Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Vince Carter,0.81,0.866,0.904,0.915,0.865,0.937,0.859,0.738,0.783,0.733,0.658,0.577,0.516,0.573,0.32,0.395,0.386,0.623,0.36,0.512,0.643,0.87,0.749,0.776,0.816,0.824
Jamal Mashburn,0.793,0.49,0.916,0.927,0.868,0.705,0.72,0.578,0.684,0.466,0.479,0.419,0.374,0.3,0.646,0.548,0.546,0.464,0.057,0.647,0.58,0.642,0.673,0.696,0.712,0.825
Karl Malone,0.914,0.879,0.976,0.988,0.841,0.824,0.698,0.822,0.834,0.009,0.008,0.805,0.695,0.371,0.741,0.636,0.479,0.508,0.272,0.748,0.677,0.789,0.811,0.811,0.8,0.855
Vlade Divac,0.949,0.497,0.976,0.988,0.703,0.448,0.392,0.443,0.461,0.018,0.023,0.363,0.36,0.674,0.622,0.64,0.307,0.475,0.408,0.589,0.759,0.409,0.785,0.79,0.572,0.745
Bonzi Wells,0.863,0.396,0.904,0.561,0.579,0.476,0.377,0.455,0.421,0.077,0.083,0.239,0.247,0.391,0.33,0.349,0.276,0.514,0.088,0.518,0.636,0.399,0.868,0.889,0.68,0.714
Ray Allen,0.897,0.919,0.988,1.0,0.909,0.772,0.679,0.524,0.524,0.914,0.774,0.523,0.403,0.329,0.437,0.407,0.497,0.678,0.088,0.626,0.602,0.759,0.782,0.823,0.866,0.957
Jason Kidd,0.88,0.644,0.928,0.927,0.89,0.555,0.569,0.47,0.538,0.312,0.385,0.492,0.415,0.296,0.538,0.47,1.0,0.907,0.101,0.877,0.536,0.546,0.669,0.719,0.594,0.877
Tim Hardaway,0.863,0.43,0.928,0.939,0.759,0.502,0.541,0.269,0.327,0.855,0.857,0.218,0.186,0.085,0.238,0.194,0.641,0.492,0.026,0.58,0.486,0.483,0.638,0.678,0.732,0.863
Kurt Thomas,0.827,0.55,0.928,0.354,0.617,0.386,0.319,0.385,0.38,0.005,0.005,0.257,0.216,0.56,0.458,0.49,0.084,0.333,0.303,0.304,0.9,0.336,0.832,0.833,0.666,0.877
Tim Duncan,1.0,0.886,0.988,1.0,0.922,0.863,0.73,0.855,0.858,0.032,0.045,0.614,0.681,0.844,0.985,0.948,0.325,0.383,0.842,0.742,0.774,0.765,0.813,0.82,0.518,0.666
Elden Campbell,0.793,0.43,0.94,0.951,0.679,0.451,0.433,0.451,0.515,0.0,0.01,0.432,0.418,0.511,0.602,0.578,0.138,0.328,0.614,0.442,0.878,0.429,0.717,0.72,0.0,0.764
Latrell Sprewell,0.827,0.342,0.928,0.939,0.876,0.645,0.633,0.594,0.675,0.186,0.224,0.413,0.361,0.16,0.398,0.33,0.357,0.579,0.123,0.669,0.498,0.573,0.7,0.725,0.608,0.844
Cuttino Mobley,0.777,0.55,0.952,0.598,0.872,0.648,0.63,0.538,0.599,0.407,0.418,0.592,0.488,0.27,0.419,0.377,0.259,0.459,0.114,0.506,0.53,0.646,0.707,0.738,0.714,0.895
Dirk Nowitzki,0.914,0.98,0.988,1.0,0.908,0.727,0.647,0.541,0.533,0.683,0.647,0.677,0.553,0.388,0.848,0.717,0.23,0.432,0.443,0.479,0.768,0.75,0.772,0.834,0.774,0.903
Lamar Odom,0.535,0.436,0.916,0.902,0.824,0.592,0.543,0.493,0.493,0.362,0.42,0.393,0.397,0.358,0.644,0.563,0.521,0.404,0.535,0.81,0.74,0.548,0.749,0.823,0.632,0.732
Kevin Garnett,0.81,0.792,0.976,0.988,0.93,0.866,0.765,0.843,0.877,0.086,0.109,0.536,0.48,0.713,0.937,0.875,0.533,0.607,0.636,0.706,0.639,0.75,0.777,0.79,0.576,0.823
Derek Anderson,1.0,0.664,0.988,1.0,0.83,0.508,0.515,0.384,0.46,0.457,0.42,0.514,0.414,0.244,0.385,0.345,0.4,0.656,0.061,0.506,0.589,0.533,0.678,0.686,0.798,0.917
Clarence Weatherspoon,0.518,0.577,0.988,1.0,0.806,0.427,0.359,0.427,0.431,0.0,0.0,0.345,0.299,0.726,0.765,0.757,0.137,0.464,0.461,0.344,0.536,0.388,0.816,0.815,,0.851
Gary Payton,0.76,0.725,0.952,0.963,0.942,0.892,0.826,0.766,0.821,0.462,0.451,0.407,0.364,0.238,0.385,0.343,0.853,0.694,0.114,0.641,0.577,0.766,0.743,0.767,0.75,0.825
Rashard Lewis,0.76,0.537,0.94,0.951,0.79,0.524,0.46,0.373,0.375,0.557,0.473,0.264,0.219,0.466,0.531,0.514,0.166,0.497,0.197,0.396,0.599,0.484,0.782,0.818,0.864,0.89
Donyell Marshall,0.914,0.57,0.976,0.598,0.676,0.525,0.441,0.475,0.449,0.186,0.212,0.308,0.281,0.56,0.526,0.538,0.177,0.464,0.342,0.393,0.614,0.462,0.819,0.87,0.64,0.809
Bo Outlaw,0.741,0.53,0.964,0.841,0.736,0.278,0.191,0.277,0.228,0.005,0.003,0.194,0.231,0.687,0.545,0.588,0.299,0.574,0.601,0.433,0.755,0.245,1.0,1.0,1.0,0.617
Dale Davis,0.863,0.443,0.976,0.524,0.628,0.298,0.253,0.298,0.301,0.0,0.007,0.144,0.156,0.759,0.498,0.576,0.137,0.24,0.333,0.206,0.624,0.244,0.809,0.815,0.0,0.681
Andre Miller,0.518,0.537,0.988,1.0,0.827,0.556,0.518,0.535,0.582,0.077,0.106,0.563,0.463,0.306,0.355,0.342,0.873,0.65,0.123,0.813,0.718,0.545,0.736,0.756,0.532,0.898
Jerry Stackhouse,0.552,0.617,0.964,0.976,0.934,0.952,1.0,0.748,0.905,0.751,0.784,1.0,0.833,0.322,0.288,0.299,0.544,0.53,0.237,1.0,0.502,1.0,0.655,0.68,0.702,0.886
Allen Iverson,0.966,0.792,0.855,0.866,0.865,0.937,0.941,0.817,0.938,0.443,0.507,0.878,0.74,0.163,0.298,0.26,0.432,0.973,0.088,0.727,0.461,0.927,0.684,0.717,0.64,0.877
Reggie Miller,0.707,0.691,0.976,0.988,0.924,0.636,0.61,0.427,0.443,0.769,0.769,0.485,0.358,0.124,0.33,0.271,0.345,0.443,0.066,0.408,0.508,0.642,0.717,0.792,0.732,1.0
Tim Thomas,0.897,0.369,0.916,0.195,0.606,0.401,0.393,0.269,0.31,0.484,0.431,0.293,0.26,0.257,0.312,0.298,0.183,0.426,0.197,0.35,0.608,0.401,0.7,0.715,0.824,0.831
Wally Szczerbiak,0.81,0.497,0.988,1.0,0.83,0.577,0.477,0.545,0.525,0.118,0.128,0.272,0.214,0.433,0.419,0.425,0.345,0.322,0.145,0.423,0.708,0.481,0.831,0.855,0.676,0.938
Eddie Jones,0.863,0.53,0.759,0.707,0.663,0.477,0.452,0.367,0.394,0.407,0.395,0.342,0.278,0.244,0.29,0.278,0.227,0.601,0.254,0.414,0.574,0.46,0.725,0.766,0.756,0.909
Terry Porter,1.0,0.362,0.964,0.512,0.487,0.242,0.228,0.135,0.146,0.394,0.34,0.138,0.119,0.078,0.236,0.191,0.333,0.284,0.048,0.319,0.276,0.241,0.73,0.761,0.848,0.855
Aaron Williams,0.448,0.349,0.988,0.305,0.678,0.365,0.337,0.365,0.403,0.0,0.003,0.366,0.319,0.687,0.506,0.561,0.117,0.322,0.496,0.405,1.0,0.352,0.744,0.745,0.0,0.848
Jeff McInnis,0.535,0.463,0.976,0.988,0.822,0.531,0.484,0.467,0.491,0.235,0.239,0.195,0.166,0.134,0.239,0.209,0.594,0.41,0.031,0.347,0.624,0.439,0.754,0.784,0.722,0.87
Rick Fox,0.966,0.342,0.988,0.939,0.665,0.353,0.335,0.208,0.215,0.534,0.498,0.143,0.126,0.261,0.327,0.309,0.348,0.383,0.127,0.417,0.705,0.331,0.723,0.793,0.786,0.839
Eric Piatkowski,0.535,0.369,0.976,0.488,0.623,0.358,0.349,0.21,0.233,0.543,0.493,0.237,0.186,0.176,0.25,0.229,0.127,0.251,0.083,0.233,0.386,0.361,0.705,0.741,0.808,0.941
Jalen Rose,0.707,0.49,0.867,0.878,0.855,0.697,0.645,0.625,0.665,0.267,0.289,0.428,0.354,0.121,0.43,0.341,0.578,0.355,0.189,0.647,0.721,0.621,0.744,0.774,0.678,0.892
Anthony Mason,0.863,0.779,0.964,0.976,0.945,0.566,0.495,0.566,0.594,0.0,0.0,0.556,0.488,0.55,0.802,0.732,0.329,0.437,0.11,0.549,0.724,0.542,0.785,0.784,,0.842
Darrell Armstrong,0.741,0.584,0.904,0.915,0.804,0.508,0.52,0.332,0.373,0.647,0.668,0.33,0.256,0.306,0.332,0.326,0.696,0.738,0.057,0.613,0.486,0.5,0.671,0.733,0.71,0.953
George Lynch,0.966,0.436,0.988,0.976,0.769,0.337,0.32,0.319,0.348,0.068,0.095,0.185,0.176,0.651,0.521,0.561,0.185,0.541,0.132,0.334,0.696,0.288,0.725,0.753,0.526,0.775
Damon Stoudamire,0.863,0.45,0.988,1.0,0.771,0.499,0.485,0.399,0.446,0.371,0.363,0.258,0.213,0.225,0.312,0.288,0.622,0.579,0.035,0.586,0.633,0.448,0.707,0.737,0.748,0.895
Peja Stojakovic,0.949,0.678,0.904,0.915,0.844,0.688,0.617,0.51,0.516,0.652,0.597,0.401,0.321,0.303,0.455,0.413,0.218,0.497,0.057,0.448,0.451,0.642,0.765,0.815,0.8,0.922
Terrell Brandon,0.81,0.57,0.94,0.951,0.819,0.629,0.588,0.588,0.649,0.149,0.151,0.293,0.23,0.195,0.318,0.283,0.774,0.88,0.092,0.475,0.433,0.525,0.735,0.745,0.726,0.939
Chris Webber,0.949,0.738,0.843,0.854,0.824,0.967,0.848,0.964,1.0,0.009,0.046,0.486,0.474,0.583,0.798,0.739,0.39,0.508,0.518,0.598,0.708,0.797,0.783,0.793,0.142,0.758
Baron Davis,0.793,0.597,0.988,1.0,0.927,0.503,0.497,0.399,0.425,0.385,0.454,0.342,0.347,0.42,0.372,0.388,0.794,0.929,0.158,0.693,0.837,0.475,0.695,0.771,0.62,0.73
Jermaine O'Neal,0.707,0.43,0.976,0.976,0.767,0.497,0.45,0.497,0.537,0.0,0.008,0.35,0.399,0.811,0.728,0.755,0.13,0.268,1.0,0.494,0.878,0.437,0.757,0.761,0.0,0.648
Kobe Bryant,0.966,0.758,0.819,0.829,0.808,0.862,0.784,0.787,0.815,0.276,0.332,0.713,0.573,0.339,0.394,0.379,0.449,0.623,0.189,0.675,0.696,0.814,0.756,0.795,0.61,0.919
Sam Cassell,0.897,0.57,0.916,0.915,0.787,0.661,0.587,0.624,0.643,0.136,0.163,0.416,0.332,0.15,0.326,0.276,0.77,0.481,0.035,0.675,0.671,0.58,0.772,0.797,0.612,0.925
Ervin Johnson,0.897,0.342,0.988,0.232,0.575,0.133,0.103,0.133,0.123,0.0,0.0,0.075,0.096,0.668,0.545,0.583,0.053,0.24,0.425,0.144,0.806,0.112,0.888,0.886,,0.58
Clifford Robinson,0.88,0.362,0.988,1.0,0.799,0.616,0.615,0.506,0.583,0.407,0.413,0.38,0.367,0.342,0.306,0.317,0.315,0.475,0.36,0.571,0.809,0.565,0.687,0.714,0.722,0.764
Allan Houston,0.827,0.503,0.94,0.951,0.83,0.667,0.627,0.549,0.595,0.434,0.418,0.419,0.316,0.065,0.351,0.269,0.23,0.284,0.044,0.494,0.596,0.613,0.731,0.759,0.762,0.98
Ben Wallace,0.552,0.47,0.964,0.976,0.802,0.264,0.228,0.263,0.271,0.005,0.007,0.12,0.245,0.987,1.0,1.0,0.163,0.585,0.816,0.359,0.602,0.215,0.798,0.8,0.5,0.362
John Stockton,0.914,0.725,0.988,1.0,0.696,0.403,0.338,0.328,0.323,0.276,0.219,0.341,0.286,0.176,0.231,0.216,0.947,0.721,0.092,0.623,0.608,0.397,0.821,0.836,0.924,0.88
Shawn Bradley,0.914,0.423,0.988,0.427,0.581,0.269,0.232,0.268,0.274,0.005,0.01,0.21,0.183,0.521,0.598,0.578,0.05,0.197,1.0,0.27,0.803,0.243,0.798,0.803,0.334,0.848
Alvin Williams,0.81,0.362,0.988,0.415,0.695,0.406,0.398,0.365,0.41,0.149,0.179,0.164,0.149,0.163,0.216,0.202,0.541,0.672,0.114,0.316,0.536,0.337,0.7,0.733,0.612,0.81
Doug Christie,0.949,0.584,0.976,0.988,0.854,0.383,0.409,0.267,0.335,0.425,0.415,0.42,0.321,0.309,0.347,0.337,0.384,1.0,0.197,0.472,0.702,0.418,0.643,0.655,0.752,0.967
Mike Miller,0.741,0.356,0.988,0.756,0.694,0.453,0.439,0.271,0.299,0.67,0.604,0.137,0.132,0.215,0.348,0.311,0.186,0.279,0.083,0.298,0.627,0.41,0.71,0.743,0.814,0.766
Michael Finley,0.914,0.57,0.988,1.0,1.0,0.875,0.805,0.763,0.802,0.412,0.436,0.378,0.334,0.355,0.422,0.404,0.478,0.645,0.14,0.583,0.545,0.742,0.746,0.782,0.692,0.835
Paul Pierce,0.621,0.698,0.988,1.0,0.906,0.845,0.785,0.664,0.703,0.665,0.637,0.826,0.759,0.306,0.571,0.496,0.336,0.754,0.303,0.804,0.787,0.87,0.739,0.777,0.766,0.803
Rasheed Wallace,0.863,0.738,0.928,0.915,0.854,0.726,0.611,0.662,0.632,0.235,0.269,0.368,0.329,0.479,0.607,0.572,0.282,0.492,0.592,0.485,0.646,0.621,0.816,0.862,0.642,0.825
Shawn Marion,0.88,0.785,0.952,0.963,0.83,0.685,0.602,0.659,0.671,0.095,0.136,0.351,0.297,0.717,0.838,0.806,0.212,0.721,0.474,0.396,0.661,0.575,0.782,0.808,0.512,0.873
Tracy McGrady,0.741,0.819,0.928,0.939,0.897,0.969,0.895,0.897,0.97,0.267,0.275,0.646,0.604,0.625,0.518,0.551,0.467,0.634,0.518,0.607,0.502,0.868,0.744,0.761,0.71,0.79
Raef LaFrentz,0.69,0.456,0.94,0.902,0.714,0.476,0.421,0.413,0.419,0.231,0.231,0.275,0.27,0.564,0.579,0.577,0.142,0.202,0.904,0.298,0.909,0.424,0.777,0.811,0.734,0.752
Mike Bibby,0.396,0.356,0.988,1.0,0.927,0.646,0.6,0.513,0.543,0.489,0.473,0.215,0.193,0.153,0.343,0.289,0.91,0.585,0.053,0.761,0.464,0.547,0.739,0.777,0.758,0.82
Fred Hoiberg,0.259,0.396,0.892,0.451,0.653,0.267,0.257,0.14,0.152,0.466,0.415,0.204,0.162,0.068,0.383,0.293,0.349,0.536,0.053,0.227,0.486,0.283,0.713,0.756,0.824,0.933
Dikembe Mutombo,,0.544,0.904,0.915,0.753,0.331,0.289,0.331,0.346,0.0,0.0,0.317,0.299,1.0,0.945,0.965,0.101,0.158,0.89,0.442,0.639,0.315,0.788,0.787,,0.781
Antonio Davis,0.81,0.483,0.94,0.939,0.793,0.461,0.449,0.461,0.538,0.0,0.002,0.479,0.435,0.893,0.685,0.748,0.141,0.12,0.662,0.414,0.721,0.449,0.705,0.706,0.0,0.812
Shareef Abdur-Rahim,0.396,0.57,0.976,0.988,0.941,0.743,0.664,0.728,0.757,0.054,0.106,0.665,0.546,0.57,0.748,0.699,0.332,0.492,0.338,0.709,0.746,0.699,0.769,0.792,0.376,0.899
Brian Grant,0.863,0.584,0.988,0.963,0.805,0.595,0.524,0.595,0.628,0.0,0.002,0.423,0.364,0.707,0.669,0.683,0.134,0.328,0.311,0.521,0.918,0.525,0.78,0.78,0.0,0.859
Jason Terry,0.431,0.436,0.988,0.939,0.897,0.733,0.709,0.581,0.655,0.561,0.521,0.455,0.368,0.137,0.303,0.256,0.535,0.568,0.053,0.733,0.639,0.68,0.71,0.728,0.79,0.912
Marcus Camby,0.827,0.691,0.759,0.768,0.618,0.374,0.301,0.373,0.356,0.005,0.013,0.225,0.231,0.638,0.704,0.687,0.069,0.361,0.596,0.193,0.643,0.319,0.853,0.862,0.25,0.719
Theo Ratliff,0.966,0.349,0.602,0.61,0.523,0.28,0.237,0.28,0.284,0.0,0.0,0.248,0.223,0.407,0.385,0.393,0.077,0.164,0.82,0.387,0.517,0.261,0.813,0.811,,0.819
Travis Best,0.707,0.483,0.928,0.256,0.714,0.427,0.409,0.381,0.43,0.167,0.161,0.281,0.233,0.124,0.246,0.211,0.628,0.601,0.048,0.39,0.771,0.386,0.717,0.73,0.762,0.891
Tyrone Hill,0.966,0.369,0.916,0.915,0.686,0.342,0.305,0.342,0.365,0.0,0.002,0.258,0.281,0.779,0.598,0.653,0.064,0.202,0.118,0.39,0.759,0.306,0.772,0.771,0.0,0.679
Glenn Robinson,0.897,0.45,0.916,0.902,0.817,0.841,0.758,0.774,0.794,0.249,0.305,0.377,0.315,0.404,0.537,0.5,0.335,0.47,0.272,0.672,0.599,0.703,0.762,0.802,0.598,0.884
Glen Rice,0.827,0.383,0.904,0.305,0.642,0.407,0.39,0.306,0.337,0.371,0.35,0.233,0.187,0.199,0.328,0.292,0.118,0.224,0.057,0.294,0.561,0.378,0.717,0.748,0.778,0.918
Ruben Patterson,0.76,0.369,0.916,0.268,0.598,0.455,0.389,0.453,0.444,0.009,0.06,0.369,0.371,0.596,0.266,0.363,0.214,0.563,0.197,0.475,0.552,0.415,0.805,0.839,0.112,0.734
David Robinson,1.0,0.812,0.964,0.976,0.689,0.492,0.427,0.492,0.512,0.0,0.002,0.527,0.484,0.678,0.645,0.657,0.154,0.437,0.864,0.374,0.665,0.484,0.792,0.792,0.0,0.805
Scot Pollard,0.949,0.362,0.928,0.098,0.482,0.228,0.205,0.228,0.245,0.0,0.003,0.192,0.176,0.564,0.39,0.442,0.062,0.262,0.425,0.202,0.646,0.209,0.762,0.766,0.0,0.807
Elton Brand,0.259,0.409,0.892,0.902,0.844,0.711,0.631,0.711,0.755,0.0,0.003,0.502,0.486,0.928,0.615,0.709,0.319,0.388,0.518,0.672,0.762,0.626,0.775,0.776,0.0,0.763
Aaron McKie,0.966,0.396,0.916,0.402,0.695,0.416,0.371,0.351,0.339,0.24,0.282,0.224,0.2,0.107,0.371,0.296,0.501,0.579,0.035,0.623,0.558,0.369,0.77,0.852,0.624,0.828
Mark Jackson,,0.396,1.0,1.0,0.752,0.3,0.303,0.214,0.234,0.317,0.343,0.11,0.096,0.205,0.323,0.29,0.878,0.459,0.031,0.537,0.436,0.265,0.682,0.753,0.676,0.846
Bryant Stith,0.621,0.322,0.94,0.902,0.727,0.301,0.317,0.189,0.23,0.412,0.401,0.263,0.213,0.212,0.292,0.27,0.223,0.508,0.061,0.276,0.571,0.318,0.653,0.678,0.752,0.911
Scottie Pippen,0.863,0.342,0.771,0.732,0.62,0.331,0.309,0.252,0.255,0.29,0.308,0.179,0.166,0.228,0.351,0.317,0.39,0.514,0.154,0.472,0.495,0.303,0.735,0.813,0.688,0.796
Steve Smith,0.863,0.55,0.976,0.439,0.738,0.442,0.409,0.346,0.347,0.353,0.381,0.464,0.357,0.283,0.247,0.259,0.283,0.262,0.105,0.42,0.636,0.464,0.743,0.82,0.678,0.959
Nick Van Exel,0.69,0.43,0.855,0.854,0.781,0.566,0.577,0.4,0.469,0.611,0.594,0.306,0.256,0.143,0.263,0.229,0.797,0.333,0.079,0.506,0.342,0.529,0.674,0.701,0.754,0.883
Steve Francis,0.777,0.819,0.964,0.963,0.928,0.677,0.633,0.513,0.549,0.602,0.557,0.538,0.451,0.619,0.485,0.526,0.687,0.77,0.136,0.813,0.859,0.668,0.735,0.767,0.792,0.88
Brent Barry,0.76,0.389,0.807,0.244,0.516,0.244,0.208,0.109,0.107,0.493,0.38,0.126,0.106,0.107,0.238,0.201,0.299,0.437,0.061,0.264,0.395,0.247,0.805,0.841,0.952,0.879
Shaquille O'Neal,0.966,1.0,0.892,0.902,0.849,1.0,0.738,1.0,0.884,0.0,0.003,0.749,1.0,0.948,0.866,0.894,0.368,0.257,0.895,0.669,0.803,0.893,0.932,0.932,0.0,0.553
Bryon Russell,0.914,0.456,0.94,0.561,0.718,0.379,0.363,0.262,0.292,0.43,0.381,0.333,0.293,0.306,0.315,0.314,0.212,0.525,0.088,0.347,0.718,0.392,0.717,0.737,0.826,0.839
P.J. Brown,0.793,0.537,0.964,0.963,0.816,0.306,0.291,0.306,0.347,0.0,0.007,0.267,0.215,0.837,0.648,0.705,0.169,0.426,0.404,0.331,0.815,0.284,0.723,0.727,0.0,0.918
