Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Moses Malone,0.651,0.405,0.988,0.988,0.845,0.5,0.548,0.548,0.621,0.006,0.021,0.708,0.691,1.0,0.527,0.707,0.115,0.207,0.223,0.72,0.482,0.555,0.768,0.764,0.111,0.84
Rod Higgins,0.587,0.263,1.0,0.268,0.616,0.294,0.322,0.252,0.255,0.424,0.447,0.336,0.312,0.33,0.355,0.367,0.114,0.207,0.141,0.289,0.561,0.33,0.77,0.854,0.347,0.883
Mark Aguirre,0.938,0.3,0.951,0.488,0.619,0.424,0.457,0.432,0.468,0.196,0.215,0.276,0.278,0.321,0.221,0.265,0.128,0.15,0.051,0.376,0.613,0.399,0.781,0.801,0.333,0.813
Dennis Rodman,0.938,0.489,1.0,0.524,0.734,0.279,0.253,0.305,0.283,0.006,0.021,0.204,0.238,0.923,0.536,0.689,0.063,0.229,0.16,0.28,0.841,0.261,0.93,0.932,0.111,0.703
Vern Fleming,0.667,0.353,1.0,1.0,0.888,0.452,0.468,0.483,0.515,0.076,0.079,0.33,0.322,0.324,0.24,0.28,0.538,0.405,0.027,0.64,0.649,0.427,0.813,0.813,0.353,0.841
Blair Rasmussen,0.682,0.274,0.988,0.671,0.616,0.43,0.456,0.472,0.52,0.0,0.002,0.159,0.147,0.478,0.494,0.517,0.072,0.176,0.277,0.233,0.915,0.364,0.795,0.788,0.0,0.89
Tom Chambers,0.858,0.589,0.988,0.988,0.941,0.783,0.823,0.834,0.891,0.152,0.199,0.8,0.709,0.332,0.529,0.497,0.168,0.388,0.125,0.677,0.793,0.799,0.802,0.812,0.279,0.926
Patrick Ewing,0.715,0.711,1.0,1.0,0.977,0.892,0.852,0.978,0.971,0.006,0.009,0.721,0.71,0.646,0.774,0.777,0.16,0.344,0.87,0.863,0.991,0.853,0.882,0.873,0.25,0.833
Buck Johnson,0.651,0.326,1.0,1.0,0.875,0.487,0.519,0.533,0.583,0.013,0.039,0.295,0.296,0.31,0.315,0.332,0.222,0.458,0.165,0.519,0.979,0.441,0.792,0.793,0.118,0.816
Xavier McDaniel,0.651,0.284,0.841,0.817,0.751,0.591,0.628,0.643,0.707,0.032,0.039,0.351,0.365,0.453,0.332,0.389,0.151,0.322,0.096,0.581,0.704,0.534,0.794,0.788,0.294,0.788
Tod Murphy,0.349,0.321,1.0,0.72,0.77,0.251,0.281,0.259,0.296,0.101,0.1,0.207,0.222,0.569,0.42,0.491,0.093,0.335,0.16,0.189,0.698,0.247,0.754,0.758,0.372,0.762
Danny Ainge,0.365,0.253,0.915,0.829,0.842,0.489,0.588,0.423,0.503,0.684,0.669,0.319,0.292,0.19,0.302,0.284,0.399,0.498,0.048,0.575,0.726,0.487,0.701,0.728,0.374,0.894
Larry Bird,0.826,0.5,0.915,0.915,0.909,0.694,0.772,0.693,0.769,0.411,0.451,0.458,0.376,0.247,0.732,0.62,0.496,0.467,0.162,0.755,0.527,0.661,0.757,0.782,0.333,1.0
Scottie Pippen,0.874,0.3,1.0,1.0,0.972,0.544,0.586,0.567,0.604,0.177,0.259,0.286,0.323,0.412,0.467,0.476,0.392,0.93,0.269,0.863,0.909,0.491,0.782,0.813,0.25,0.726
Chuck Person,0.667,0.284,0.939,0.89,0.838,0.585,0.632,0.542,0.575,0.595,0.586,0.303,0.296,0.346,0.375,0.387,0.203,0.233,0.053,0.528,0.662,0.55,0.779,0.818,0.372,0.84
Willie Anderson,0.889,0.342,1.0,0.988,0.861,0.515,0.551,0.557,0.614,0.044,0.06,0.312,0.318,0.316,0.302,0.324,0.321,0.489,0.154,0.615,0.768,0.468,0.787,0.786,0.269,0.804
Mitchell Wiggins,0.651,0.284,0.805,0.634,0.572,0.402,0.434,0.442,0.494,0.0,0.007,0.276,0.26,0.365,0.18,0.249,0.092,0.374,0.003,0.27,0.503,0.372,0.781,0.774,0.0,0.871
