Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Sam Jones,1.0,0.459,0.95,,0.61,0.424,0.471,0.424,0.471,,,0.375,0.291,,,0.203,0.292,,,,0.519,0.418,0.898,0.898,,0.793
Dick Barnett,0.914,0.383,1.0,,0.668,0.374,0.419,0.374,0.419,,,0.501,0.378,,,0.124,0.272,,,,0.606,0.401,0.889,0.889,,0.815
Frank Ramsey,1.0,0.172,0.963,,0.405,0.194,0.268,0.194,0.268,,,0.396,0.298,,,0.148,0.115,,,,0.83,0.234,0.721,0.721,,0.816
Bob Cousy,1.0,0.249,0.95,,0.519,0.268,0.357,0.268,0.357,,,0.32,0.268,,,0.099,0.624,,,,0.561,0.28,0.749,0.749,,0.735
Bob Ferry,0.586,0.148,0.988,,0.651,0.291,0.355,0.291,0.355,,,0.321,0.305,,,0.276,0.206,,,,0.788,0.299,0.817,0.817,,0.649
Al Butler,0.363,0.1,0.925,,0.391,0.203,0.244,0.203,0.244,,,0.21,0.168,,,0.087,0.189,,,,0.465,0.206,0.828,0.828,,0.77
Red Kerr,0.828,0.368,1.0,,0.673,0.347,0.386,0.347,0.386,,,0.352,0.288,,,0.534,0.259,,,,0.667,0.35,0.894,0.894,,0.753
Larry Costello,0.828,0.273,0.975,,0.543,0.195,0.238,0.195,0.238,,,0.42,0.294,,,0.122,0.405,,,,0.843,0.239,0.815,0.815,,0.881
Tom Gola,,0.211,0.912,,0.702,0.248,0.286,0.248,0.286,,,0.248,0.197,,,0.266,0.361,,,,0.946,0.25,0.866,0.866,,0.776
Zelmo Beaty,0.828,0.249,1.0,,0.504,0.203,0.244,0.203,0.244,,,0.321,0.276,,,0.342,0.103,,,,1.0,0.227,0.828,0.828,,0.717
Leroy Ellis,0.914,0.11,1.0,,0.428,0.152,0.191,0.152,0.191,,,0.194,0.181,,,0.266,0.056,,,,0.622,0.161,0.791,0.791,,0.658
Charlie Hardnett,0.432,0.11,0.975,,0.435,0.206,0.247,0.206,0.247,,,0.328,0.314,,,0.309,0.09,,,,0.721,0.231,0.832,0.832,,0.645
Maury King,0.432,-0.005,0.463,,0.251,0.064,0.087,0.064,0.087,,,0.041,0.031,,,0.052,0.172,,,,0.279,0.06,0.736,0.736,,0.824
Dave Budd,0.363,0.196,0.975,,0.453,0.201,0.215,0.201,0.215,,,0.22,0.181,,,0.203,0.105,,,,0.654,0.206,0.93,0.93,,0.748
Wilt Chamberlain,0.535,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.964,1.0,,,1.0,0.333,,,,0.436,1.0,0.996,0.996,,0.593
Dave Gambee,0.828,0.158,0.75,,0.324,0.161,0.194,0.161,0.194,,,0.291,0.214,,,0.149,0.058,,,,0.609,0.187,0.826,0.826,,0.836
George Lee,0.535,0.057,0.8,,0.313,0.102,0.142,0.102,0.142,,,0.222,0.173,,,0.112,0.078,,,,0.362,0.125,0.713,0.713,,0.788
Adrian Smith,0.724,0.163,0.988,,0.4,0.165,0.196,0.165,0.196,,,0.326,0.247,,,0.089,0.171,,,,0.503,0.197,0.836,0.836,,0.811
Johnny Cox,0.432,0.024,0.912,,0.443,0.163,0.205,0.163,0.205,,,0.139,0.121,,,0.144,0.172,,,,0.478,0.16,0.794,0.794,,0.704
Phil Jordon,0.828,0.033,0.912,,0.373,0.144,0.19,0.144,0.19,,,0.082,0.091,,,0.164,0.125,,,,0.551,0.133,0.755,0.755,,0.554
Jackie Moreland,0.586,0.12,0.975,,0.398,0.185,0.225,0.185,0.225,,,0.212,0.192,,,0.231,0.138,,,,0.724,0.192,0.823,0.823,,0.678
Porter Meriwether,0.828,0.01,0.388,,0.07,0.033,0.044,0.033,0.044,,,0.034,0.03,,,0.015,0.052,,,,0.061,0.033,0.742,0.742,,0.697
Barney Cable,,0.077,0.762,,0.316,0.118,0.137,0.118,0.137,,,0.091,0.086,,,0.122,0.101,,,,0.433,0.114,0.858,0.858,,0.646
Oscar Robertson,0.724,0.804,1.0,,0.925,0.564,0.575,0.564,0.575,,,0.896,0.681,,,0.429,0.919,,,,0.939,0.631,0.977,0.977,,0.81
Richie Guerin,0.363,0.344,0.988,,0.713,0.407,0.498,0.407,0.498,,,0.743,0.539,,,0.17,0.422,,,,0.731,0.474,0.815,0.815,,0.848
Danny Doyle,0.586,0.005,0.05,,0.007,0.004,0.004,0.004,0.004,,,0.006,0.004,,,0.004,0.004,,,,0.013,0.004,0.943,0.943,,0.8
Johnny Egan,0.586,0.0,0.575,,0.198,0.075,0.107,0.075,0.107,,,0.077,0.062,,,0.03,0.138,,,,0.224,0.076,0.702,0.702,,0.768
Lenny Wilkens,0.828,0.191,0.938,,0.675,0.228,0.301,0.228,0.301,,,0.324,0.287,,,0.207,0.462,,,,0.821,0.248,0.753,0.753,,0.696
Gene Wiley,0.914,0.086,0.938,,0.391,0.075,0.085,0.075,0.085,,,0.034,0.061,,,0.259,0.048,,,,0.577,0.067,0.872,0.872,,0.338
Gene Tormohlen,0.828,0.005,0.087,,0.012,0.003,0.004,0.003,0.004,,,0.003,0.009,,,0.008,0.006,,,,0.035,0.003,0.943,0.943,,0.2
Gene Shue,0.363,0.033,0.975,,0.601,0.242,0.323,0.242,0.323,,,0.304,0.271,,,0.098,0.314,,,,0.548,0.255,0.747,0.747,,0.689
Lee Shaffer,0.828,0.182,1.0,,0.628,0.408,0.503,0.408,0.503,,,0.429,0.337,,,0.269,0.118,,,,0.798,0.415,0.809,0.809,,0.784
Ben Warley,0.828,0.024,0.325,,0.054,0.034,0.04,0.034,0.04,,,0.036,0.031,,,0.044,0.005,,,,0.135,0.035,0.849,0.849,,0.714
Wayne Embry,0.724,0.268,0.95,,0.66,0.365,0.421,0.365,0.421,,,0.501,0.462,,,0.481,0.215,,,,0.917,0.393,0.864,0.864,,0.667
Bill McGill,0.432,0.105,0.75,,0.155,0.124,0.127,0.124,0.127,,,0.117,0.107,,,0.083,0.046,,,,0.378,0.123,0.968,0.968,,0.672
Mike Farmer,0.828,0.153,1.0,,0.453,0.163,0.203,0.163,0.203,,,0.171,0.125,,,0.19,0.173,,,,0.497,0.166,0.802,0.802,,0.842
Walter Dukes,0.586,0.024,0.775,,0.24,0.057,0.092,0.057,0.092,,,0.147,0.123,,,0.185,0.067,,,,0.587,0.074,0.613,0.613,,0.737
John Barnhill,0.828,0.22,0.963,,0.707,0.246,0.303,0.246,0.303,,,0.264,0.229,,,0.184,0.39,,,,0.538,0.251,0.811,0.811,,0.71
Hot Rod Hundley,0.914,0.019,0.812,,0.206,0.06,0.095,0.06,0.095,,,0.123,0.107,,,0.054,0.183,,,,0.26,0.073,0.634,0.634,,0.706
Howie Montgomery,0.535,0.005,0.25,,0.096,0.044,0.055,0.044,0.055,,,0.02,0.021,,,0.035,0.025,,,,0.112,0.04,0.802,0.802,,0.609
Ron Horn,0.914,0.0,0.35,,0.076,0.018,0.03,0.018,0.03,,,0.029,0.026,,,0.036,0.012,,,,0.147,0.021,0.621,0.621,,0.69
Dolph Schayes,0.828,0.115,0.825,,0.378,0.152,0.208,0.152,0.208,,,0.264,0.185,,,0.193,0.212,,,,0.567,0.175,0.732,0.732,,0.879
Chico Vaughn,0.828,0.163,0.963,,0.485,0.202,0.256,0.202,0.256,,,0.274,0.235,,,0.133,0.305,,,,0.644,0.217,0.787,0.787,,0.72
Rudy LaRusso,0.914,0.258,0.938,,0.658,0.219,0.275,0.219,0.275,,,0.412,0.353,,,0.384,0.227,,,,0.817,0.258,0.796,0.796,,0.718
