Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Jon McGlocklin,0.933,0.48,0.976,,0.779,0.648,0.597,0.648,0.597,,,0.261,0.252,,,0.154,0.444,,,,0.429,0.574,0.948,0.948,,0.951
Donnie Freeman,,0.567,0.94,,0.831,0.777,0.834,0.772,0.824,0.025,0.035,0.968,0.971,0.248,0.243,0.244,0.426,,,0.534,0.662,0.859,0.814,0.818,0.526,0.915
Gene Littles,,0.45,0.976,,0.744,0.42,0.404,0.42,0.403,0.0,0.005,0.304,0.324,0.289,0.236,0.254,0.413,,,0.441,0.668,0.407,0.907,0.911,0.0,0.864
Glen Combs,,0.503,1.0,,0.856,0.649,0.73,0.517,0.547,0.657,0.675,0.708,0.698,0.114,0.207,0.177,0.501,,,0.826,0.694,0.742,0.776,0.826,0.702,0.931
Cazzie Russell,1.0,0.304,0.929,,0.41,0.39,0.383,0.39,0.383,,,0.192,0.204,,,0.144,0.198,,,,0.359,0.355,0.891,0.891,,0.863
John Beasley,,0.468,1.0,,0.805,0.635,0.621,0.632,0.617,0.015,0.015,0.439,0.442,0.568,0.637,0.615,0.193,,,0.492,0.728,0.611,0.893,0.894,0.75,0.911
Jerry West,0.766,0.889,0.881,,0.816,0.843,0.828,0.843,0.828,,,1.0,1.0,,,0.206,0.811,,,,0.419,0.917,0.889,0.889,,0.918
Larry Jones,,0.62,0.893,,0.795,0.634,0.713,0.592,0.632,0.207,0.301,0.895,0.932,0.268,0.225,0.239,0.624,,,0.666,0.597,0.742,0.776,0.819,0.496,0.881
Stu Lantz,0.449,0.275,0.976,,0.649,0.461,0.508,0.461,0.508,,,0.43,0.46,,,0.156,0.42,,,,0.623,0.472,0.792,0.792,,0.857
Dick Van Arsdale,0.65,0.526,0.917,,0.779,0.6,0.577,0.6,0.577,,,0.709,0.732,,,0.161,0.495,,,,0.738,0.652,0.909,0.909,,0.889
Connie Hawkins,0.65,0.596,0.964,,0.87,0.719,0.716,0.719,0.716,,,0.892,0.944,,,0.517,0.572,,,,0.751,0.792,0.877,0.877,,0.867
Red Robbins,,0.626,0.976,,0.858,0.532,0.54,0.525,0.529,0.035,0.042,0.44,0.466,0.801,0.82,0.814,0.266,,,0.416,0.657,0.533,0.86,0.868,0.608,0.867
Randolph Mahaffey,,0.275,1.0,,0.672,0.372,0.406,0.372,0.404,0.0,0.007,0.3,0.361,0.398,0.425,0.416,0.24,,,0.674,0.72,0.368,0.8,0.803,0.0,0.764
Roger Brown,,0.778,1.0,,0.918,0.729,0.715,0.689,0.655,0.202,0.219,0.706,0.716,0.334,0.4,0.379,0.574,,,0.643,0.806,0.768,0.891,0.918,0.666,0.905
Doug Moe,,0.304,0.952,,0.701,0.543,0.621,0.534,0.604,0.04,0.062,0.47,0.508,0.266,0.267,0.267,0.622,,,0.744,0.738,0.549,0.764,0.773,0.47,0.849
Manny Leaks,,0.427,1.0,,0.81,0.645,0.637,0.645,0.636,0.0,0.004,0.471,0.545,0.801,0.562,0.64,0.146,,,0.508,0.741,0.626,0.884,0.886,0.0,0.794
Steve Jones,,0.415,1.0,,0.818,0.699,0.771,0.684,0.739,0.076,0.12,0.637,0.631,0.266,0.223,0.237,0.286,,,0.705,0.759,0.717,0.791,0.809,0.454,0.927
Walt Bellamy,,0.287,0.94,,0.533,0.356,0.332,0.356,0.332,,,0.332,0.475,,,0.432,0.209,,,,0.681,0.364,0.936,0.936,,0.641
Elgin Baylor,0.766,0.456,0.643,,0.581,0.518,0.52,0.518,0.52,,,0.427,0.455,,,0.341,0.428,,,,0.346,0.515,0.869,0.869,,0.861
Rich Niemann,,0.257,0.821,,0.39,0.291,0.3,0.291,0.3,0.0,0.0,0.221,0.247,0.321,0.355,0.348,0.13,,,0.396,0.599,0.285,0.848,0.848,,0.821
Bob Love,0.65,0.503,0.976,,0.82,0.649,0.68,0.649,0.68,,,0.683,0.669,,,0.435,0.217,,,,0.681,0.684,0.834,0.834,,0.938
Tom Boerwinkle,0.65,0.257,0.964,,0.613,0.353,0.384,0.353,0.384,,,0.232,0.288,,,0.621,0.335,,,,0.668,0.336,0.803,0.803,,0.739
George Stone,,0.269,0.988,,0.693,0.519,0.591,0.453,0.489,0.328,0.376,0.369,0.39,0.31,0.35,0.337,0.212,,,0.435,0.733,0.527,0.767,0.809,0.632,0.87
Mike Lewis,,0.462,0.929,,0.709,0.506,0.498,0.506,0.498,0.0,0.0,0.416,0.454,0.694,0.62,0.644,0.392,,,0.68,0.801,0.503,0.887,0.887,,0.842
Cincinnatus Powell,,0.398,0.905,,0.689,0.57,0.594,0.568,0.588,0.01,0.022,0.621,0.661,0.362,0.443,0.417,0.281,,,0.705,0.654,0.607,0.837,0.843,0.334,0.863
Walt Frazier,1.0,0.877,0.917,,0.798,0.609,0.573,0.609,0.573,,,0.632,0.697,,,0.284,0.921,,,,0.531,0.639,0.927,0.927,,0.833
Spencer Haywood,,1.0,1.0,,1.0,1.0,0.989,1.0,0.984,0.0,0.02,0.845,0.898,1.0,1.0,1.0,0.278,,,0.711,0.579,1.0,0.882,0.887,0.0,0.864
Bob Boozer,0.6,0.345,0.976,,0.669,0.5,0.498,0.5,0.498,,,0.406,0.408,,,0.438,0.161,,,,0.62,0.496,0.878,0.878,,0.915
Lou Hudson,0.799,0.649,0.952,,0.812,0.842,0.774,0.842,0.774,,,0.573,0.573,,,0.228,0.404,,,,0.589,0.806,0.95,0.95,,0.918
Ron Williams,0.5,0.257,0.952,,0.639,0.458,0.518,0.458,0.518,,,0.428,0.429,,,0.116,0.621,,,,0.751,0.469,0.773,0.773,,0.915
Mack Calvin,,0.45,1.0,,0.776,0.447,0.518,0.444,0.506,0.015,0.046,0.818,0.818,0.178,0.18,0.18,0.7,,,0.733,0.757,0.561,0.753,0.767,0.24,0.918
Bill Bridges,0.799,0.386,0.976,,0.858,0.449,0.461,0.449,0.461,,,0.512,0.575,,,0.721,0.505,,,,0.764,0.483,0.85,0.85,,0.817
Jimmy Walker,0.516,0.363,0.964,,0.753,0.675,0.69,0.675,0.69,,,0.549,0.561,,,0.148,0.363,,,,0.531,0.67,0.855,0.855,,0.899
Terry Dischinger,0.516,0.281,0.893,,0.461,0.347,0.322,0.347,0.322,,,0.269,0.307,,,0.225,0.155,,,,0.558,0.341,0.941,0.941,,0.804
Julian Hammond,,0.333,0.821,,0.485,0.334,0.327,0.334,0.326,0.0,0.002,0.261,0.31,0.383,0.242,0.288,0.16,,,0.444,0.479,0.328,0.891,0.893,0.0,0.774
Chet Walker,0.65,0.573,0.929,,0.716,0.604,0.618,0.604,0.618,,,0.747,0.724,,,0.369,0.281,,,,0.531,0.665,0.853,0.853,,0.947
Darel Carrier,,0.468,0.917,,0.737,0.617,0.722,0.51,0.583,0.53,0.511,0.702,0.648,0.083,0.186,0.152,0.31,,,0.598,0.702,0.705,0.746,0.764,0.75,0.993
Dick Barnett,1.0,0.398,0.976,,0.728,0.501,0.514,0.501,0.514,,,0.359,0.414,,,0.135,0.436,,,,0.576,0.484,0.85,0.85,,0.795
Jimmy Jones,,0.614,0.833,,0.66,0.541,0.531,0.539,0.526,0.01,0.016,0.587,0.597,0.159,0.208,0.192,0.498,,,0.772,0.623,0.575,0.889,0.894,0.444,0.902
Jim Barnett,0.449,0.316,0.952,,0.553,0.456,0.494,0.456,0.494,,,0.447,0.466,,,0.186,0.42,,,,0.581,0.472,0.807,0.807,,0.88
Rick Barry,,0.456,0.619,,0.486,0.524,0.513,0.516,0.494,0.04,0.071,0.618,0.59,0.244,0.211,0.222,0.261,,,0.517,0.455,0.572,0.893,0.914,0.41,0.962
Gene Moore,,0.333,0.988,,0.686,0.639,0.688,0.637,0.686,0.01,0.007,0.323,0.396,0.647,0.595,0.612,0.275,,,0.854,1.0,0.584,0.81,0.81,1.0,0.748
Kareem Abdul-Jabbar,0.933,0.807,0.976,,0.928,0.951,0.896,0.951,0.896,,,0.75,0.946,,,0.727,0.493,,,,0.741,0.937,0.927,0.927,,0.727
Bill Bradley,1.0,0.287,0.798,,0.551,0.419,0.444,0.419,0.444,,,0.224,0.224,,,0.146,0.392,,,,0.573,0.385,0.823,0.823,,0.918
Willie Wise,,0.392,0.976,,0.711,0.49,0.502,0.486,0.494,0.02,0.031,0.43,0.544,0.531,0.606,0.582,0.299,,,0.522,0.788,0.495,0.852,0.859,0.47,0.725
Lenny Wilkens,0.6,0.287,0.893,,0.736,0.454,0.528,0.454,0.528,,,0.677,0.708,,,0.231,1.0,,,,0.555,0.53,0.751,0.751,,0.878
Joe Caldwell,0.799,0.462,0.976,,0.75,0.684,0.658,0.684,0.658,,,0.586,0.702,,,0.249,0.42,,,,0.668,0.686,0.907,0.907,,0.766
Dick Snyder,,0.363,0.976,,0.64,0.462,0.427,0.462,0.427,,,0.261,0.265,,,0.197,0.501,,,,0.725,0.429,0.945,0.945,,0.905
Willis Reed,1.0,0.854,0.964,,0.811,0.712,0.686,0.712,0.686,,,0.543,0.591,,,0.688,0.236,,,,0.751,0.697,0.907,0.907,,0.842
Arthur Becker,,0.269,0.976,,0.395,0.313,0.294,0.313,0.293,0.0,0.002,0.172,0.175,0.206,0.244,0.232,0.066,,,0.171,0.652,0.289,0.932,0.934,0.0,0.902
Gerald Govan,,0.327,1.0,,0.972,0.428,0.517,0.427,0.511,0.005,0.02,0.321,0.363,0.535,0.844,0.743,0.564,,,0.764,0.715,0.418,0.723,0.73,0.182,0.813
Goose Ligon,,0.579,1.0,,0.822,0.514,0.495,0.514,0.494,0.0,0.004,0.444,0.567,0.749,0.63,0.668,0.278,,,0.579,0.942,0.516,0.907,0.909,0.0,0.718
Craig Raymond,,0.275,0.952,,0.619,0.391,0.402,0.391,0.401,0.0,0.002,0.294,0.387,0.274,0.589,0.486,0.225,,,0.694,0.717,0.382,0.85,0.852,0.0,0.696
Dave Bing,0.516,0.31,0.833,,0.613,0.583,0.641,0.583,0.641,,,0.702,0.739,,,0.183,0.612,,,,0.513,0.637,0.794,0.794,,0.872
Tom Meschery,0.6,0.257,0.952,,0.602,0.4,0.405,0.4,0.405,,,0.303,0.316,,,0.407,0.23,,,,0.83,0.391,0.862,0.862,,0.88
John Havlicek,0.567,0.62,0.964,,0.885,0.746,0.785,0.746,0.785,,,0.754,0.736,,,0.388,0.805,,,,0.552,0.778,0.83,0.83,,0.94
Johnny Green,0.6,0.491,0.929,,0.598,0.488,0.426,0.488,0.426,,,0.393,0.546,,,0.514,0.164,,,,0.702,0.483,1.0,1.0,,0.659
John Brisker,,0.368,0.917,,0.571,0.636,0.674,0.601,0.616,0.172,0.212,0.509,0.507,0.371,0.22,0.269,0.195,,,0.57,0.618,0.642,0.825,0.852,0.586,0.921
Earl Monroe,0.833,0.485,0.976,,0.801,0.705,0.771,0.705,0.771,,,0.822,0.817,,,0.157,0.589,,,,0.675,0.763,0.798,0.798,,0.924
Freddie Lewis,,0.351,0.964,,0.756,0.454,0.527,0.407,0.44,0.237,0.323,0.592,0.618,0.221,0.144,0.169,0.423,,,0.534,0.77,0.526,0.753,0.809,0.532,0.88
Archie Clark,0.699,0.474,0.905,,0.728,0.602,0.593,0.602,0.593,,,0.481,0.504,,,0.184,0.556,,,,0.526,0.595,0.887,0.887,,0.874
Ed Johnson,,0.298,0.881,,0.653,0.411,0.42,0.41,0.419,0.005,0.004,0.349,0.515,0.615,0.499,0.537,0.129,,,0.612,0.798,0.412,0.855,0.855,1.0,0.622
Wes Unseld,0.833,0.649,0.976,,0.849,0.533,0.502,0.533,0.502,,,0.422,0.545,,,0.837,0.426,,,,0.654,0.526,0.927,0.927,,0.71
Flynn Robinson,0.933,0.544,0.964,,0.725,0.672,0.689,0.672,0.689,,,0.679,0.623,,,0.161,0.657,,,,0.665,0.701,0.853,0.853,,1.0
Happy Hairston,,0.515,0.833,,0.637,0.49,0.482,0.49,0.482,,,0.504,0.526,,,0.473,0.177,,,,0.602,0.513,0.887,0.887,,0.879
Walter Simon,,0.263,0.964,,0.708,0.46,0.51,0.459,0.5,0.005,0.036,0.391,0.431,0.285,0.292,0.29,0.43,,,0.553,0.775,0.461,0.789,0.803,0.1,0.834
Oscar Robertson,0.6,0.667,0.821,,0.752,0.656,0.627,0.656,0.627,,,0.702,0.715,,,0.258,0.817,,,,0.458,0.694,0.914,0.914,,0.901
Jack Marin,0.833,0.485,0.976,,0.774,0.675,0.675,0.675,0.675,,,0.442,0.432,,,0.328,0.318,,,,0.649,0.642,0.875,0.875,,0.94
Larry Brown,,0.298,0.976,,0.726,0.381,0.423,0.371,0.403,0.051,0.071,0.56,0.559,0.098,0.176,0.15,0.849,,,1.0,0.673,0.446,0.787,0.803,0.512,0.919
Bob Dandridge,0.933,0.351,0.964,,0.646,0.44,0.443,0.44,0.443,,,0.308,0.336,,,0.382,0.428,,,,0.73,0.424,0.868,0.868,,0.84
Jim Washington,0.699,0.322,0.94,,0.646,0.407,0.417,0.407,0.417,,,0.315,0.348,,,0.448,0.152,,,,0.686,0.399,0.852,0.852,,0.832
Byron Beck,,0.474,0.94,,0.644,0.446,0.416,0.446,0.415,0.0,0.004,0.212,0.222,0.469,0.466,0.467,0.164,,,0.385,0.767,0.404,0.936,0.937,0.0,0.876
Warren Davis,,0.474,0.952,,0.695,0.434,0.426,0.433,0.425,0.005,0.005,0.47,0.532,0.522,0.57,0.554,0.357,,,0.77,0.785,0.461,0.889,0.891,0.666,0.81
Arvesta Kelly,,0.287,0.833,,0.628,0.389,0.385,0.368,0.349,0.106,0.135,0.26,0.327,0.229,0.131,0.163,0.331,,,0.587,0.51,0.38,0.884,0.923,0.568,0.728
Tom Van Arsdale,0.6,0.292,0.845,,0.668,0.629,0.681,0.629,0.681,,,0.589,0.627,,,0.283,0.227,,,,0.647,0.644,0.807,0.807,,0.862
Gail Goodrich,0.65,0.392,0.964,,0.849,0.576,0.619,0.576,0.619,,,0.754,0.769,,,0.208,0.886,,,,0.657,0.645,0.812,0.812,,0.9
Gus Johnson,0.833,0.345,0.929,,0.767,0.586,0.635,0.586,0.635,,,0.304,0.346,,,0.663,0.387,,,,0.704,0.537,0.807,0.807,,0.806
Trooper Washington,,0.404,0.964,,0.618,0.325,0.288,0.32,0.284,0.02,0.015,0.24,0.306,0.585,0.462,0.502,0.287,,,0.497,0.746,0.317,0.984,0.986,1.0,0.719
Dave DeBusschere,1.0,0.386,0.94,,0.69,0.495,0.536,0.495,0.536,,,0.272,0.326,,,0.483,0.284,,,,0.639,0.457,0.807,0.807,,0.766
Bob Rule,0.6,0.304,0.952,,0.777,0.8,0.844,0.8,0.844,,,0.598,0.69,,,0.504,0.211,,,,0.728,0.78,0.828,0.828,,0.795
Les Hunter,,0.287,0.94,,0.751,0.493,0.555,0.487,0.535,0.03,0.075,0.49,0.55,0.439,0.398,0.411,0.315,,,0.834,0.877,0.514,0.775,0.794,0.292,0.817
Greg Smith,0.933,0.322,0.976,,0.622,0.344,0.329,0.344,0.329,,,0.193,0.222,,,0.435,0.228,,,,0.796,0.319,0.914,0.914,,0.8
John Block,0.449,0.298,0.976,,0.565,0.459,0.507,0.459,0.507,,,0.444,0.468,,,0.372,0.201,,,,0.72,0.474,0.791,0.791,,0.871
Jeff Mullins,0.5,0.398,0.881,,0.751,0.665,0.706,0.665,0.706,,,0.495,0.482,,,0.233,0.527,,,,0.628,0.648,0.823,0.823,,0.943
