Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
John Shumate,,0.606,0.964,,0.759,0.453,0.445,0.453,0.445,,,0.739,0.747,0.413,0.53,0.53,0.215,0.486,0.239,0.634,0.571,0.53,0.855,0.855,,0.852
Steve Hawes,0.707,0.48,0.904,,0.639,0.448,0.492,0.448,0.492,,,0.323,0.315,0.474,0.515,0.536,0.227,0.422,0.261,0.404,0.657,0.425,0.765,0.765,,0.885
George Gervin,0.897,0.945,0.988,,0.785,1.0,0.927,1.0,0.927,,,0.932,0.893,0.311,0.305,0.326,0.361,0.735,0.505,0.836,0.729,1.0,0.905,0.905,,0.898
Walt Frazier,0.741,0.362,0.614,,0.457,0.389,0.411,0.389,0.411,,,0.283,0.265,0.142,0.157,0.162,0.25,0.416,0.06,0.309,0.354,0.37,0.796,0.796,,0.92
Billy Knight,0.465,0.472,0.639,,0.592,0.529,0.533,0.529,0.533,,,0.556,0.547,0.332,0.26,0.297,0.192,0.443,0.06,0.456,0.391,0.544,0.834,0.834,,0.876
Rich Kelley,0.673,0.504,0.988,,0.582,0.352,0.347,0.352,0.347,,,0.416,0.425,0.655,0.515,0.589,0.278,0.481,0.592,0.615,0.837,0.373,0.853,0.853,,0.843
Bob Gross,1.0,0.559,0.867,,0.595,0.441,0.415,0.441,0.415,,,0.281,0.279,0.474,0.222,0.311,0.303,0.541,0.239,0.489,0.669,0.409,0.894,0.894,,0.866
Gar Heard,0.846,0.354,0.964,,0.577,0.307,0.36,0.307,0.36,,,0.166,0.216,0.437,0.491,0.506,0.158,0.697,0.463,0.328,0.609,0.278,0.716,0.716,,0.662
John Havlicek,0.552,0.402,0.988,,0.769,0.632,0.701,0.632,0.701,,,0.425,0.396,0.245,0.241,0.258,0.392,0.486,0.101,0.557,0.529,0.592,0.758,0.758,,0.925
John Lucas,0.482,0.409,0.988,,0.806,0.477,0.545,0.477,0.545,,,0.357,0.368,0.134,0.206,0.198,0.918,0.865,0.041,0.582,0.594,0.456,0.735,0.735,,0.835
Maurice Lucas,1.0,0.457,0.819,,0.582,0.524,0.569,0.524,0.569,,,0.383,0.397,0.489,0.439,0.482,0.207,0.33,0.257,0.525,0.631,0.499,0.774,0.774,,0.83
Elvin Hayes,0.76,0.654,0.976,,0.892,0.736,0.811,0.736,0.811,,,0.603,0.756,0.882,0.747,0.835,0.178,0.519,0.729,0.626,0.894,0.716,0.762,0.762,,0.686
Cedric Maxwell,0.552,0.331,0.867,,0.333,0.197,0.182,0.197,0.182,,,0.348,0.368,0.363,0.243,0.294,0.081,0.286,0.22,0.333,0.431,0.237,0.909,0.909,,0.814
Phil Smith,0.741,0.496,0.988,,0.808,0.75,0.79,0.75,0.79,,,0.584,0.572,0.263,0.202,0.233,0.47,0.584,0.124,0.727,0.626,0.722,0.797,0.797,,0.879
Julius Erving,0.949,0.717,0.892,,0.668,0.707,0.701,0.707,0.701,,,0.566,0.532,0.471,0.305,0.373,0.333,0.73,0.445,0.65,0.591,0.685,0.848,0.848,,0.915
M.L. Carr,0.655,0.354,0.952,,0.703,0.451,0.493,0.451,0.493,,,0.37,0.399,0.532,0.359,0.432,0.221,0.795,0.124,0.574,0.694,0.439,0.769,0.769,,0.799
Norm Nixon,0.777,0.354,0.976,,0.764,0.574,0.575,0.574,0.575,,,0.213,0.237,0.108,0.2,0.186,0.661,0.746,0.032,0.686,0.74,0.496,0.84,0.84,,0.773
Rick Barry,0.741,0.764,0.988,,0.831,0.88,0.971,0.88,0.971,,,0.699,0.601,0.197,0.378,0.349,0.533,0.854,0.206,0.612,0.537,0.85,0.762,0.762,,1.0
Mark Olberding,0.897,0.307,0.952,,0.487,0.267,0.276,0.267,0.276,,,0.34,0.334,0.274,0.272,0.29,0.157,0.243,0.119,0.322,0.671,0.289,0.812,0.812,,0.878
Kareem Abdul-Jabbar,0.777,0.953,0.747,,0.623,0.767,0.694,0.767,0.694,,,0.506,0.515,0.489,0.621,0.622,0.321,0.557,0.849,0.568,0.52,0.717,0.929,0.929,,0.847
Scott Wedman,0.535,0.614,0.976,,0.814,0.703,0.686,0.703,0.686,,,0.409,0.374,0.379,0.322,0.359,0.24,0.535,0.101,0.432,0.691,0.643,0.86,0.86,,0.942
Dan Roundfield,0.535,0.543,0.952,,0.666,0.487,0.496,0.487,0.496,,,0.403,0.441,0.724,0.532,0.623,0.234,0.438,0.683,0.53,0.849,0.475,0.826,0.826,,0.787
Otis Birdsong,0.535,0.331,0.88,,0.516,0.544,0.55,0.544,0.55,,,0.399,0.456,0.184,0.106,0.136,0.208,0.4,0.055,0.396,0.511,0.518,0.831,0.831,,0.754
Brian Winters,0.76,0.402,0.964,,0.756,0.78,0.839,0.78,0.839,,,0.455,0.431,0.229,0.165,0.194,0.47,0.67,0.124,0.645,0.683,0.714,0.782,0.782,,0.909
Larry Kenon,0.897,0.591,0.976,,0.789,0.808,0.821,0.808,0.821,,,0.51,0.475,0.645,0.533,0.6,0.32,0.622,0.11,0.762,0.597,0.749,0.826,0.826,,0.924
Kevin Grevey,0.76,0.346,0.976,,0.583,0.584,0.649,0.584,0.649,,,0.449,0.453,0.326,0.168,0.225,0.185,0.33,0.078,0.434,0.58,0.561,0.757,0.757,,0.854
Clifford Ray,0.741,0.543,0.952,,0.623,0.315,0.274,0.315,0.274,,,0.274,0.357,0.621,0.527,0.589,0.176,0.4,0.413,0.41,0.831,0.31,0.965,0.965,,0.659
Sam Lacey,0.535,0.339,0.928,,0.586,0.307,0.34,0.307,0.34,,,0.248,0.275,0.408,0.492,0.498,0.358,0.649,0.495,0.508,0.754,0.297,0.758,0.758,,0.776
Tom Abernethy,0.777,0.323,0.88,,0.362,0.233,0.233,0.233,0.233,,,0.168,0.163,0.276,0.162,0.206,0.121,0.297,0.101,0.137,0.349,0.221,0.841,0.841,,0.887
Walter Davis,0.846,0.795,0.976,,0.712,0.91,0.86,0.91,0.86,,,0.715,0.685,0.416,0.329,0.376,0.326,0.611,0.092,0.773,0.691,0.878,0.889,0.889,,0.898
Wilbur Holland,0.69,0.346,0.988,,0.793,0.659,0.74,0.659,0.74,,,0.412,0.41,0.276,0.191,0.228,0.374,0.886,0.064,0.609,0.737,0.61,0.748,0.748,,0.865
Earl Tatum,,0.346,0.988,,0.693,0.59,0.626,0.59,0.626,,,0.283,0.288,0.208,0.218,0.229,0.354,0.757,0.183,0.503,0.734,0.526,0.792,0.792,,0.845
Earl Monroe,0.741,0.457,0.916,,0.651,0.644,0.647,0.644,0.647,,,0.447,0.428,0.124,0.136,0.141,0.431,0.324,0.087,0.489,0.54,0.607,0.836,0.836,,0.9
Alvin Scott,0.846,0.315,0.976,,0.423,0.208,0.212,0.208,0.212,,,0.244,0.281,0.355,0.224,0.277,0.105,0.281,0.183,0.232,0.451,0.22,0.824,0.824,,0.748
Alvan Adams,0.846,0.386,0.843,,0.526,0.502,0.515,0.502,0.515,,,0.396,0.431,0.416,0.411,0.439,0.269,0.465,0.289,0.639,0.691,0.485,0.819,0.819,,0.79
Calvin Murphy,0.482,0.583,0.916,,0.797,0.986,1.0,0.986,1.0,,,0.453,0.393,0.15,0.108,0.127,0.309,0.605,0.014,0.473,0.689,0.873,0.829,0.829,,0.994
John Mengelt,0.69,0.307,0.976,,0.486,0.376,0.389,0.376,0.389,,,0.34,0.35,0.108,0.089,0.1,0.277,0.276,0.018,0.339,0.483,0.374,0.812,0.812,,0.837
Wes Unseld,0.76,0.535,0.964,,0.727,0.297,0.283,0.297,0.283,,,0.172,0.254,0.753,0.676,0.741,0.389,0.53,0.206,0.473,0.669,0.272,0.883,0.883,,0.582
Moses Malone,0.482,0.48,0.711,,0.579,0.478,0.477,0.478,0.477,,,0.588,0.651,1.0,0.511,0.688,0.037,0.259,0.349,0.601,0.511,0.513,0.843,0.843,,0.777
Jim Chones,0.741,0.504,0.988,,0.799,0.608,0.641,0.608,0.641,,,0.333,0.368,0.576,0.631,0.655,0.157,0.281,0.266,0.503,0.671,0.551,0.797,0.797,,0.779
John Drew,0.707,0.701,0.843,,0.606,0.686,0.712,0.686,0.712,,,0.808,0.846,0.561,0.301,0.397,0.168,0.643,0.124,0.574,0.706,0.727,0.811,0.811,,0.823
Marques Johnson,0.76,0.835,0.964,,0.76,0.727,0.693,0.727,0.693,,,0.556,0.601,0.768,0.561,0.658,0.227,0.497,0.472,0.478,0.631,0.698,0.882,0.882,,0.797
Bob Dandridge,0.76,0.535,0.904,,0.763,0.648,0.685,0.648,0.685,,,0.61,0.616,0.361,0.308,0.343,0.343,0.546,0.202,0.658,0.749,0.65,0.796,0.796,,0.853
Steve Mix,0.949,0.402,0.988,,0.5,0.337,0.322,0.337,0.322,,,0.323,0.324,0.253,0.203,0.231,0.208,0.47,0.014,0.358,0.451,0.339,0.878,0.878,,0.86
Lloyd Neal,1.0,0.339,0.735,,0.323,0.315,0.311,0.315,0.311,,,0.235,0.26,0.305,0.26,0.29,0.097,0.157,0.096,0.262,0.366,0.301,0.851,0.851,,0.777
Junior Bridgeman,0.76,0.315,0.988,,0.516,0.551,0.545,0.551,0.545,,,0.307,0.301,0.3,0.178,0.225,0.209,0.389,0.138,0.481,0.577,0.501,0.85,0.85,,0.877
George McGinnis,0.949,0.622,0.94,,0.696,0.681,0.731,0.681,0.731,,,0.76,0.844,0.742,0.533,0.629,0.351,0.741,0.124,0.852,0.82,0.711,0.782,0.782,,0.775
Doug Collins,0.949,0.598,0.952,,0.761,0.744,0.704,0.744,0.704,,,0.494,0.484,0.229,0.144,0.179,0.382,0.692,0.115,0.683,0.651,0.696,0.889,0.889,,0.879
Bill Walton,1.0,0.661,0.699,,0.53,0.532,0.508,0.532,0.508,,,0.327,0.362,0.311,0.655,0.595,0.348,0.324,0.67,0.563,0.414,0.491,0.882,0.882,,0.779
Tom Burleson,0.535,0.339,0.916,,0.419,0.264,0.302,0.264,0.302,,,0.364,0.365,0.447,0.315,0.374,0.157,0.335,0.372,0.336,0.74,0.293,0.733,0.733,,0.859
Dave Twardzik,1.0,0.433,0.904,,0.5,0.28,0.235,0.28,0.235,,,0.338,0.344,0.095,0.099,0.104,0.292,0.578,0.018,0.432,0.531,0.299,1.0,1.0,,0.846
Billy Paultz,0.897,0.677,0.964,,0.681,0.6,0.564,0.6,0.564,,,0.425,0.45,0.453,0.508,0.524,0.254,0.227,0.89,0.456,0.634,0.567,0.894,0.894,,0.814
Marvin Webster,0.81,0.685,0.988,,0.8,0.494,0.49,0.494,0.49,,,0.536,0.678,0.95,0.681,0.804,0.243,0.259,0.743,0.702,0.749,0.513,0.848,0.848,,0.681
Henry Bibby,0.949,0.37,0.988,,0.692,0.331,0.379,0.331,0.379,,,0.316,0.322,0.163,0.191,0.195,0.554,0.492,0.028,0.418,0.591,0.333,0.733,0.733,,0.845
Foots Walker,0.741,0.409,0.976,,0.686,0.332,0.369,0.332,0.369,,,0.294,0.325,0.2,0.22,0.228,0.541,0.951,0.11,0.495,0.623,0.328,0.757,0.757,,0.778
Artis Gilmore,0.69,0.906,0.988,,0.843,0.815,0.725,0.815,0.725,,,0.871,0.984,0.837,0.761,0.832,0.314,0.227,0.83,1.0,0.746,0.842,0.944,0.944,,0.762
Paul Westphal,0.846,0.772,0.964,,0.682,0.936,0.903,0.936,0.903,,,0.732,0.716,0.108,0.124,0.127,0.522,0.746,0.142,0.765,0.463,0.902,0.872,0.872,,0.88
Dan Issel,0.827,0.874,0.988,,0.784,0.763,0.741,0.763,0.741,,,0.791,0.804,0.666,0.583,0.644,0.363,0.541,0.188,0.708,0.797,0.782,0.865,0.865,,0.846
Sonny Parker,0.741,0.488,0.988,,0.569,0.47,0.451,0.47,0.451,,,0.226,0.254,0.439,0.224,0.302,0.185,0.73,0.165,0.35,0.531,0.418,0.877,0.877,,0.763
Dennis Johnson,0.81,0.457,0.976,,0.607,0.425,0.507,0.425,0.507,,,0.549,0.597,0.4,0.143,0.228,0.275,0.638,0.234,0.448,0.609,0.462,0.704,0.704,,0.792
