Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Richie Guerin,0.726,0.335,0.713,,0.484,0.278,0.318,0.278,0.318,,,0.347,0.342,,,0.079,0.315,,,,0.559,0.324,0.725,0.725,,0.767
Ben Warley,0.645,0.088,0.8,,0.26,0.088,0.121,0.088,0.121,,,0.186,0.2,,,0.147,0.062,,,,0.493,0.123,0.605,0.605,,0.705
Johnny Egan,0.501,0.3,0.925,,0.48,0.243,0.254,0.243,0.254,,,0.244,0.226,,,0.076,0.293,,,,0.403,0.268,0.793,0.793,,0.814
Jeff Mullins,0.726,0.047,0.55,,0.142,0.082,0.1,0.082,0.1,,,0.062,0.069,,,0.054,0.051,,,,0.174,0.085,0.676,0.676,,0.672
Gene Wiley,0.791,0.141,1.0,,0.578,0.165,0.181,0.165,0.181,,,0.084,0.126,,,0.367,0.122,,,,0.681,0.16,0.756,0.756,,0.505
Art Heyman,0.501,0.076,0.688,,0.191,0.107,0.128,0.107,0.128,,,0.132,0.15,,,0.053,0.092,,,,0.278,0.125,0.694,0.694,,0.667
Bud Olsen,0.774,0.147,0.988,,0.396,0.211,0.246,0.211,0.246,,,0.217,0.222,,,0.177,0.098,,,,0.588,0.234,0.712,0.712,,0.738
Eddie Miles,0.501,0.235,0.95,,0.598,0.413,0.477,0.413,0.477,,,0.25,0.253,,,0.137,0.182,,,,0.583,0.412,0.719,0.719,,0.744
Wayne Embry,0.774,0.265,0.925,,0.647,0.331,0.371,0.331,0.371,,,0.359,0.422,,,0.395,0.107,,,,0.861,0.372,0.741,0.741,,0.644
Mike Farmer,0.726,0.106,0.75,,0.367,0.157,0.196,0.157,0.196,,,0.113,0.107,,,0.137,0.102,,,,0.357,0.161,0.665,0.665,,0.798
John Barnhill,0.726,0.024,0.512,,0.224,0.114,0.15,0.114,0.15,,,0.068,0.08,,,0.048,0.088,,,,0.162,0.113,0.631,0.631,,0.643
Larry Siegfried,1.0,0.188,0.9,,0.287,0.163,0.2,0.163,0.2,,,0.164,0.159,,,0.071,0.138,,,,0.313,0.18,0.675,0.675,,0.779
Gus Johnson,0.597,0.129,0.95,,0.836,0.543,0.662,0.543,0.662,,,0.392,0.439,,,0.526,0.314,,,,0.748,0.558,0.68,0.68,,0.676
Wayne Hightower,,0.041,0.938,,0.446,0.184,0.274,0.184,0.274,,,0.293,0.289,,,0.224,0.063,,,,0.591,0.232,0.559,0.559,,0.768
Paul Silas,0.726,0.071,0.988,,0.359,0.132,0.18,0.132,0.18,,,0.125,0.186,,,0.307,0.056,,,,0.467,0.143,0.607,0.607,,0.506
Chico Vaughn,0.726,0.2,0.938,,0.567,0.324,0.389,0.324,0.389,,,0.274,0.275,,,0.092,0.182,,,,0.557,0.343,0.689,0.689,,0.752
Rudy LaRusso,0.791,0.429,0.963,,0.747,0.358,0.397,0.358,0.397,,,0.483,0.472,,,0.386,0.23,,,,0.748,0.427,0.75,0.75,,0.773
Jay Arnette,0.774,0.006,0.787,,0.191,0.086,0.118,0.086,0.118,,,0.084,0.085,,,0.033,0.079,,,,0.362,0.094,0.603,0.603,,0.747
