Player,From,To,Tm,Lg,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
Charles Smith,,,LAC,NBA,9.4,78,76,2732,595,1145,594,1133,1,12,454,572,177,347,524,114,86,119,162,294,1645,.520,.524,.083,.520,.794,.589
Dennis Rodman,,,DET,NBA,9.3,82,43,2377,288,496,287,487,1,9,142,217,336,456,792,72,52,60,90,276,719,.581,.589,.111,.582,.654,.608
Jerome Kersey,,,POR,NBA,8.8,82,82,2843,519,1085,516,1065,3,20,269,390,251,439,690,188,121,63,144,304,1310,.478,.485,.150,.480,.690,.521
Fat Lever,,,DEN,NBA,8.8,79,79,2832,568,1283,532,1196,36,87,271,337,230,504,734,517,168,13,156,172,1443,.443,.445,.414,.457,.804,.504
Terry Cummings,,,SAS,NBA,8.7,81,78,2821,728,1532,709,1473,19,59,343,440,226,451,677,219,110,52,202,286,1818,.475,.481,.322,.481,.780,.527
Joe Dumars,,,DET,NBA,8.7,75,71,2578,508,1058,486,1003,22,55,297,330,60,152,212,368,63,2,145,129,1335,.480,.485,.400,.491,.900,.555
Jeff Hornacek,,,PHO,NBA,8.7,67,60,2278,483,901,443,803,40,98,173,202,86,227,313,337,117,14,125,144,1179,.536,.552,.408,.558,.856,.596
Buck Williams,,,POR,NBA,8.7,82,82,2801,413,754,413,753,0,1,288,408,250,550,800,116,69,39,168,285,1114,.548,.548,.000,.548,.706,.597
Hot Rod Williams,,,CLE,NBA,8.7,82,29,2776,528,1070,528,1070,0,0,325,440,220,443,663,168,86,167,143,214,1381,.493,.493,,.493,.739,.546
Otis Thorpe,,,HOU,NBA,8.5,82,82,2947,547,998,547,988,0,10,307,446,258,476,734,261,66,24,229,270,1401,.548,.554,.000,.548,.688,.587
Mark West,,,PHO,NBA,8.2,82,79,2399,331,530,331,530,0,0,199,288,212,516,728,45,36,184,126,277,861,.625,.625,,.625,.691,.656
Sam Perkins,,,DAL,NBA,8.1,76,70,2668,435,883,429,855,6,28,330,424,209,363,572,175,88,64,148,225,1206,.493,.502,.214,.496,.778,.564
Detlef Schrempf,,,IND,NBA,8.1,78,18,2573,424,822,407,774,17,48,402,490,149,471,620,247,59,16,180,271,1267,.516,.526,.354,.526,.820,.611
Horace Grant,,,CHI,NBA,8.0,80,80,2753,446,853,446,853,0,0,179,256,236,393,629,227,92,84,110,230,1071,.523,.523,,.523,.699,.555
Hersey Hawkins,,,PHI,NBA,8.0,82,82,2856,522,1136,438,936,84,200,387,436,85,219,304,261,130,28,185,217,1515,.460,.468,.420,.496,.888,.570
Rodney McCray,,,SAC,NBA,7.9,82,82,3238,537,1043,526,1001,11,42,273,348,192,477,669,377,60,70,174,176,1358,.515,.525,.262,.520,.784,.568
Robert Parish,,,BOS,NBA,7.8,79,78,2396,505,871,505,871,0,0,233,312,259,537,796,103,38,69,169,189,1243,.580,.580,,.580,.747,.616
A.C. Green,,,LAL,NBA,7.7,82,82,2709,385,806,372,760,13,46,278,370,262,450,712,90,66,50,116,207,1061,.478,.489,.283,.486,.751,.548
Moses Malone,,,ATL,NBA,7.7,81,81,2735,517,1077,516,1068,1,9,493,631,364,448,812,130,47,84,232,158,1528,.480,.483,.111,.481,.781,.564
Jay Humphries,,,MIL,NBA,7.6,81,81,2818,496,1005,475,935,21,70,224,285,80,189,269,472,156,11,151,253,1237,.494,.508,.300,.504,.786,.547
Alvin Robertson,,,MIL,NBA,7.5,81,81,2599,476,946,472,920,4,26,197,266,230,329,559,445,207,17,217,280,1153,.503,.513,.154,.505,.741,.542
Maurice Cheeks,,,TOT,NBA,7.1,81,62,2519,307,609,303,593,4,16,171,202,50,190,240,453,124,10,121,78,789,.504,.511,.250,.507,.847,.565
Wayman Tisdale,,,SAC,NBA,7.0,79,79,2937,726,1383,726,1377,0,6,306,391,185,410,595,108,54,54,153,251,1758,.525,.527,.000,.525,.783,.565
Michael Adams,,,DEN,NBA,6.9,79,74,2690,398,989,240,557,158,432,267,314,49,176,225,495,121,3,141,133,1221,.402,.431,.366,.482,.850,.542
Rolando Blackman,,,DAL,NBA,6.8,80,80,2934,626,1256,613,1213,13,43,287,340,88,192,280,289,77,21,174,128,1552,.498,.505,.302,.504,.844,.552
Michael Cage,,,SEA,NBA,6.8,82,82,2595,325,645,325,645,0,0,148,212,306,515,821,70,79,45,94,232,798,.504,.504,,.504,.698,.540
Tyrone Corbin,,,MIN,NBA,6.8,82,80,3011,521,1083,521,1072,0,11,161,209,219,385,604,216,175,41,143,288,1203,.481,.486,.000,.481,.770,.512
Muggsy Bogues,,,CHH,NBA,6.7,81,65,2743,326,664,321,638,5,26,106,134,48,159,207,867,166,3,146,168,763,.491,.503,.192,.495,.791,.528
Vern Fleming,,,IND,NBA,6.7,82,82,2876,467,919,455,885,12,34,230,294,118,204,322,610,92,10,206,213,1176,.508,.514,.353,.515,.782,.561
Reggie Lewis,,,BOS,NBA,6.7,79,54,2522,540,1089,536,1074,4,15,256,317,109,238,347,225,88,63,120,216,1340,.496,.499,.267,.498,.808,.545
Isiah Thomas,,,DET,NBA,6.7,81,81,2993,579,1322,537,1186,42,136,292,377,74,234,308,765,139,19,322,206,1492,.438,.453,.309,.454,.775,.501
Rik Smits,,,IND,NBA,6.6,82,82,2404,515,967,515,966,0,1,241,297,135,377,512,142,45,169,143,328,1271,.533,.533,.000,.533,.811,.579
Willie Anderson,,,SAS,NBA,6.5,82,81,2788,532,1082,525,1056,7,26,217,290,115,257,372,364,111,58,198,252,1288,.492,.497,.269,.495,.748,.532
Craig Ehlo,,,CLE,NBA,6.5,81,64,2894,436,940,332,692,104,248,126,185,147,292,439,371,126,23,161,226,1102,.464,.480,.419,.519,.681,.539
Larry Nance,,,CLE,NBA,6.5,62,53,2065,412,807,411,806,1,1,186,239,162,354,516,161,54,122,110,185,1011,.511,.510,1.000,.511,.778,.554
Johnny Dawkins,,,PHI,NBA,6.4,81,81,2865,465,950,443,884,22,66,210,244,48,199,247,601,121,9,214,159,1162,.489,.501,.333,.501,.861,.549
Dale Ellis,,,SEA,NBA,6.4,55,49,2033,502,1011,406,755,96,256,193,236,90,148,238,110,59,7,119,124,1293,.497,.538,.375,.544,.818,.580
Sleepy Floyd,,,HOU,NBA,6.3,82,73,2630,362,803,273,569,89,234,187,232,46,152,198,600,94,11,204,159,1000,.451,.480,.380,.506,.806,.552
Derrick McKey,,,SEA,NBA,6.3,80,80,2748,468,949,465,926,3,23,315,403,170,319,489,187,87,81,192,247,1254,.493,.502,.130,.495,.782,.557
Darrell Walker,,,WSB,NBA,6.3,81,81,2883,316,696,314,675,2,21,138,201,173,541,714,652,139,30,173,220,772,.454,.465,.095,.455,.687,.492
Buck Johnson,,,HOU,NBA,6.2,82,82,2832,504,1019,502,1002,2,17,205,270,113,268,381,252,104,62,167,321,1215,.495,.501,.118,.496,.759,.534
Tod Murphy,,,MIN,NBA,6.1,82,59,2493,260,552,244,509,16,43,144,203,207,357,564,106,76,60,61,229,680,.471,.479,.372,.486,.709,.530
John Salley,,,DET,NBA,6.1,82,12,1914,209,408,208,404,1,4,174,244,154,285,439,67,51,153,97,282,593,.512,.515,.250,.513,.713,.575
Mike Gminski,,,PHI,NBA,6.0,81,81,2659,458,1002,455,985,3,17,193,235,196,491,687,128,43,102,98,136,1112,.457,.462,.176,.459,.821,.503
Charles Oakley,,,NYK,NBA,6.0,61,61,2196,336,641,336,638,0,3,217,285,258,469,727,146,64,16,165,220,889,.524,.527,.000,.524,.761,.580
Byron Scott,,,LAL,NBA,6.0,77,77,2593,472,1005,379,785,93,220,160,209,51,191,242,274,77,31,122,180,1197,.470,.483,.423,.516,.766,.546
Ricky Pierce,,,MIL,NBA,5.8,59,0,1709,503,987,457,854,46,133,307,366,64,103,167,133,50,7,129,158,1359,.510,.535,.346,.533,.839,.592
Mark Aguirre,,,DET,NBA,5.7,78,40,2005,438,898,407,805,31,93,192,254,117,188,305,145,34,19,121,201,1099,.488,.506,.333,.505,.756,.544
Scottie Pippen,,,CHI,NBA,5.7,82,82,3148,562,1150,534,1038,28,112,199,295,150,397,547,444,211,101,278,298,1351,.489,.514,.250,.501,.675,.528
James Edwards,,,DET,NBA,5.6,82,70,2283,462,928,462,925,0,3,265,354,112,233,345,63,23,37,133,295,1189,.498,.499,.000,.498,.749,.549
Bernard King,,,WSB,NBA,5.5,82,82,2687,711,1459,708,1436,3,23,412,513,129,275,404,376,51,7,248,230,1837,.487,.493,.130,.488,.803,.545
Dan Majerle,,,PHO,NBA,5.5,73,23,2244,296,698,277,618,19,80,198,260,144,286,430,188,100,32,82,177,809,.424,.448,.238,.438,.762,.498
Benoit Benjamin,,,LAC,NBA,5.4,71,58,2313,362,688,362,687,0,1,235,321,156,501,657,159,59,187,187,217,959,.526,.527,.000,.526,.732,.578
Xavier McDaniel,,,SEA,NBA,5.4,69,67,2432,611,1233,606,1216,5,17,244,333,165,282,447,171,73,36,187,231,1471,.496,.498,.294,.498,.733,.533
Chuck Person,,,IND,NBA,5.4,77,73,2714,605,1242,511,989,94,253,211,270,126,319,445,230,53,20,170,217,1515,.487,.517,.372,.525,.781,.557
Mitchell Wiggins,,,HOU,NBA,5.4,66,52,1852,416,853,416,850,0,3,192,237,133,153,286,104,85,1,87,165,1024,.488,.489,.000,.488,.810,.535
Tony Campbell,,,MIN,NBA,5.3,82,81,3164,723,1581,714,1527,9,54,448,569,209,242,451,213,111,31,251,260,1903,.457,.468,.167,.460,.787,.520
Mark Eaton,,,UTA,NBA,5.3,82,82,2281,158,300,158,300,0,0,79,118,171,430,601,39,33,201,75,238,395,.527,.527,,.527,.669,.561
Rick Mahorn,,,PHI,NBA,5.3,75,66,2271,313,630,311,621,2,9,183,256,167,401,568,98,44,103,104,251,811,.497,.501,.222,.498,.715,.546
Danny Manning,,,LAC,NBA,5.3,71,42,2269,440,826,440,821,0,5,274,370,142,280,422,187,91,39,188,261,1154,.533,.536,.000,.533,.741,.584
Jeff Malone,,,WSB,NBA,5.2,75,74,2567,781,1592,780,1586,1,6,257,293,54,152,206,243,48,6,125,116,1820,.491,.492,.167,.491,.877,.529
Blair Rasmussen,,,DEN,NBA,5.2,81,55,1995,445,895,445,894,0,1,111,134,174,420,594,82,40,104,75,300,1001,.497,.498,.000,.497,.828,.525
Mitch Richmond,,,GSW,NBA,5.2,78,78,2799,640,1287,606,1192,34,95,406,469,98,262,360,223,98,24,201,210,1720,.497,.508,.358,.510,.866,.576
Alex English,,,DEN,NBA,5.1,80,80,2211,635,1293,633,1288,2,5,161,183,119,167,286,225,51,23,93,130,1433,.491,.491,.400,.492,.880,.522
Sam Mitchell,,,MIN,NBA,5.1,80,30,2414,372,834,372,825,0,9,268,349,180,282,462,89,66,54,96,301,1012,.446,.451,.000,.446,.768,.512
Vlade Divac,,,LAL,NBA,5.0,82,5,1611,274,549,274,544,0,5,153,216,167,345,512,75,79,114,110,240,701,.499,.504,.000,.499,.708,.544
Rod Higgins,,,GSW,NBA,5.0,82,22,1993,304,632,237,439,67,193,234,285,120,302,422,129,47,53,93,184,909,.481,.540,.347,.534,.821,.600
Jack Sikma,,,MIL,NBA,5.0,71,70,2250,344,827,276,628,68,199,230,260,109,383,492,229,76,48,139,244,986,.416,.439,.342,.457,.885,.524
Nate McMillan,,,SEA,NBA,4.9,82,69,2338,207,438,196,407,11,31,98,153,127,276,403,598,140,37,187,289,523,.473,.482,.355,.485,.641,.517
Danny Ainge,,,SAC,NBA,4.8,75,68,2727,506,1154,398,865,108,289,222,267,69,257,326,453,113,18,185,238,1342,.438,.460,.374,.485,.831,.528
Kevin Duckworth,,,POR,NBA,4.8,82,82,2462,548,1146,548,1146,0,0,231,312,184,325,509,91,36,34,171,271,1327,.478,.478,,.478,.740,.517
John Paxson,,,CHI,NBA,4.8,82,82,2365,365,708,332,616,33,92,56,68,27,92,119,335,83,6,85,176,819,.516,.539,.359,.539,.824,.555
Orlando Woolridge,,,LAL,NBA,4.8,62,2,1421,306,550,306,545,0,5,176,240,49,136,185,96,39,46,73,160,788,.556,.561,.000,.556,.733,.601
Sam Bowie,,,NJN,NBA,4.7,68,54,2207,347,834,337,803,10,31,294,379,206,484,690,91,38,121,125,211,998,.416,.420,.323,.422,.776,.499
Mychal Thompson,,,LAL,NBA,4.7,70,70,1883,281,562,281,562,0,0,144,204,173,304,477,43,33,73,79,207,706,.500,.500,,.500,.706,.542
Kevin Willis,,,ATL,NBA,4.7,81,51,2273,418,805,416,798,2,7,168,246,253,392,645,57,63,47,144,259,1006,.519,.521,.286,.520,.683,.551
Thurl Bailey,,,UTA,NBA,4.6,82,33,2583,470,977,470,969,0,8,222,285,116,294,410,137,32,100,139,175,1162,.481,.485,.000,.481,.779,.527
Sean Elliott,,,SAS,NBA,4.6,81,69,2032,311,647,310,638,1,9,187,216,127,170,297,154,45,14,112,172,810,.481,.486,.111,.481,.866,.546
Sedale Threatt,,,SEA,NBA,4.6,65,18,1481,303,599,295,567,8,32,130,157,43,72,115,216,65,8,77,164,744,.506,.520,.250,.513,.828,.557
