Player,From,To,Tm,Lg,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
Lew Hitch,,,TOT,NBA,1.2,68,,1133,111,296,111,296,,,63,88,,,253,40,,,,103,285,.375,.375,,.375,.716,.426
Joe Graboski,,,PHW,NBA,1.1,72,,2501,390,1118,390,1118,,,252,322,,,614,140,,,,244,1032,.349,.349,,.349,.783,.410
Ed Fleming,,,ROC,NBA,1.0,51,,927,109,364,109,364,,,139,191,,,183,81,,,,94,357,.299,.299,,.299,.728,.398
Red Rocha,,,FTW,NBA,1.0,72,,1154,136,390,136,390,,,109,144,,,272,81,,,,162,381,.349,.349,,.349,.757,.420
Bobby Wanzer,,,ROC,NBA,1.0,21,,159,23,49,23,49,,,36,46,,,25,9,,,,20,82,.469,.469,,.469,.783,.592
Jim Baechtold,,,NYK,NBA,0.9,45,,462,75,197,75,197,,,66,88,,,80,33,,,,39,216,.381,.381,,.381,.750,.458
Jackie Moore,,,PHW,NBA,0.9,57,,400,43,106,43,106,,,37,46,,,116,21,,,,75,123,.406,.406,,.406,.804,.487
Si Green,,,ROC,NBA,0.8,13,,423,50,143,50,143,,,49,69,,,67,47,,,,36,149,.350,.350,,.350,.710,.430
Jack McMahon,,,STL,NBA,0.8,72,,2344,239,725,239,725,,,142,225,,,222,367,,,,213,620,.330,.330,,.330,.631,.376
Paul Seymour,,,SYR,NBA,0.8,65,,1235,143,442,143,442,,,101,123,,,130,193,,,,91,387,.324,.324,,.324,.821,.390
Tom Marshall,,,ROC,NBA,0.7,40,,460,56,163,56,163,,,47,58,,,83,31,,,,33,159,.344,.344,,.344,.810,.422
Whitey Skoog,,,MNL,NBA,0.7,23,,656,78,220,78,220,,,44,47,,,72,76,,,,65,200,.355,.355,,.355,.936,.415
Lou Tsioropoulos,,,BOS,NBA,0.7,52,,670,79,256,79,256,,,69,89,,,207,33,,,,135,227,.309,.309,,.309,.775,.385
Willie Naulls,,,TOT,NBA,0.4,71,,1778,293,820,293,820,,,132,195,,,617,84,,,,186,718,.357,.357,,.357,.677,.396
Chuck Noble,,,FTW,NBA,0.4,54,,1260,200,556,200,556,,,76,102,,,135,180,,,,161,476,.360,.360,,.360,.745,.396
Bill Thieben,,,FTW,NBA,0.2,58,,633,90,256,90,256,,,57,87,,,207,17,,,,78,237,.352,.352,,.352,.655,.403
Forest Able,,,SYR,NBA,0.0,1,,1,0,2,0,2,,,0,0,,,1,1,,,,1,0,.000,.000,,.000,,.000
John Barber,,,STL,NBA,0.0,5,,19,2,8,2,8,,,3,6,,,6,0,,,,4,7,.250,.250,,.250,.500,.329
Gary Bergen,,,NYK,NBA,0.0,6,,40,3,11,3,11,,,2,2,,,8,1,,,,4,8,.273,.273,,.273,1.000,.337
Phil Jordon,,,NYK,NBA,0.0,9,,91,18,49,18,49,,,8,12,,,34,2,,,,15,44,.367,.367,,.367,.667,.405
Hal Lear,,,PHW,NBA,0.0,3,,14,2,6,2,6,,,0,0,,,1,1,,,,3,4,.333,.333,,.333,,.333
Jim Paxson,,,MNL,NBA,0.0,71,,1274,138,485,138,485,,,170,236,,,266,86,,,,163,446,.285,.285,,.285,.720,.379
Don Savage,,,SYR,NBA,0.0,5,,55,6,19,6,19,,,6,7,,,7,2,,,,7,18,.316,.316,,.316,.857,.408
Jim Tucker,,,SYR,NBA,0.0,9,,119,17,44,17,44,,,0,1,,,20,2,,,,26,34,.386,.386,,.386,.000,.383
Bob Williams,,,MNL,NBA,0.0,4,,20,1,4,1,4,,,2,3,,,5,0,,,,2,4,.250,.250,,.250,.667,.376
Bob Armstrong,,,PHW,NBA,-0.1,19,,110,11,37,11,37,,,6,12,,,39,3,,,,13,28,.297,.297,,.297,.500,.331
Jim Ray,,,SYR,NBA,-0.1,4,,43,2,11,2,11,,,3,5,,,5,3,,,,4,7,.182,.182,,.182,.600,.265
Norm Stewart,,,STL,NBA,-0.1,5,,37,4,15,4,15,,,2,6,,,5,2,,,,9,10,.267,.267,,.267,.333,.283
Bob Schafer,,,SYR,NBA,-0.2,11,,167,19,66,19,66,,,11,13,,,11,15,,,,16,49,.288,.288,,.288,.846,.342
Ron Shavlik,,,NYK,NBA,-0.3,7,,72,4,22,4,22,,,2,5,,,22,0,,,,12,10,.182,.182,,.182,.400,.207
Larry Hennessy,,,SYR,NBA,-0.4,21,,373,56,175,56,175,,,23,32,,,45,27,,,,28,135,.320,.320,,.320,.719,.357
Dick Rosenthal,,,FTW,NBA,-0.5,18,,188,21,79,21,79,,,9,17,,,52,17,,,,22,51,.266,.266,,.266,.529,.295
Irv Bemoras,,,STL,NBA,-0.6,62,,983,124,385,124,385,,,70,103,,,127,46,,,,76,318,.322,.322,,.322,.680,.369
Alex Hannum,,,TOT,NBA,,59,,642,77,223,77,223,,,37,56,,,158,28,,,,135,191,.345,.345,,.345,.661,.386
Bob Harrison,,,TOT,NBA,,66,,1810,243,629,243,629,,,93,130,,,156,161,,,,220,579,.386,.386,,.386,.715,.422
Odie Spears,,,TOT,NBA,,11,,118,12,38,12,38,,,19,22,,,15,7,,,,24,43,.316,.316,,.316,.864,.451
