Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Ralph Sampson,HOU,.585,6.2,82,82,3086,753,1499,753,1493,0,6,303,448,227,626,853,224,81,168,326,306,1809,.502,.504,.000,.676
Purvis Short,GSW,.268,6.2,78,77,3081,819,1780,772,1630,47,150,501,613,157,241,398,234,116,27,241,255,2186,.460,.474,.313,.817
Mike Gminski,NJN,.512,6.1,81,54,2418,380,818,380,817,0,1,276,328,229,404,633,158,38,92,136,135,1036,.465,.465,.000,.841
Clark Kellogg,IND,.268,6.1,77,65,2449,562,1112,555,1098,7,14,301,396,224,500,724,244,86,26,231,247,1432,.505,.505,.500,.760
Mychal Thompson,POR,.512,6.1,79,55,2616,572,1111,572,1111,0,0,307,449,211,407,618,205,78,104,231,216,1451,.515,.515,,.684
Greg Ballard,WSB,.488,6.0,82,77,2664,469,978,455,932,14,46,120,151,150,381,531,208,100,33,106,221,1072,.480,.488,.304,.795
World B. Free,CLE,.439,6.0,71,50,2249,609,1328,538,1135,71,193,308,411,61,150,211,320,75,16,139,163,1597,.459,.474,.368,.749
Craig Hodges,MIL,.720,6.0,82,63,2496,359,732,312,597,47,135,106,130,74,112,186,349,96,1,135,262,871,.490,.523,.348,.815
Mike Mitchell,SAS,.500,6.0,82,82,2853,775,1558,770,1535,5,23,269,346,145,272,417,151,61,27,144,219,1824,.497,.502,.217,.777
Tom Chambers,SEA,.378,5.9,81,60,2923,629,1302,623,1280,6,22,475,571,164,415,579,209,70,57,260,312,1739,.483,.487,.273,.832
Sam Perkins,DAL,.537,5.8,82,42,2317,347,736,338,700,9,36,200,244,189,416,605,135,63,63,102,236,903,.471,.483,.250,.820
Sam Bowie,POR,.512,5.7,76,62,2216,299,557,299,557,0,0,160,225,207,449,656,215,55,203,172,278,758,.537,.537,,.711
Phil Hubbard,CLE,.439,5.7,76,55,2249,415,822,415,818,0,4,371,494,214,265,479,114,81,9,178,258,1201,.505,.507,.000,.751
Jeff Malone,WSB,.488,5.7,76,61,2613,605,1213,590,1141,15,72,211,250,60,146,206,184,52,9,107,176,1436,.499,.517,.208,.844
Gene Banks,SAS,.500,5.6,82,41,2091,289,493,288,490,1,3,199,257,133,312,445,234,65,13,140,220,778,.586,.588,.333,.774
Andrew Toney,PHI,.707,5.5,70,65,2237,450,914,411,809,39,105,306,355,35,142,177,363,65,24,224,211,1245,.492,.508,.371,.862
Thurl Bailey,UTA,.500,5.4,80,68,2481,507,1034,506,1033,1,1,197,234,153,372,525,138,51,105,152,215,1212,.490,.490,1.000,.842
Mark Eaton,UTA,.500,5.4,82,82,2813,302,673,302,673,0,0,190,267,207,720,927,124,36,456,206,312,794,.449,.449,,.712
Derek Harper,DAL,.537,5.4,82,1,2218,329,633,308,572,21,61,111,154,47,152,199,360,144,37,123,194,790,.520,.538,.344,.721
Eddie Johnson,KCK,.378,5.3,82,81,3029,769,1565,756,1511,13,54,325,373,151,256,407,273,83,22,225,237,1876,.491,.500,.241,.871
Alton Lister,MIL,.720,5.3,81,80,2091,322,598,322,597,0,1,154,262,219,428,647,127,49,167,183,287,798,.538,.539,.000,.588
LaSalle Thompson,KCK,.378,5.3,82,77,2458,369,695,369,695,0,0,227,315,274,580,854,130,98,128,202,328,965,.531,.531,,.721
Fat Lever,DEN,.634,5.2,82,82,2559,424,985,418,961,6,24,197,256,147,264,411,613,202,30,203,226,1051,.430,.435,.250,.770
Gus Williams,WSB,.488,5.1,79,78,2960,638,1483,587,1307,51,176,251,346,72,123,195,608,178,32,213,159,1578,.430,.449,.290,.725
James Donaldson,LAC,.378,5.0,82,58,2392,351,551,351,551,0,0,227,303,168,500,668,48,28,130,206,217,929,.637,.637,,.749
Roy Hinson,CLE,.439,5.0,76,75,2344,465,925,465,922,0,3,271,376,186,410,596,68,51,173,171,311,1201,.503,.504,.000,.721
Steve Stipanovich,IND,.268,5.0,82,66,2315,414,871,413,860,1,11,297,372,141,473,614,199,71,78,184,265,1126,.475,.480,.091,.798
Darnell Valentine,POR,.512,5.0,75,59,2278,321,679,321,677,0,2,230,290,54,165,219,522,143,5,194,189,872,.473,.474,.000,.793
Bobby Jones,PHI,.707,4.8,80,8,1633,207,385,207,381,0,4,186,216,105,192,297,155,84,50,118,183,600,.538,.543,.000,.861
Louis Orr,NYK,.293,4.8,79,31,2452,372,766,371,756,1,10,262,334,171,220,391,134,100,27,138,195,1007,.486,.491,.100,.784
Cliff Levingston,ATL,.415,4.7,74,53,2017,291,552,291,550,0,2,145,222,230,336,566,104,70,69,133,231,727,.527,.529,.000,.653
Lewis Lloyd,HOU,.585,4.7,82,58,2128,457,869,455,861,2,8,161,220,98,133,231,280,73,28,177,196,1077,.526,.528,.250,.732
Larry Smith,GSW,.268,4.7,80,78,2497,366,690,366,690,0,0,155,256,405,464,869,96,78,54,160,285,887,.530,.530,,.605
John Bagley,CLE,.439,4.6,81,65,2401,338,693,335,667,3,26,125,167,54,237,291,697,129,5,207,132,804,.488,.502,.115,.749
Michael Cooper,LAL,.756,4.6,82,20,2189,276,593,241,470,35,123,115,133,56,199,255,429,93,49,156,208,702,.465,.513,.285,.865
George Gervin,SAS,.500,4.6,72,69,2091,600,1182,600,1172,0,10,324,384,79,155,234,178,66,48,198,208,1524,.508,.512,.000,.844
Kyle Macy,PHO,.439,4.6,65,52,2018,282,582,259,497,23,85,127,140,33,146,179,380,85,3,111,128,714,.485,.521,.271,.907
Cedric Maxwell,BOS,.768,4.6,57,51,1495,201,377,201,375,0,2,231,278,98,144,242,102,36,15,98,140,633,.533,.536,.000,.831
Reggie Theus,KCK,.378,4.6,82,80,2543,501,1029,496,991,5,38,334,387,106,164,270,656,95,18,307,250,1341,.487,.501,.132,.863
Terry Tyler,DET,.561,4.5,82,53,2004,422,855,422,847,0,8,106,148,148,275,423,63,49,90,76,192,950,.494,.498,.000,.716
T.R. Dunn,DEN,.634,4.4,81,81,2290,175,358,175,356,0,2,84,116,169,216,385,153,140,14,65,213,434,.489,.492,.000,.724
Dan Issel,DEN,.634,4.3,77,9,1684,363,791,362,784,1,7,257,319,80,251,331,137,65,31,93,171,984,.459,.462,.143,.806
Rory Sparrow,NYK,.293,4.3,79,41,2292,326,662,319,631,7,31,122,141,38,131,169,557,81,9,150,200,781,.492,.506,.226,.865
Otis Birdsong,NJN,.512,4.2,56,45,1842,495,968,491,947,4,21,161,259,60,88,148,232,84,7,117,145,1155,.511,.518,.190,.622
Eddie Johnson,ATL,.415,4.2,73,66,2367,453,946,431,874,22,72,265,332,38,154,192,566,43,7,244,184,1193,.479,.493,.306,.798
Vinnie Johnson,DET,.561,4.2,82,16,2093,428,942,423,915,5,27,190,247,134,118,252,325,71,20,135,205,1051,.454,.462,.185,.769
Kelly Tripucka,DET,.561,4.2,55,43,1675,396,831,394,826,2,5,255,288,66,152,218,135,49,14,118,118,1049,.477,.477,.400,.885
Al Wood,SEA,.378,4.2,80,79,2545,515,1061,508,1028,7,33,166,214,99,180,279,236,84,52,120,187,1203,.485,.494,.212,.776
Mike Woodson,KCK,.378,4.2,78,3,1998,530,1068,525,1047,5,21,264,330,69,129,198,143,117,28,139,216,1329,.496,.501,.238,.800
Mark Olberding,KCK,.378,4.1,81,62,2277,265,528,265,525,0,3,293,352,139,374,513,243,56,11,185,298,823,.502,.505,.000,.832
Kurt Rambis,LAL,.756,4.1,82,46,1617,181,327,181,327,0,0,68,103,164,364,528,69,82,47,97,211,430,.554,.554,,.660
Otis Thorpe,KCK,.378,4.0,82,23,1918,411,685,411,683,0,2,230,371,187,369,556,111,34,37,187,256,1052,.600,.602,.000,.620
Darren Daye,WSB,.488,3.8,80,8,1573,258,504,257,497,1,7,178,249,93,179,272,240,53,19,134,164,695,.512,.517,.143,.715
Tim McCormick,SEA,.378,3.8,78,27,1584,269,483,269,482,0,1,188,263,146,252,398,78,18,33,114,207,726,.557,.558,.000,.715
Tree Rollins,ATL,.415,3.8,70,60,1750,186,339,186,339,0,0,67,93,113,329,442,52,35,167,80,213,439,.549,.549,,.720
James Edwards,PHO,.439,3.7,70,58,1787,384,766,384,763,0,3,276,370,95,292,387,153,26,52,162,237,1044,.501,.503,.000,.746
