Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Dave Cowens,BOS,.683,9.3,80,,3352,645,1475,645,1475,,,228,274,264,993,1257,354,95,101,,294,1518,.437,.437,,.832
Happy Hairston,LAL,.573,9.3,77,,2634,385,759,385,759,,,343,445,335,705,1040,208,64,17,,264,1113,.507,.507,,.771
Calvin Murphy,HOU,.390,9.2,81,,2922,671,1285,671,1285,,,310,357,51,137,188,603,157,4,,310,1652,.522,.522,,.868
Dave Robisch,DNR,,9.1,84,,2469,449,950,449,950,0,0,318,411,217,491,708,152,45,66,103,225,1216,.473,.473,,.774
Jim McMillian,BUF,.512,8.9,82,,3322,600,1214,600,1214,,,325,379,216,394,610,256,129,26,,186,1525,.494,.494,,.858
Billy Paultz,NYA,,8.9,77,,2596,519,1051,519,1050,0,1,222,308,211,571,782,167,60,147,175,238,1260,.494,.494,.000,.721
Mack Calvin,CAR,,8.8,83,,2592,498,1078,488,1035,10,43,490,560,78,165,243,347,135,7,234,244,1496,.462,.471,.233,.875
Lou Hudson,ATL,.427,8.8,65,,2588,678,1356,678,1356,,,295,353,126,224,350,213,160,29,,205,1651,.500,.500,,.836
Jimmy Jones,UTS,,8.8,83,,3162,583,1060,583,1059,0,1,229,259,103,258,361,429,154,32,238,205,1395,.550,.551,.000,.884
Swen Nater,TOT,,8.7,79,,2375,467,846,467,845,0,1,180,254,286,712,998,129,32,63,200,214,1114,.552,.553,.000,.709
Jim Eakins,VIR,,8.5,84,,2649,445,856,445,855,0,1,339,432,296,510,806,236,65,98,228,265,1229,.520,.520,.000,.785
Bob Dandridge,MIL,.720,8.4,71,,2521,583,1158,583,1158,,,175,214,117,362,479,201,111,41,,271,1341,.503,.503,,.818
Lucius Allen,MIL,.720,8.2,72,,2388,526,1062,526,1062,,,216,274,89,202,291,374,137,22,,215,1268,.495,.495,,.788
Steve Mix,PHI,.305,8.2,82,,2969,495,1042,495,1042,,,228,288,305,559,864,152,212,37,,305,1218,.475,.475,,.792
Clifford Ray,CHI,.659,8.2,80,,2632,313,612,313,612,,,121,199,285,692,977,246,58,173,,281,747,.511,.511,,.608
Tom Owens,CAR,,8.0,81,,2284,444,843,442,837,2,6,226,294,301,416,717,127,54,41,171,308,1116,.527,.528,.333,.769
James Silas,SAA,,7.9,84,,3096,486,1017,486,1016,0,1,349,420,83,260,343,319,90,8,220,256,1321,.478,.478,.000,.831
Gail Goodrich,LAL,.573,7.8,82,,3061,784,1773,784,1773,,,508,588,95,155,250,427,126,12,,227,2076,.442,.442,,.864
Zelmo Beaty,UTS,,7.7,77,,2476,417,796,417,795,0,1,194,244,170,445,615,128,62,64,110,229,1028,.524,.525,.000,.795
Sam Lacey,KCO,.402,7.7,79,,3107,467,982,467,982,,,185,247,293,762,1055,299,126,184,,254,1119,.476,.476,,.749
Paul Silas,BOS,.683,7.7,82,,2599,340,772,340,772,,,264,337,334,581,915,186,63,20,,246,944,.440,.440,,.783
George Thompson,MMT,,7.7,78,,2732,539,1134,529,1080,10,54,410,519,93,180,273,396,117,24,210,234,1498,.475,.490,.185,.790
Caldwell Jones,SDA,,7.6,79,,2929,507,1091,505,1083,2,8,171,230,322,773,1095,144,64,316,155,319,1187,.465,.466,.250,.743
Pete Maravich,ATL,.427,7.6,76,,2903,819,1791,819,1791,,,469,568,98,276,374,396,111,13,,261,2107,.457,.457,,.826
Phil Chenier,CAP,.573,7.4,76,,2942,697,1607,697,1607,,,274,334,114,274,388,239,155,67,,135,1668,.434,.434,,.820
Dave Bing,DET,.634,7.3,81,,3124,582,1336,582,1336,,,356,438,108,173,281,555,109,17,,216,1520,.436,.436,,.813
George Gervin,TOT,,7.3,74,,2511,672,1426,664,1370,8,56,378,464,170,454,624,142,101,120,252,264,1730,.471,.485,.143,.815
Jo Jo White,BOS,.683,7.3,82,,3238,649,1445,649,1445,,,190,227,100,251,351,448,105,25,,185,1488,.449,.449,,.837
Louie Dampier,KEN,,7.2,84,,2942,603,1296,555,1172,48,124,238,286,46,155,201,473,84,18,230,152,1492,.465,.474,.387,.832
Connie Hawkins,TOT,,7.1,79,,2761,404,807,404,807,,,191,251,176,389,565,407,113,81,,223,999,.501,.501,,.761
Cazzie Russell,GSW,.537,7.1,82,,2574,738,1531,738,1531,,,208,249,142,211,353,192,54,17,,194,1684,.482,.482,,.835
Dave DeBusschere,NYK,.598,7.0,71,,2699,559,1212,559,1212,,,164,217,134,623,757,253,67,39,,222,1282,.461,.461,,.756
Ted McClain,CAR,,7.0,84,,2582,423,872,421,845,2,27,251,325,121,237,358,348,250,25,239,326,1099,.485,.498,.074,.772
Mike Riordan,CAP,.573,7.0,81,,3230,577,1223,577,1223,,,136,174,120,260,380,264,102,14,,237,1290,.472,.472,,.782
Dick Van Arsdale,PHO,.366,7.0,78,,2832,514,1028,514,1028,,,361,423,66,155,221,324,96,17,,241,1389,.500,.500,,.853
Jerry Sloan,CHI,.659,6.8,77,,2860,412,921,412,921,,,194,273,150,406,556,149,183,10,,273,1018,.447,.447,,.711
Jim Fox,SEA,.439,6.6,78,,2179,322,673,322,673,,,241,293,244,470,714,227,56,21,,247,885,.478,.478,,.823
Rich Jones,SAA,,6.6,78,,2843,510,1175,497,1129,13,46,186,241,170,411,581,268,70,13,145,273,1219,.434,.440,.283,.772
Zaid Abdul-Aziz,HOU,.390,6.5,79,,2459,336,732,336,732,,,193,240,259,664,923,166,80,104,,227,865,.459,.459,,.804
Roger Brown,INA,,6.5,82,,2527,379,829,323,674,56,155,155,200,112,278,390,232,56,60,125,248,969,.457,.479,.361,.775
Lenny Wilkens,CLE,.354,6.5,74,,2483,462,994,462,994,,,289,361,80,197,277,522,97,17,,165,1213,.465,.465,,.801
Fred Brown,SEA,.439,6.4,82,,2501,578,1226,578,1226,,,195,226,114,287,401,414,136,18,,276,1351,.471,.471,,.863
Curtis Rowe,DET,.634,6.1,82,,2499,380,769,380,769,,,118,169,167,348,515,136,49,36,,177,878,.494,.494,,.698
Neal Walk,PHO,.366,6.1,82,,2549,573,1245,573,1245,,,235,297,235,602,837,331,73,57,,255,1381,.460,.460,,.791
Dick Snyder,SEA,.439,6.0,74,,2670,572,1189,572,1189,,,194,224,90,216,306,265,90,26,,257,1338,.481,.481,,.866
Nate Thurmond,GSW,.537,6.0,62,,2463,308,694,308,694,,,191,287,249,629,878,165,41,179,,179,807,.444,.444,,.666
Byron Beck,DNR,,5.9,82,,1979,425,823,425,822,0,1,120,141,164,253,417,76,48,8,83,233,970,.516,.517,.000,.851
Ron Boone,UTS,,5.9,84,,3098,587,1188,581,1162,6,26,300,343,157,278,435,417,123,22,316,289,1480,.494,.500,.231,.875
Larry Kenon,NYA,,5.9,84,,2908,589,1274,589,1273,0,1,156,222,375,587,962,112,79,19,250,251,1334,.462,.463,.000,.703
Don Nelson,BOS,.683,5.9,82,,1748,364,717,364,717,,,215,273,90,255,345,162,19,13,,189,943,.508,.508,,.788
Oscar Robertson,MIL,.720,5.9,70,,2477,338,772,338,772,,,212,254,71,208,279,446,77,4,,132,888,.438,.438,,.835
Elmore Smith,LAL,.573,5.9,81,,2922,434,949,434,949,,,147,249,204,702,906,150,71,393,,309,1015,.457,.457,,.590
Don Chaney,BOS,.683,5.8,81,,2258,348,750,348,750,,,149,180,210,168,378,176,83,62,,247,845,.464,.464,,.828
Jim Chones,CAR,,5.8,83,,2387,535,1017,535,1015,0,2,155,252,191,454,645,118,59,131,206,347,1225,.526,.527,.000,.615
Leroy Ellis,PHI,.305,5.8,81,,2831,326,722,326,722,,,147,196,292,598,890,189,86,87,,224,799,.452,.452,,.750
Bob Love,CHI,.659,5.8,82,,3292,731,1752,731,1752,,,323,395,183,309,492,130,84,28,,221,1785,.417,.417,,.818
Randy Smith,BUF,.512,5.7,82,,2745,531,1079,531,1079,,,205,288,87,228,315,383,203,4,,261,1267,.492,.492,,.712
Butch Beard,GSW,.537,5.6,79,,2134,316,617,316,617,,,173,234,136,253,389,300,105,9,,241,805,.512,.512,,.739
Phil Jackson,NYK,.598,5.6,82,,2050,361,757,361,757,,,191,246,123,355,478,134,42,67,,277,913,.477,.477,,.776
Jeff Mullins,GSW,.537,5.6,77,,2498,541,1144,541,1144,,,168,192,86,190,276,305,69,22,,214,1250,.473,.473,,.875
Sidney Wicks,POR,.329,5.6,75,,2853,685,1492,685,1492,,,314,412,196,488,684,326,90,63,,214,1684,.459,.459,,.762
Randy Denton,MMT,,5.5,79,,2218,447,902,447,899,0,3,156,197,255,522,777,152,55,35,164,225,1050,.496,.497,.000,.792
Walt Bellamy,ATL,.427,5.4,77,,2440,389,801,389,801,,,233,383,264,476,740,189,52,48,,232,1011,.486,.486,,.608
Austin Carr,CLE,.354,5.4,81,,3100,748,1682,748,1682,,,279,326,139,150,289,305,92,14,,189,1775,.445,.445,,.856
Mel Daniels,INA,,5.4,78,,2539,492,1117,492,1117,0,0,217,287,251,655,906,122,56,92,215,283,1201,.440,.440,,.756
Geoff Petrie,POR,.329,5.4,73,,2800,740,1537,740,1537,,,291,341,64,144,208,315,84,15,,199,1771,.481,.481,,.853
Curtis Perry,MIL,.720,5.3,81,,2386,325,729,325,729,,,78,134,242,461,703,183,104,97,,301,728,.446,.446,,.582
Brian Taylor,NYA,,5.3,75,,2505,363,762,355,733,8,29,100,143,92,122,214,341,154,22,164,192,834,.476,.484,.276,.699
Mike Newlin,HOU,.390,5.2,76,,2591,510,1139,510,1139,,,380,444,77,185,262,363,87,9,,259,1400,.448,.448,,.856
Kevin Porter,CAP,.573,5.2,81,,2339,477,997,477,997,,,180,249,79,100,179,469,95,9,,319,1134,.478,.478,,.723
Norm Van Lier,CHI,.659,5.2,80,,2863,427,1051,427,1051,,,288,370,114,263,377,548,162,7,,282,1142,.406,.406,,.778
Gar Heard,BUF,.512,5.0,81,,2889,524,1205,524,1205,,,191,294,270,677,947,180,136,230,,300,1239,.435,.435,,.650
Dean Meminger,NYK,.598,5.0,78,,2079,274,539,274,539,,,103,160,125,156,281,162,62,8,,161,651,.508,.508,,.644
Jim Price,LAL,.573,5.0,82,,2628,538,1197,538,1197,,,187,234,120,258,378,369,157,29,,229,1263,.449,.449,,.799
Don Kojis,KCO,.402,4.8,77,,2091,400,836,400,836,,,210,272,126,257,383,110,77,15,,157,1010,.478,.478,,.772
John Roche,TOT,,4.8,84,,2180,397,829,361,724,36,105,148,177,34,88,122,363,57,15,184,157,978,.479,.499,.343,.836
Jimmy Walker,TOT,,4.8,75,,2958,582,1240,582,1240,,,273,333,39,165,204,307,81,9,,170,1437,.469,.469,,.820
Mike Gale,TOT,,4.7,80,,2495,314,720,312,703,2,17,105,140,107,261,368,324,167,81,178,242,735,.436,.444,.118,.750
Mike Green,DNR,,4.7,79,,1648,367,799,366,797,1,2,169,226,225,359,584,64,47,126,128,191,904,.459,.459,.500,.748
Jim Washington,ATL,.427,4.7,73,,2519,297,612,297,612,,,134,196,207,528,735,156,49,74,,249,728,.485,.485,,.684
Goo Kennedy,SAA,,4.5,76,,1440,194,352,194,352,0,0,60,87,121,266,387,83,59,15,79,240,448,.551,.551,,.690
Don Buse,INA,,4.4,77,,1877,170,427,134,320,36,107,48,70,85,169,254,258,146,20,75,109,424,.398,.419,.336,.686
Joe Caldwell,CAR,,4.4,79,,2654,502,1027,499,1010,3,17,128,258,177,235,412,350,170,35,242,255,1135,.489,.494,.176,.496
George Carter,VIR,,4.4,80,,2815,561,1329,529,1236,32,93,392,466,189,346,535,136,67,12,229,308,1546,.422,.428,.344,.841
Coby Dietrick,SAA,,4.4,84,,2142,251,569,251,566,0,3,81,114,200,332,532,253,89,50,151,285,583,.441,.443,.000,.711
