Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Eddie Johnson,PHO,.671,6.5,70,7,2043,608,1224,537,1052,71,172,217,250,91,215,306,162,47,7,122,198,1504,.497,.510,.413,.868
Reggie Miller,IND,.341,6.5,74,70,2536,398,831,300,587,98,244,287,340,73,219,292,227,93,29,143,170,1181,.479,.511,.402,.844
Horace Grant,CHI,.573,6.4,79,79,2809,405,781,405,776,0,5,140,199,240,441,681,168,86,62,128,251,950,.519,.522,.000,.704
Sam Perkins,DAL,.463,6.4,78,77,2860,445,959,438,921,7,38,274,329,235,453,688,127,76,92,141,224,1171,.464,.476,.184,.833
Larry Krystkowiak,MIL,.598,6.3,80,77,2472,362,766,358,754,4,12,289,351,198,412,610,107,93,9,147,219,1017,.473,.475,.333,.823
Lester Conner,NJN,.317,6.2,82,63,2532,309,676,296,639,13,37,212,269,100,255,355,604,181,5,181,132,843,.457,.463,.351,.788
Ed Pinckney,TOT,,6.1,80,33,2012,319,622,319,616,0,6,280,350,166,283,449,118,83,66,119,202,918,.513,.518,.000,.800
Rod Higgins,GSW,.524,5.9,81,1,1887,301,633,235,465,66,168,188,229,111,265,376,160,39,42,76,172,856,.476,.505,.393,.821
Vinnie Johnson,DET,.768,5.9,82,21,2073,462,996,449,952,13,44,193,263,109,146,255,242,74,17,105,155,1130,.464,.472,.295,.734
Reggie Theus,ATL,.634,5.9,82,82,2517,497,1067,480,1009,17,58,285,335,86,156,242,387,108,16,194,236,1296,.466,.476,.293,.851
Wayman Tisdale,TOT,,5.9,79,35,2434,532,1036,532,1032,0,4,317,410,187,422,609,128,55,52,172,290,1381,.514,.516,.000,.773
Rolando Blackman,DAL,.463,5.7,78,78,2946,594,1249,564,1164,30,85,316,370,70,203,273,288,65,20,165,137,1534,.476,.485,.353,.854
Charles Oakley,NYK,.634,5.7,82,82,2604,426,835,414,787,12,48,197,255,343,518,861,187,104,14,248,270,1061,.510,.526,.250,.773
Vern Fleming,IND,.341,5.6,76,69,2552,419,814,416,791,3,23,243,304,85,225,310,494,77,12,192,212,1084,.515,.526,.130,.799
Mitch Richmond,GSW,.524,5.6,79,79,2717,649,1386,616,1296,33,90,410,506,158,310,468,334,82,13,269,223,1741,.468,.475,.367,.810
Danny Schayes,DEN,.537,5.6,76,64,1918,317,607,314,598,3,9,332,402,142,358,500,105,42,81,160,320,969,.522,.525,.333,.826
Cliff Levingston,ATL,.634,5.5,80,52,2184,300,568,299,563,1,5,133,191,194,304,498,75,97,70,105,270,734,.528,.531,.200,.696
Mark West,PHO,.671,5.5,82,32,2019,243,372,243,372,0,0,108,202,167,384,551,39,35,187,103,273,594,.653,.653,,.535
Tyrone Corbin,PHO,.671,5.4,77,30,1655,245,454,245,452,0,2,141,179,176,222,398,118,82,13,92,222,631,.540,.542,.000,.788
Maurice Cheeks,PHI,.561,5.3,71,70,2298,336,696,335,683,1,13,151,195,39,144,183,554,105,17,116,114,824,.483,.490,.077,.774
Xavier McDaniel,SEA,.573,5.3,82,10,2385,677,1385,666,1349,11,36,312,426,177,256,433,134,84,40,210,231,1677,.489,.494,.306,.732
Mychal Thompson,LAL,.695,5.2,80,8,1994,291,521,291,520,0,1,156,230,157,310,467,48,58,59,97,224,738,.559,.560,.000,.678
Buck Williams,NJN,.317,5.2,74,72,2446,373,702,373,699,0,3,213,320,249,447,696,78,61,36,142,223,959,.531,.534,.000,.666
Benoit Benjamin,LAC,.256,5.1,79,62,2585,491,907,491,905,0,2,317,426,164,532,696,157,57,221,237,221,1299,.541,.543,.000,.744
Armen Gilliam,PHO,.671,5.1,74,60,2120,468,930,468,930,0,0,240,323,165,376,541,52,54,27,140,176,1176,.503,.503,,.743
Wayne Cooper,DEN,.537,5.0,79,72,1864,220,444,219,440,1,4,79,106,212,407,619,78,36,211,73,302,520,.495,.498,.250,.745
Sidney Moncrief,MIL,.598,5.0,62,50,1594,261,532,236,459,25,73,205,237,46,126,172,188,65,13,94,114,752,.491,.514,.342,.865
Willie Anderson,SAS,.256,4.9,81,79,2738,640,1285,636,1264,4,21,224,289,152,265,417,372,150,62,261,295,1508,.498,.503,.190,.775
Jay Humphries,MIL,.598,4.9,73,50,2220,345,714,320,620,25,94,129,158,70,119,189,405,142,5,160,187,844,.483,.516,.266,.816
Bernard King,WSB,.488,4.9,81,81,2559,654,1371,649,1341,5,30,361,441,133,251,384,294,64,13,227,219,1674,.477,.484,.167,.819
Kevin Duckworth,POR,.476,4.8,79,79,2662,554,1161,554,1159,0,2,324,428,246,389,635,60,56,49,200,300,1432,.477,.478,.000,.757
Paul Pressey,MIL,.598,4.8,67,62,2170,307,648,295,593,12,55,187,241,73,189,262,439,119,44,184,221,813,.474,.497,.218,.776
Harold Pressley,SAC,.329,4.8,80,36,2257,383,873,264,578,119,295,96,123,216,269,485,174,93,76,124,215,981,.439,.457,.403,.780
Kurt Rambis,CHH,.244,4.8,75,75,2233,325,627,325,624,0,3,182,248,269,434,703,159,100,57,148,208,832,.518,.521,.000,.734
Craig Ehlo,CLE,.695,4.6,82,4,1867,249,524,210,424,39,100,71,117,100,195,295,266,110,19,116,161,608,.475,.495,.390,.607
Grant Long,MIA,.183,4.6,82,73,2435,336,692,336,687,0,5,304,406,240,306,546,149,122,48,201,337,976,.486,.489,.000,.749
Rick Mahorn,DET,.768,4.6,72,61,1795,203,393,203,391,0,2,116,155,141,355,496,59,40,66,97,206,522,.517,.519,.000,.748
Trent Tucker,NYK,.634,4.6,81,24,1824,263,579,145,283,118,296,43,55,55,121,176,132,88,6,59,163,687,.454,.512,.399,.782
Mark Aguirre,TOT,,4.5,80,76,2597,586,1270,535,1096,51,174,288,393,146,240,386,278,45,36,208,229,1511,.461,.488,.293,.733
Winston Garland,GSW,.524,4.5,79,79,2661,466,1074,456,1031,10,43,203,251,101,227,328,505,175,14,187,216,1145,.434,.442,.233,.809
Ron Anderson,PHI,.561,4.4,82,12,2618,566,1152,564,1141,2,11,196,229,167,239,406,139,71,23,126,166,1330,.491,.494,.182,.856
Michael Cooper,LAL,.695,4.4,80,13,1943,213,494,133,284,80,210,81,93,33,158,191,314,72,32,94,186,587,.431,.468,.381,.871
James Donaldson,DAL,.463,4.4,53,53,1746,193,337,193,337,0,0,95,124,158,412,570,38,24,81,83,111,481,.573,.573,,.766
Roy Hinson,NJN,.317,4.4,82,39,2542,495,1027,495,1025,0,2,318,420,152,370,522,71,34,121,165,298,1308,.482,.483,.000,.757
Nate McMillan,SEA,.573,4.4,75,74,2341,199,485,184,415,15,70,119,189,143,245,388,696,156,42,211,236,532,.410,.443,.214,.630
Alvin Robertson,SAS,.256,4.4,65,65,2287,465,962,456,917,9,45,183,253,157,227,384,393,197,36,231,259,1122,.483,.497,.200,.723
Detlef Schrempf,TOT,,4.4,69,13,1850,274,578,267,543,7,35,273,350,126,269,395,179,53,19,133,220,828,.474,.492,.200,.780
LaSalle Thompson,TOT,,4.4,76,71,2329,416,850,416,849,0,1,227,281,224,494,718,81,79,94,179,285,1059,.489,.490,.000,.808
