Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Elton Brand,LAC,.341,9.7,69,68,2670,484,982,484,981,0,1,411,532,269,445,714,227,64,154,193,229,1379,.493,.493,.000,.773
Michael Redd,MIL,.500,9.7,82,82,3021,633,1439,506,1076,127,363,383,441,118,289,407,185,81,6,116,152,1776,.440,.470,.350,.868
Carlos Boozer,CLE,.427,9.4,75,75,2592,471,900,470,894,1,6,219,285,230,627,857,148,74,55,134,199,1162,.523,.526,.167,.768
Mike Bibby,SAC,.671,9.3,82,82,2980,527,1170,379,792,148,378,304,373,67,210,277,444,112,18,175,146,1506,.450,.479,.392,.815
Manu Ginobili,SAS,.695,9.1,77,38,2260,330,789,242,544,88,245,239,298,86,258,344,291,136,16,161,181,987,.418,.445,.359,.802
Eddie Jones,MIA,.512,9.1,81,81,2998,473,1156,296,677,177,479,278,333,38,270,308,258,92,34,129,226,1401,.409,.437,.370,.835
Stephon Marbury,TOT,,9.1,81,81,3254,598,1386,511,1112,87,274,356,436,58,205,263,719,129,9,249,172,1639,.431,.460,.318,.817
Shawn Marion,PHO,.354,9.1,79,79,3217,590,1341,500,1076,90,265,228,268,212,525,737,214,167,104,156,203,1498,.440,.465,.340,.851
Antawn Jamison,DAL,.634,9.0,82,2,2376,488,913,472,873,16,40,220,294,233,287,520,70,83,30,81,174,1212,.535,.541,.400,.748
Jermaine O'Neal,IND,.744,9.0,78,78,2788,608,1400,606,1382,2,18,348,460,193,585,778,164,59,199,181,248,1566,.434,.438,.111,.757
Erick Dampier,GSW,.451,8.9,74,74,2403,348,650,348,648,0,2,217,332,344,543,887,60,33,137,131,227,913,.535,.537,.000,.654
Reggie Miller,IND,.744,8.9,80,80,2254,260,594,126,260,134,334,146,165,18,170,188,249,65,11,68,96,800,.438,.485,.401,.885
Andre Miller,DEN,.524,8.8,82,82,2838,430,941,418,876,12,65,342,411,127,239,366,501,142,25,215,194,1214,.457,.477,.185,.832
Steve Nash,DAL,.634,8.8,78,78,2612,397,845,293,588,104,257,230,251,59,173,232,687,67,8,209,139,1128,.470,.498,.405,.916
Corey Maggette,LAC,.341,8.6,73,72,2628,453,1013,377,782,76,231,526,620,96,334,430,224,65,16,207,217,1508,.447,.482,.329,.848
Tracy McGrady,ORL,.256,8.4,67,67,2675,653,1566,479,1053,174,513,398,500,95,307,402,370,93,42,179,129,1878,.417,.455,.339,.796
Lamar Odom,MIA,.512,8.4,80,80,3003,485,1127,424,922,61,205,340,458,160,616,776,327,85,71,236,273,1371,.430,.460,.298,.742
Jeff Foster,IND,.744,8.3,82,79,1961,197,362,197,358,0,4,103,154,248,362,610,64,71,27,60,189,497,.544,.550,.000,.669
Shareef Abdur-Rahim,TOT,,8.1,85,56,2684,501,1054,492,1020,9,34,373,429,189,450,639,174,68,37,184,222,1384,.475,.482,.265,.869
P.J. Brown,NOH,.500,8.1,80,80,2753,339,712,339,711,0,1,158,185,237,453,690,155,78,73,101,203,836,.476,.477,.000,.854
Pau Gasol,MEM,.610,8.1,78,78,2458,506,1049,502,1034,4,15,365,511,206,394,600,198,44,132,187,185,1381,.482,.485,.267,.714
Richard Hamilton,DET,.659,8.1,78,78,2772,530,1166,512,1098,18,68,297,342,78,201,279,310,103,17,210,222,1375,.455,.466,.265,.868
Gary Payton,LAL,.683,8.1,82,82,2825,482,1024,427,859,55,165,180,252,72,270,342,449,96,19,151,169,1199,.471,.497,.333,.714
Metta World Peace,IND,.744,8.0,73,71,2714,468,1112,393,870,75,242,322,439,100,285,385,272,152,50,202,194,1333,.421,.452,.310,.733
Zydrunas Ilgauskas,CLE,.427,7.8,81,81,2539,466,965,464,958,2,7,303,406,279,374,653,109,39,201,163,277,1237,.483,.484,.286,.746
Michael Finley,DAL,.634,7.6,72,72,2778,514,1159,364,789,150,370,164,193,78,247,325,212,84,39,83,118,1342,.443,.461,.405,.850
Kerry Kittles,NJN,.573,7.6,82,82,2842,434,959,337,683,97,276,107,136,56,271,327,206,125,40,95,144,1072,.453,.493,.351,.787
Jamaal Magloire,NOH,.500,7.6,82,82,2777,383,809,383,808,0,1,353,470,268,579,847,86,43,101,201,278,1119,.473,.474,.000,.751
Cuttino Mobley,HOU,.549,7.6,80,80,3229,460,1081,296,661,164,420,176,217,40,322,362,258,107,33,180,179,1260,.426,.448,.390,.811
Baron Davis,NOH,.500,7.5,67,66,2686,554,1402,367,820,187,582,237,352,66,221,287,501,158,27,215,178,1532,.395,.448,.321,.673
Tony Parker,SAS,.695,7.5,75,75,2577,423,946,361,747,62,199,191,272,43,194,237,411,61,7,179,148,1099,.447,.483,.312,.702
Tayshaun Prince,DET,.659,7.5,82,80,2701,338,723,281,566,57,157,108,141,93,297,390,191,63,69,119,149,841,.467,.496,.363,.766
Brian Cardinal,GSW,.451,7.2,76,11,1634,220,466,165,342,55,124,238,271,100,217,317,103,66,20,84,206,733,.472,.482,.444,.878
Jason Kidd,NJN,.573,7.2,67,66,2450,368,959,274,666,94,293,206,249,85,343,428,618,122,14,214,110,1036,.384,.411,.321,.827
Rasho Nesterovic,SAS,.695,7.2,82,82,2353,328,700,328,700,0,0,54,114,257,376,633,114,51,165,107,247,710,.469,.469,,.474
Steve Francis,HOU,.549,7.1,79,79,3194,450,1117,377,867,73,250,337,435,116,317,433,493,139,35,294,257,1310,.403,.435,.292,.775
Paul Pierce,BOS,.439,7.1,80,80,3099,602,1497,487,1113,115,384,517,631,69,453,522,410,131,52,303,234,1836,.402,.438,.299,.819
Zach Randolph,POR,.500,7.1,81,80,3067,663,1368,662,1363,1,5,299,393,242,609,851,163,68,41,247,227,1626,.485,.486,.200,.761
Ray Allen,SEA,.451,6.9,56,56,2152,447,1017,299,639,148,378,245,271,69,217,286,268,71,11,156,132,1287,.440,.468,.392,.904
Marcus Camby,DEN,.524,6.9,72,72,2162,262,549,262,547,0,2,98,136,211,516,727,132,86,187,98,239,622,.477,.479,.000,.721
Samuel Dalembert,PHI,.402,6.9,82,53,2197,270,499,270,498,0,1,112,174,194,432,626,21,44,189,86,273,652,.541,.542,.000,.644
Kenyon Martin,NJN,.573,6.7,65,62,2252,439,900,432,875,7,25,201,294,133,484,617,160,95,82,168,230,1086,.488,.494,.280,.684
Hedo Turkoglu,SAS,.695,6.7,80,44,2073,262,645,161,404,101,241,114,161,52,306,358,154,80,32,94,165,739,.406,.399,.419,.708
Jim Jackson,HOU,.549,6.6,80,80,3119,382,900,220,495,162,405,107,127,52,435,487,226,86,23,175,227,1033,.424,.444,.400,.843
Kenny Thomas,PHI,.402,6.6,74,72,2699,381,813,380,808,1,5,243,323,261,489,750,111,82,33,172,219,1006,.469,.470,.200,.752
Mark Blount,BOS,.439,6.5,82,73,2402,342,604,342,604,0,0,159,221,207,382,589,75,80,106,150,253,843,.566,.566,,.719
Rashard Lewis,SEA,.451,6.5,80,80,2931,535,1229,390,843,145,386,206,270,133,385,518,175,99,54,135,233,1421,.435,.463,.376,.763
Joe Smith,MIL,.500,6.3,76,76,2254,311,708,310,703,1,5,207,241,230,413,643,78,47,94,82,209,830,.439,.441,.200,.859
Keith Van Horn,TOT,,6.3,72,62,2340,410,903,317,670,93,233,249,290,149,352,501,120,68,33,169,215,1162,.454,.473,.399,.859
Chris Bosh,TOR,.402,6.2,75,63,2510,327,712,322,698,5,14,202,288,191,366,557,78,59,106,107,215,861,.459,.461,.357,.701
Rasheed Wallace,TOT,,6.2,68,66,2390,425,974,343,726,82,248,156,212,102,357,459,156,61,122,119,190,1088,.436,.472,.331,.736
Carmelo Anthony,DEN,.524,6.1,82,82,2995,624,1465,555,1251,69,214,408,525,183,315,498,227,97,41,247,225,1725,.426,.444,.322,.777
Nene Hilario,DEN,.524,6.1,77,77,2504,334,630,334,628,0,2,240,352,154,349,503,168,116,41,183,280,908,.530,.532,.000,.682
Fred Hoiberg,MIN,.707,6.1,79,3,1804,178,383,102,211,76,172,98,116,21,247,268,109,66,10,44,136,530,.465,.483,.442,.845
Vince Carter,TOR,.402,6.0,73,73,2785,608,1457,515,1214,93,243,336,417,95,254,349,348,88,65,223,212,1645,.417,.424,.383,.806
Rafer Alston,MIA,.512,5.9,82,28,2581,287,764,126,330,161,434,103,134,26,200,226,372,114,18,128,212,838,.376,.382,.371,.769
Shane Battier,MEM,.610,5.9,79,1,1947,242,543,177,357,65,186,120,164,102,201,303,101,101,58,56,187,669,.446,.496,.349,.732
Al Harrington,IND,.744,5.9,79,15,2441,421,909,400,832,21,77,185,252,163,345,508,131,80,22,163,250,1048,.463,.481,.273,.734
Mehmet Okur,DET,.659,5.9,71,33,1580,251,542,233,494,18,48,162,209,160,261,421,69,36,63,101,138,682,.463,.472,.375,.775
Damon Stoudamire,POR,.500,5.9,82,82,3118,408,1018,252,591,156,427,127,145,52,256,308,500,99,9,180,173,1099,.401,.426,.365,.876
Antonio Daniels,SEA,.451,5.8,71,32,1512,187,398,145,282,42,116,155,184,23,119,142,298,45,6,61,64,571,.470,.514,.362,.842
Brent Barry,SEA,.451,5.7,59,53,1803,215,427,101,175,114,252,91,110,21,183,204,342,85,16,139,121,635,.504,.577,.452,.827
Doug Christie,SAC,.671,5.7,82,82,2780,317,688,268,546,49,142,148,172,69,260,329,347,151,41,155,186,831,.461,.491,.345,.860
Desmond Mason,MIL,.500,5.7,82,31,2534,409,867,400,828,9,39,356,463,93,266,359,152,60,24,148,191,1183,.472,.483,.231,.769
Latrell Sprewell,MIN,.707,5.7,82,82,3100,518,1266,419,967,99,299,240,295,56,254,310,286,88,21,158,101,1375,.409,.433,.331,.814
Eric Snow,PHI,.402,5.5,82,82,2966,295,715,293,697,2,18,252,316,62,219,281,563,97,6,187,213,844,.413,.420,.111,.797
Bruce Bowen,SAS,.695,5.4,82,82,2624,211,502,134,290,77,212,66,114,45,208,253,113,84,33,90,166,565,.420,.462,.363,.579
Jason Williams,MEM,.610,5.4,72,68,2115,290,713,170,349,120,364,82,98,25,122,147,492,92,5,136,97,782,.407,.487,.330,.837
Darrell Armstrong,NOH,.500,5.3,79,22,2247,291,736,156,307,135,429,123,144,63,163,226,311,133,16,155,148,840,.395,.508,.315,.854
Vlade Divac,SAC,.671,5.3,81,81,2317,314,668,312,655,2,13,170,260,136,327,463,432,57,77,173,222,800,.470,.476,.154,.654
Mike Dunleavy,GSW,.451,5.2,75,69,2336,323,720,229,466,94,254,137,185,87,355,442,220,68,13,143,169,877,.449,.491,.370,.741
Mike James,TOT,,5.2,81,55,2196,272,657,166,376,106,281,103,127,28,206,234,339,96,3,124,156,753,.414,.441,.377,.811
Theo Ratliff,TOT,,5.2,85,83,2664,266,549,266,549,0,0,140,217,195,419,614,71,54,307,120,300,672,.485,.485,,.645
Jason Richardson,GSW,.451,5.2,78,78,2936,563,1284,486,1011,77,273,258,377,124,400,524,226,86,41,196,182,1461,.438,.481,.282,.684
LeBron James,CLE,.427,5.1,79,79,3122,622,1492,559,1275,63,217,347,460,99,333,432,465,130,58,273,149,1654,.417,.438,.290,.754
Jason Terry,ATL,.341,5.1,81,78,3018,499,1196,353,775,146,421,215,260,49,287,336,437,124,16,229,192,1359,.417,.455,.347,.827
Greg Ostertag,UTA,.512,5.0,78,51,2153,208,437,208,436,0,1,113,195,221,357,578,123,30,139,99,228,529,.476,.477,.000,.579
Kurt Thomas,NYK,.476,5.0,80,75,2548,392,829,392,826,0,3,106,127,145,517,662,149,56,80,132,298,890,.473,.475,.000,.835
Kwame Brown,WAS,.305,4.9,74,57,2239,288,589,287,587,1,2,228,334,178,372,550,112,66,52,140,144,805,.489,.489,.500,.683
Jason Collins,NJN,.573,4.9,78,78,2220,163,384,163,382,0,2,136,184,143,257,400,153,67,56,97,251,462,.424,.427,.000,.739
Brian Grant,MIA,.512,4.9,76,76,2303,289,613,289,612,0,1,86,110,174,350,524,69,51,35,82,254,664,.471,.472,.000,.782
Jeff McInnis,TOT,,4.9,70,57,2365,334,747,288,620,46,127,114,143,33,143,176,430,72,6,120,163,828,.447,.465,.362,.797
Morris Peterson,TOR,.402,4.9,82,29,2148,238,587,112,247,126,340,76,94,35,226,261,113,88,14,69,206,678,.405,.453,.371,.809
Udonis Haslem,MIA,.512,4.8,75,24,1795,205,447,205,444,0,3,140,183,189,284,473,51,33,24,74,197,550,.459,.462,.000,.765
Aaron McKie,PHI,.402,4.8,75,41,2112,265,577,190,405,75,172,84,111,45,208,253,195,85,23,103,142,689,.459,.469,.436,.757
