Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Eddie Jones,LAL,.646,6.8,70,66,2184,337,685,254,458,83,227,136,184,45,188,233,246,129,45,99,162,893,.492,.555,.366,.739
Tim Legler,WSB,.476,6.8,77,0,1775,233,460,105,215,128,245,132,153,29,111,140,136,45,12,45,141,726,.507,.488,.522,.863
Joe Smith,GSW,.439,6.8,82,82,2821,469,1024,459,996,10,28,303,392,300,417,717,79,85,134,138,224,1251,.458,.461,.357,.773
Clyde Drexler,HOU,.585,6.7,52,51,1997,331,764,253,529,78,235,265,338,97,276,373,302,105,24,134,153,1005,.433,.478,.332,.784
Armen Gilliam,NJN,.366,6.7,78,76,2856,576,1216,576,1215,0,1,277,350,241,472,713,140,73,53,177,180,1429,.474,.474,.000,.791
Michael Finley,PHO,.500,6.3,82,72,3212,465,976,404,790,61,186,242,323,139,235,374,289,85,31,133,199,1233,.476,.511,.328,.749
Derek Harper,NYK,.573,6.3,82,82,2893,436,939,315,614,121,325,156,206,32,170,202,352,131,5,178,201,1149,.464,.513,.372,.757
Ron Harper,CHI,.878,6.3,80,80,1886,234,501,206,397,28,104,98,139,74,139,213,208,105,32,73,137,594,.467,.519,.269,.705
Loy Vaught,LAC,.354,6.3,80,78,2966,571,1087,564,1068,7,19,149,205,204,604,808,112,87,40,158,241,1298,.525,.528,.368,.727
David Wesley,BOS,.402,6.3,82,53,2104,338,736,222,464,116,272,217,288,68,196,264,390,100,11,159,207,1009,.459,.478,.426,.753
Vin Baker,MIL,.305,6.2,82,82,3319,699,1429,689,1381,10,48,321,479,263,545,808,212,68,91,216,272,1729,.489,.499,.208,.670
Dale Davis,IND,.634,6.2,78,77,2617,334,599,334,599,0,0,135,289,252,457,709,76,56,112,119,238,803,.558,.558,,.467
Dale Ellis,DEN,.427,6.2,81,52,2626,459,959,309,595,150,364,136,179,88,227,315,139,57,7,98,191,1204,.479,.519,.412,.760
Christian Laettner,TOT,,6.2,74,71,2495,442,907,433,868,9,39,324,396,184,354,538,197,71,71,187,276,1217,.487,.499,.231,.818
Dennis Rodman,CHI,.878,6.2,64,57,2088,146,304,143,277,3,27,56,106,356,596,952,160,36,27,138,196,351,.480,.516,.111,.528
Vlade Divac,LAL,.646,6.1,79,79,2470,414,807,411,789,3,18,189,295,198,481,679,261,76,131,199,274,1020,.513,.521,.167,.641
Antonio Davis,IND,.634,6.0,82,14,2092,236,482,235,480,1,2,246,345,188,313,501,43,33,66,87,248,719,.490,.490,.500,.713
Joe Dumars,DET,.561,6.0,67,40,2193,255,598,134,300,121,298,162,197,28,110,138,265,43,3,97,106,793,.426,.447,.406,.822
Chris Childs,NJN,.366,5.8,78,54,2408,324,778,229,519,95,259,259,304,51,194,245,548,111,8,230,246,1002,.416,.441,.367,.852
George McCloud,DAL,.317,5.8,79,63,2846,530,1281,273,603,257,678,180,224,116,263,379,212,113,38,166,212,1497,.414,.453,.379,.804
Clarence Weatherspoon,PHI,.220,5.8,78,75,3096,491,1015,491,1013,0,2,318,426,237,516,753,158,112,108,179,214,1300,.484,.485,.000,.746
Derrick McKey,IND,.634,5.7,75,75,2440,346,712,329,644,17,68,170,221,123,238,361,262,83,44,143,246,879,.486,.511,.250,.769
John Starks,NYK,.573,5.7,81,71,2491,375,846,232,450,143,396,131,174,31,206,237,315,103,11,156,226,1024,.443,.516,.361,.753
Nick Van Exel,LAL,.646,5.7,74,74,2513,396,950,252,547,144,403,163,204,29,152,181,509,70,10,156,115,1099,.417,.461,.357,.799
Stacey Augmon,ATL,.561,5.6,77,49,2294,362,738,361,734,1,4,251,317,137,167,304,137,106,31,138,188,976,.491,.492,.250,.792
Dana Barros,BOS,.402,5.6,80,25,2328,379,806,229,438,150,368,130,147,21,171,192,306,58,3,120,116,1038,.470,.523,.408,.884
Hubert Davis,NYK,.573,5.6,74,14,1773,275,566,148,299,127,267,112,129,35,88,123,103,31,8,63,120,789,.486,.495,.476,.868
Juwan Howard,WSB,.476,5.6,81,81,3294,733,1500,729,1487,4,13,319,426,188,472,660,360,67,39,303,269,1789,.489,.490,.308,.749
Charles Oakley,NYK,.573,5.6,53,51,1775,211,448,204,422,7,26,175,210,162,298,460,137,58,14,104,195,604,.471,.483,.269,.833
Mahmoud Abdul-Rauf,DEN,.427,5.5,57,53,2029,414,955,293,646,121,309,146,157,26,112,138,389,64,3,115,117,1095,.434,.454,.392,.930
Danny Ferry,CLE,.573,5.5,82,79,2680,422,919,279,556,143,363,103,134,71,238,309,191,57,37,122,233,1090,.459,.502,.394,.769
Dan Majerle,CLE,.573,5.5,82,15,2367,303,748,157,334,146,414,120,169,70,235,305,214,81,34,93,131,872,.405,.470,.353,.710
Chuck Person,SAS,.720,5.5,80,16,2131,308,705,118,242,190,463,67,104,76,337,413,100,49,26,91,197,873,.437,.488,.410,.644
Latrell Sprewell,GSW,.439,5.5,78,78,3064,515,1202,424,920,91,282,352,446,124,256,380,328,127,45,222,150,1473,.428,.461,.323,.789
Jim Jackson,DAL,.317,5.4,82,82,2820,569,1308,448,975,121,333,345,418,173,237,410,235,47,22,191,165,1604,.435,.459,.363,.825
P.J. Brown,NJN,.366,5.3,81,81,2942,354,798,351,783,3,15,204,265,215,345,560,165,79,100,133,249,915,.444,.448,.200,.770
Tom Gugliotta,MIN,.317,5.3,78,78,2835,473,1004,447,918,26,86,289,374,176,514,690,238,139,96,234,265,1261,.471,.487,.302,.773
Aaron McKie,POR,.537,5.3,81,73,2259,337,722,299,605,38,117,152,199,86,218,304,205,92,21,135,205,864,.467,.494,.325,.764
Olden Polynice,SAC,.476,5.3,81,80,2441,431,818,430,815,1,3,122,203,257,507,764,58,52,66,127,250,985,.527,.528,.333,.601
Bryant Stith,DEN,.427,5.2,82,77,2810,379,911,338,763,41,148,320,379,125,275,400,241,114,16,157,187,1119,.416,.443,.277,.844
Dell Curry,CHH,.500,5.1,82,29,2371,441,974,277,568,164,406,146,171,68,196,264,176,108,25,130,173,1192,.453,.488,.404,.854
Rick Fox,BOS,.402,5.1,81,81,2588,421,928,322,656,99,272,196,254,158,292,450,369,113,41,216,290,1137,.454,.491,.364,.772
Walt Williams,TOT,,5.1,73,73,2169,359,808,245,515,114,293,163,232,99,220,319,230,85,58,151,238,995,.444,.476,.389,.703
Bimbo Coles,TOT,,5.0,81,55,2615,318,777,230,523,88,254,168,211,49,211,260,422,94,17,171,253,892,.409,.440,.346,.796
Terry Dehere,LAC,.354,5.0,82,10,2018,315,686,176,370,139,316,247,327,41,102,143,350,54,16,191,239,1016,.459,.476,.440,.755
Rik Smits,IND,.634,5.0,63,63,1901,466,894,465,889,1,5,231,293,119,314,433,110,21,45,160,226,1164,.521,.523,.200,.788
Brent Barry,LAC,.354,4.9,79,44,1898,283,597,160,301,123,296,111,137,38,130,168,230,95,22,120,196,800,.474,.532,.416,.810
