Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Don Ohl,BAL,.463,3.9,77,,2821,568,1297,568,1297,,,284,388,,,336,250,,,,274,1420,.438,.438,,.732
Jack Twyman,CIN,.600,3.9,80,,2236,479,1081,479,1081,,,198,239,,,383,137,,,,239,1156,.443,.443,,.828
Leroy Ellis,LAL,.613,3.8,80,,2026,311,700,311,700,,,198,284,,,652,49,,,,196,820,.444,.444,,.697
Johnny Green,NYK,.388,3.8,78,,1720,346,737,346,737,,,165,301,,,545,129,,,,194,857,.469,.469,,.548
Chet Walker,PHI,.500,3.7,79,,2187,377,936,377,936,,,288,388,,,528,132,,,,200,1042,.403,.403,,.742
Tom Heinsohn,BOS,.775,3.6,67,,1706,365,954,365,954,,,182,229,,,399,157,,,,252,912,.383,.383,,.795
Jim Barnes,NYK,.388,3.4,75,,2586,454,1070,454,1070,,,251,379,,,729,93,,,,312,1159,.424,.424,,.662
Dick Barnett,LAL,.613,3.4,74,,2026,375,908,375,908,,,270,338,,,200,159,,,,209,1020,.413,.413,,.799
Tom Gola,NYK,.388,3.4,77,,1727,204,455,204,455,,,133,180,,,319,220,,,,269,541,.448,.448,,.739
Rod Thorn,DET,.388,3.4,74,,1770,320,750,320,750,,,176,243,,,266,161,,,,122,816,.427,.427,,.724
Chico Vaughn,STL,.563,3.4,75,,1965,344,811,344,811,,,182,242,,,173,157,,,,192,870,.424,.424,,.752
Dave Budd,NYK,.388,3.2,62,,1188,196,407,196,407,,,121,170,,,310,62,,,,147,513,.482,.482,,.712
Larry Siegfried,BOS,.775,3.2,72,,996,173,417,173,417,,,109,140,,,134,119,,,,108,455,.415,.415,,.779
Bill Bridges,STL,.563,3.1,79,,2362,362,938,362,938,,,186,275,,,853,187,,,,276,910,.386,.386,,.676
Reggie Harding,DET,.388,3.1,78,,2699,405,987,405,987,,,128,209,,,906,179,,,,258,938,.410,.410,,.612
Guy Rodgers,SFW,.213,2.8,79,,2699,465,1225,465,1225,,,223,325,,,323,565,,,,256,1153,.380,.380,,.686
Kevin Loughery,BAL,.463,2.6,80,,2417,406,957,406,957,,,212,281,,,235,296,,,,320,1024,.424,.424,,.754
Willie Naulls,BOS,.775,2.6,71,,1465,302,786,302,786,,,143,176,,,336,72,,,,225,747,.384,.384,,.813
Bud Olsen,CIN,.600,2.5,79,,1372,224,512,224,512,,,144,195,,,333,84,,,,203,592,.438,.438,,.738
Darrall Imhoff,LAL,.613,2.4,76,,1521,145,311,145,311,,,88,154,,,500,87,,,,238,378,.466,.466,,.571
Gene Wiley,LAL,.613,2.4,80,,2002,175,376,175,376,,,56,111,,,690,105,,,,235,406,.465,.465,,.505
Gus Johnson,BAL,.463,2.2,76,,2899,577,1379,577,1379,,,261,386,,,988,270,,,,258,1415,.418,.418,,.676
Donnie Butcher,DET,.388,1.9,71,,1157,143,353,143,353,,,126,204,,,200,122,,,,183,412,.405,.405,,.618
Ron Bonham,BOS,.775,1.8,37,,369,91,220,91,220,,,92,112,,,78,19,,,,33,274,.414,.414,,.821
Mike Farmer,STL,.563,1.8,60,,1272,167,408,167,408,,,75,94,,,258,88,,,,123,409,.409,.409,,.798
John Thompson,BOS,.775,1.8,64,,699,84,209,84,209,,,62,105,,,230,16,,,,141,230,.402,.402,,.590
Al Attles,SFW,.213,1.7,73,,1733,254,662,254,662,,,171,274,,,239,205,,,,242,679,.384,.384,,.624
Mel Counts,BOS,.775,1.5,54,,572,100,272,100,272,,,58,74,,,265,19,,,,134,258,.368,.368,,.784
Jim King,LAL,.613,1.5,77,,1671,184,469,184,469,,,118,151,,,214,178,,,,193,486,.392,.392,,.781
Don Kojis,DET,.388,1.5,65,,836,180,416,180,416,,,62,98,,,243,63,,,,115,422,.433,.433,,.633
Ben Warley,PHI,.500,1.5,64,,900,94,253,94,253,,,124,176,,,277,53,,,,170,312,.372,.372,,.705
Connie Dierking,TOT,,1.4,68,,1294,218,538,218,538,,,100,168,,,435,72,,,,165,536,.405,.405,,.595
Art Heyman,NYK,.388,1.3,55,,663,114,267,114,267,,,88,132,,,99,79,,,,96,316,.427,.427,,.667
Ray Scott,DET,.388,1.3,66,,2167,402,1092,402,1092,,,220,314,,,634,239,,,,209,1024,.368,.368,,.701
Bob Ferry,BAL,.463,1.2,77,,1280,143,338,143,338,,,122,199,,,355,60,,,,156,408,.423,.423,,.613
Paul Silas,STL,.563,1.2,79,,1243,140,375,140,375,,,83,164,,,576,48,,,,161,363,.373,.373,,.506
Tom Hawkins,CIN,.600,1.0,79,,1864,220,538,220,538,,,116,204,,,475,80,,,,240,556,.409,.409,,.569
Bud Koper,SFW,.213,1.0,54,,631,106,241,106,241,,,35,42,,,61,43,,,,59,247,.440,.440,,.833
Red Kerr,PHI,.500,0.9,80,,1810,264,714,264,714,,,126,181,,,551,197,,,,132,654,.370,.370,,.696
Si Green,BAL,.463,0.8,70,,1086,152,368,152,368,,,101,161,,,169,140,,,,134,405,.413,.413,,.627
Jeff Mullins,STL,.563,0.8,44,,492,87,209,87,209,,,41,61,,,102,44,,,,60,215,.416,.416,,.672
Wayne Hightower,TOT,,0.7,75,,1547,196,570,196,570,,,195,254,,,420,54,,,,204,587,.344,.344,,.768
Howard Komives,NYK,.388,0.7,80,,2378,381,1020,381,1020,,,212,254,,,195,265,,,,246,974,.374,.374,,.835
Hub Reed,DET,.388,0.6,62,,753,84,221,84,221,,,40,58,,,206,38,,,,136,208,.380,.380,,.690
Gary Bradds,BAL,.463,0.5,41,,335,46,111,46,111,,,45,63,,,84,19,,,,36,137,.414,.414,,.714
John Barnhill,STL,.563,0.4,41,,777,121,312,121,312,,,45,70,,,91,76,,,,56,287,.388,.388,,.643
Happy Hairston,CIN,.600,0.4,61,,736,131,351,131,351,,,110,165,,,293,27,,,,95,372,.373,.373,,.667
George Lee,SFW,.213,0.4,19,,247,27,77,27,77,,,38,52,,,55,12,,,,22,92,.351,.351,,.731
Don Nelson,LAL,.613,0.4,39,,238,36,85,36,85,,,20,26,,,73,24,,,,40,92,.424,.424,,.769
Joe Caldwell,DET,.388,0.3,66,,1543,290,776,290,776,,,129,210,,,441,118,,,,171,709,.374,.374,,.614
Jerry Greenspan,PHI,.500,0.3,5,,49,8,13,8,13,,,8,8,,,11,0,,,,12,24,.615,.615,,1.000
Wali Jones,BAL,.463,0.3,77,,1250,154,411,154,411,,,99,136,,,140,200,,,,196,407,.375,.375,,.728
Steve Courtin,PHI,.500,0.2,24,,317,42,103,42,103,,,17,21,,,22,22,,,,44,101,.408,.408,,.810
Walt Hazzard,LAL,.613,0.2,66,,919,117,306,117,306,,,46,71,,,111,140,,,,132,280,.382,.382,,.648
Barry Kramer,TOT,,0.2,52,,507,63,186,63,186,,,60,84,,,100,41,,,,67,186,.339,.339,,.714
Gary Phillips,SFW,.213,0.2,73,,1541,198,553,198,553,,,120,199,,,189,148,,,,184,516,.358,.358,,.603
Jay Arnette,CIN,.600,0.1,63,,662,91,245,91,245,,,56,75,,,62,68,,,,125,238,.371,.371,,.747
Bucky Bockhorn,CIN,.600,0.1,19,,424,60,157,60,157,,,28,39,,,55,45,,,,52,148,.382,.382,,.718
Len Chappell,NYK,.388,0.1,43,,655,145,367,145,367,,,68,100,,,140,15,,,,73,358,.395,.395,,.680
Bob Duffy,DET,.388,0.1,4,,26,4,11,4,11,,,6,7,,,4,5,,,,4,14,.364,.364,,.857
Jerry Grote,LAL,.613,0.1,11,,33,6,11,6,11,,,2,2,,,4,4,,,,5,14,.545,.545,,1.000
Tom Hoover,NYK,.388,0.1,24,,153,13,32,13,32,,,8,14,,,58,12,,,,37,34,.406,.406,,.571
Jackie Moreland,DET,.388,0.1,54,,732,103,296,103,296,,,66,104,,,183,69,,,,151,272,.348,.348,,.635
Bevo Nordmann,BOS,.775,0.1,3,,25,3,5,3,5,,,0,0,,,8,3,,,,5,6,.600,.600,,
John Tresvant,STL,.563,0.1,4,,35,4,11,4,11,,,6,9,,,18,6,,,,9,14,.364,.364,,.667
Ed Burton,STL,.563,0.0,7,,42,7,20,7,20,,,4,7,,,13,2,,,,13,18,.350,.350,,.571
Willie Jones,DET,.388,0.0,12,,101,21,52,21,52,,,2,6,,,10,7,,,,13,44,.404,.404,,.333
