Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Clifford Robinson,PHO,.683,7.1,80,64,2359,429,895,402,811,27,84,248,360,152,258,410,170,92,90,140,249,1133,.479,.496,.321,.689
Nick Van Exel,LAL,.744,7.1,64,46,2053,311,743,188,427,123,316,136,172,31,163,194,442,64,6,104,120,881,.419,.440,.389,.791
Charlie Ward,NYK,.524,7.1,82,82,2317,235,516,154,301,81,215,91,113,32,242,274,466,144,37,175,195,642,.455,.512,.377,.805
Ray Allen,MIL,.439,7.0,82,82,3287,563,1315,429,947,134,368,342,391,127,278,405,356,111,12,263,244,1602,.428,.453,.364,.875
Toni Kukoc,CHI,.756,7.0,74,52,2235,383,841,320,667,63,174,155,219,121,206,327,314,76,37,154,149,984,.455,.480,.362,.708
Charles Oakley,NYK,.524,7.0,79,79,2734,307,698,307,692,0,6,97,114,218,506,724,201,123,22,126,280,711,.440,.444,.000,.851
Shareef Abdur-Rahim,VAN,.232,6.9,82,82,2950,653,1347,632,1296,21,51,502,640,227,354,581,213,89,76,257,201,1829,.485,.488,.412,.784
Bison Dele,DET,.451,6.9,78,78,2619,531,1040,530,1037,1,3,198,280,223,472,695,94,67,55,181,252,1261,.511,.511,.333,.707
Larry Johnson,NYK,.524,6.9,70,70,2412,429,884,414,821,15,63,214,283,175,226,401,150,40,13,127,193,1087,.485,.504,.238,.756
Clyde Drexler,HOU,.500,6.8,70,70,2473,452,1059,346,725,106,334,277,346,105,241,346,382,126,42,189,193,1287,.427,.477,.317,.801
Shawn Kemp,CLE,.573,6.8,80,80,2769,518,1164,516,1156,2,8,404,556,219,526,745,197,108,90,271,310,1442,.445,.446,.250,.727
Avery Johnson,SAS,.683,6.7,75,73,2674,321,671,319,658,2,13,122,168,30,120,150,591,84,18,165,140,766,.478,.485,.154,.726
Theo Ratliff,TOT,,6.7,82,67,2447,306,597,306,597,0,0,197,281,221,326,547,57,50,258,116,292,809,.513,.513,,.701
Robert Horry,LAL,.744,6.6,72,71,2192,200,420,181,327,19,93,117,169,186,356,542,163,112,94,99,238,536,.476,.554,.204,.692
Scottie Pippen,CHI,.756,6.6,44,44,1652,315,704,254,512,61,192,150,193,53,174,227,254,79,43,109,116,841,.447,.496,.318,.777
Adam Keefe,UTA,.756,6.5,80,75,2047,229,424,229,424,0,0,162,200,179,259,438,89,52,24,71,172,620,.540,.540,,.810
Danny Manning,PHO,.683,6.5,70,11,1794,390,756,390,749,0,7,167,226,110,282,392,139,71,46,100,201,947,.516,.521,.000,.739
Tracy Murray,WAS,.512,6.5,82,12,2227,449,1007,291,604,158,403,182,209,75,202,277,84,67,25,102,167,1238,.446,.482,.392,.871
Ervin Johnson,MIL,.439,6.4,81,81,2261,253,471,253,471,0,0,143,238,242,443,685,59,79,158,117,321,649,.537,.537,,.601
Kobe Bryant,LAL,.744,6.3,79,1,2056,391,913,316,693,75,220,363,457,79,163,242,199,74,40,157,180,1220,.428,.456,.341,.794
Brian Grant,POR,.561,6.3,61,49,1921,283,557,283,556,0,1,171,228,197,358,555,86,44,45,110,184,737,.508,.509,.000,.750
Allan Houston,NYK,.524,6.1,82,82,2848,571,1277,489,1064,82,213,285,335,43,231,274,212,63,24,200,207,1509,.447,.460,.385,.851
Sam Mitchell,MIN,.549,6.1,81,33,2239,371,800,356,757,15,43,243,292,118,267,385,107,64,22,66,200,1000,.464,.470,.349,.832
Rik Smits,IND,.707,6.1,73,69,2085,514,1038,514,1035,0,3,188,240,127,378,505,101,40,88,134,243,1216,.495,.497,.000,.783
Dale Ellis,SEA,.744,6.0,79,0,1939,348,700,221,426,127,274,111,142,51,133,184,89,60,5,74,128,934,.497,.519,.464,.782
Alan Henderson,ATL,.610,6.0,69,33,2000,365,753,362,747,3,6,253,388,200,242,442,73,42,36,110,175,986,.485,.485,.500,.652
Bryon Russell,UTA,.756,6.0,82,7,2219,226,525,153,311,73,214,213,278,78,248,326,101,90,31,81,229,738,.430,.492,.341,.766
Kevin Willis,HOU,.500,6.0,81,74,2528,531,1041,530,1034,1,7,242,305,232,447,679,78,55,38,170,235,1305,.510,.513,.143,.793
Vlade Divac,CHH,.622,5.9,64,41,1805,267,536,264,522,3,14,130,188,183,335,518,172,83,94,114,179,667,.498,.506,.214,.691
Joe Dumars,DET,.451,5.9,72,72,2326,329,791,171,365,158,426,127,154,14,90,104,253,44,2,84,99,943,.416,.468,.371,.825
Matt Geiger,CHH,.622,5.9,78,42,1839,358,709,357,698,1,11,168,236,196,325,521,78,68,87,111,191,885,.505,.511,.091,.712
Kendall Gill,NJN,.524,5.9,81,81,2733,418,974,392,873,26,101,225,327,112,279,391,200,156,64,124,268,1087,.429,.449,.257,.688
Isaiah Rider,POR,.561,5.8,74,66,2786,551,1302,416,882,135,420,221,267,99,247,346,231,55,19,187,188,1458,.423,.472,.321,.828
David Wesley,CHH,.622,5.8,81,81,2845,383,864,324,694,59,170,229,288,49,164,213,529,140,30,226,229,1054,.443,.467,.347,.795
Dana Barros,BOS,.439,5.6,80,15,1686,281,609,181,363,100,246,122,144,28,125,153,286,83,6,107,124,784,.461,.499,.407,.847
Mookie Blaylock,ATL,.610,5.6,70,69,2700,368,938,278,604,90,334,95,134,81,260,341,469,183,21,176,122,921,.392,.460,.269,.709
Tyrone Corbin,ATL,.610,5.5,79,79,2699,328,747,279,606,49,141,101,128,78,284,362,173,105,7,86,197,806,.439,.460,.348,.789
Derek Anderson,CLE,.573,5.3,66,13,1839,239,586,222,502,17,84,275,315,55,132,187,227,86,13,128,136,770,.408,.442,.202,.873
Nick Anderson,ORL,.500,5.3,58,44,1701,343,754,266,540,77,214,127,199,98,199,297,119,72,23,85,98,890,.455,.493,.360,.638
Rick Fox,LAL,.744,5.3,82,82,2709,363,771,277,506,86,265,171,230,78,280,358,276,100,48,201,309,983,.471,.547,.325,.743
Armen Gilliam,MIL,.439,5.3,82,25,2114,327,676,327,672,0,4,267,333,146,293,439,104,65,37,148,177,921,.484,.487,.000,.802
Dan Majerle,MIA,.671,5.3,72,22,1928,184,439,73,144,111,295,40,51,48,220,268,157,68,15,65,139,519,.419,.507,.376,.784
Stephon Marbury,MIN,.549,5.3,82,81,3112,513,1237,418,933,95,304,329,450,58,172,230,704,104,7,256,222,1450,.415,.448,.313,.731
A.C. Green,DAL,.244,5.2,82,68,2649,242,534,242,530,0,4,116,162,219,449,668,123,78,27,68,157,600,.453,.457,.000,.716
Terry Porter,MIN,.549,5.2,82,8,1786,259,577,167,344,92,233,167,195,37,131,168,271,63,16,104,103,777,.449,.485,.395,.856
Terrell Brandon,MIL,.439,5.1,50,48,1784,339,731,308,638,31,93,132,156,23,153,176,387,111,17,145,120,841,.464,.483,.333,.846
Chris Mills,NYK,.524,5.1,80,29,2183,292,675,252,538,40,137,152,189,120,288,408,133,45,30,107,218,776,.433,.468,.292,.804
Tom Gugliotta,MIN,.549,5.0,41,41,1582,319,635,317,618,2,17,183,223,106,250,356,167,61,22,109,102,823,.502,.513,.118,.821
Lamond Murray,LAC,.207,4.9,79,65,2579,473,984,419,831,54,153,220,294,172,312,484,142,118,54,171,193,1220,.481,.504,.353,.748
Bryant Reeves,VAN,.232,4.9,74,74,2527,492,941,492,937,0,4,223,316,196,389,585,155,39,80,156,278,1207,.523,.525,.000,.706
Tyrone Hill,MIL,.439,4.8,57,56,2064,208,418,208,417,0,1,155,255,212,396,608,88,67,30,106,230,571,.498,.499,.000,.608
Steve Nash,PHO,.683,4.8,76,9,1664,268,584,187,389,81,195,74,86,32,128,160,262,63,4,98,145,691,.459,.481,.415,.860
