Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Gerald Wallace,TOT,,4.8,58,58,2076,287,632,241,482,46,150,180,225,87,299,386,164,85,36,111,145,800,.454,.500,.307,.800
Ray Allen,BOS,.591,4.7,46,42,1565,226,493,120,259,106,234,97,106,14,128,142,109,49,8,68,83,655,.458,.463,.453,.915
Brandon Bass,BOS,.591,4.7,59,39,1868,303,632,303,632,0,0,132,163,95,270,365,55,34,54,65,135,738,.479,.479,,.810
Kenneth Faried,DEN,.576,4.6,46,39,1037,181,309,181,309,0,0,109,164,142,210,352,36,34,47,54,116,471,.586,.586,,.665
Tiago Splitter,SAS,.758,4.6,59,2,1121,212,343,212,343,0,0,125,181,93,213,306,65,21,47,87,134,549,.618,.618,,.691
Taj Gibson,CHI,.758,4.5,63,0,1284,200,404,200,404,0,0,84,135,135,197,332,47,27,81,60,131,484,.495,.495,,.622
Danny Green,SAS,.758,4.5,66,38,1522,211,477,109,243,102,234,79,100,54,174,228,86,58,46,67,107,603,.442,.449,.436,.790
Nikola Pekovic,MIN,.394,4.5,47,35,1264,256,454,256,454,0,0,139,187,181,165,346,31,29,31,87,98,651,.564,.564,,.743
Rodney Stuckey,DET,.379,4.5,55,48,1644,256,597,223,493,33,104,267,320,38,104,142,210,44,10,106,124,812,.429,.452,.317,.834
Mike Dunleavy,MIL,.470,4.4,55,3,1445,239,504,156,296,83,208,116,143,29,175,204,117,28,8,58,87,677,.474,.527,.399,.811
Matt Barnes,LAL,.621,4.3,63,16,1440,175,387,129,249,46,138,95,128,97,247,344,126,35,48,73,152,491,.452,.518,.333,.742
Mario Chalmers,MIA,.697,4.3,64,64,1825,223,498,122,238,101,260,80,101,16,155,171,222,97,11,142,166,627,.448,.513,.388,.792
Isaiah Thomas,SAC,.333,4.3,65,37,1656,256,571,173,352,83,219,154,185,48,120,168,266,53,8,105,121,749,.448,.491,.379,.832
Tony Allen,MEM,.621,4.2,58,57,1525,210,448,202,422,8,26,140,175,98,135,233,79,104,33,94,142,568,.469,.479,.308,.800
DeMarcus Cousins,SAC,.333,4.2,64,62,1950,448,999,446,985,2,14,262,373,265,438,703,102,93,75,170,257,1160,.448,.453,.143,.702
Manu Ginobili,SAS,.758,4.2,34,7,792,150,285,98,159,52,126,88,101,18,98,116,151,24,12,64,56,440,.526,.616,.413,.871
Devin Harris,UTA,.545,4.2,63,63,1741,241,542,164,329,77,213,156,209,12,100,112,316,64,13,122,136,715,.445,.498,.362,.746
Jrue Holiday,PHI,.530,4.2,65,65,2196,360,834,295,663,65,171,94,120,57,155,212,290,103,18,135,137,879,.432,.445,.380,.783
Samuel Dalembert,HOU,.515,4.1,65,45,1446,200,395,200,394,0,1,90,113,158,298,456,33,37,111,82,162,490,.506,.508,.000,.796
Kyrie Irving,CLE,.318,4.1,51,51,1558,350,747,277,564,73,183,171,196,44,147,191,275,54,20,160,110,944,.469,.491,.399,.872
JaVale McGee,TOT,,4.1,61,45,1535,307,552,307,552,0,0,77,167,163,314,477,31,35,132,87,166,691,.556,.556,,.461
Jodie Meeks,PHI,.530,4.1,66,50,1644,191,467,94,201,97,266,77,85,17,144,161,54,40,3,29,82,556,.409,.468,.365,.906
Amar'e Stoudemire,NYK,.545,4.1,47,47,1543,316,654,311,633,5,21,186,243,106,261,367,52,38,45,112,138,823,.483,.491,.238,.765
Deron Williams,NJN,.333,4.1,55,55,1999,391,961,276,619,115,342,257,305,23,160,183,481,67,20,219,121,1154,.407,.446,.336,.843
DeJuan Blair,SAS,.758,4.0,64,62,1363,269,504,269,503,0,1,73,119,154,197,351,78,59,12,92,168,611,.534,.535,.000,.613
Matt Bonner,SAS,.758,4.0,65,2,1326,154,350,49,100,105,250,16,21,29,185,214,61,15,21,14,68,429,.440,.490,.420,.762
George Hill,IND,.636,4.0,50,9,1274,168,380,114,233,54,147,91,117,31,120,151,145,42,17,52,98,481,.442,.489,.367,.778
Amir Johnson,TOR,.348,4.0,64,43,1553,196,340,194,335,2,5,58,84,149,259,408,79,33,69,94,209,452,.576,.579,.400,.690
Ronnie Brewer,CHI,.758,3.9,66,43,1635,190,445,171,376,19,69,56,100,72,159,231,137,72,21,59,64,455,.427,.455,.275,.560
Ed Davis,TOR,.348,3.9,66,9,1534,172,335,172,334,0,1,71,106,134,304,438,60,40,63,67,156,415,.513,.515,.000,.670
Danilo Gallinari,DEN,.576,3.9,43,40,1351,193,466,133,283,60,183,182,209,28,174,202,116,42,23,68,86,628,.414,.470,.328,.871
Tyler Hansbrough,IND,.636,3.9,66,0,1442,194,479,194,478,0,1,226,278,113,177,290,30,54,9,65,159,614,.405,.406,.000,.813
Steve Novak,NYK,.545,3.9,54,0,1020,161,337,28,55,133,282,22,26,9,95,104,12,16,9,21,59,477,.478,.509,.472,.846
Jason Thompson,SAC,.333,3.9,64,47,1657,237,443,237,441,0,2,109,181,166,277,443,79,43,44,68,149,583,.535,.537,.000,.602
