Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Anthony Mason,NYK,.671,8.6,77,11,2496,287,507,287,506,0,1,191,298,182,468,650,240,69,21,123,253,765,.566,.567,.000,.641
Larry Johnson,CHH,.610,8.5,81,81,3234,585,1219,504,1009,81,210,274,354,190,395,585,369,78,28,207,174,1525,.480,.500,.386,.774
Sam Perkins,SEA,.695,8.5,82,37,2356,346,742,210,399,136,343,215,269,96,302,398,135,72,45,77,186,1043,.466,.526,.397,.799
Rod Strickland,POR,.537,8.5,64,61,2267,441,946,395,823,46,123,283,380,73,244,317,562,123,9,209,118,1211,.466,.480,.374,.745
Nick Anderson,ORL,.695,8.3,76,76,2588,439,923,260,492,179,431,143,203,85,250,335,314,125,22,141,124,1200,.476,.528,.415,.704
B.J. Armstrong,CHI,.573,8.1,82,82,2577,418,894,310,641,108,253,206,233,25,161,186,244,84,8,103,159,1150,.468,.484,.427,.884
Avery Johnson,SAS,.756,8.0,82,82,3011,448,863,445,841,3,22,202,295,49,159,208,670,114,13,207,154,1101,.519,.529,.136,.685
Mitch Richmond,SAC,.476,8.0,82,82,3172,668,1497,512,1073,156,424,375,445,69,288,357,311,91,29,234,227,1867,.446,.477,.368,.843
Steve Smith,TOT,,7.8,80,61,2665,428,1005,291,589,137,416,312,371,104,172,276,274,62,33,155,225,1305,.426,.494,.329,.841
Dan Majerle,PHO,.720,7.7,82,46,3091,438,1031,239,483,199,548,206,282,104,271,375,340,96,38,105,155,1281,.425,.495,.363,.730
Derrick McKey,IND,.634,7.4,81,81,2805,411,833,379,744,32,89,221,297,125,269,394,276,125,49,168,260,1075,.493,.509,.360,.744
Rik Smits,IND,.634,7.2,78,78,2381,558,1060,558,1058,0,2,284,377,192,409,601,111,40,79,189,278,1400,.526,.527,.000,.753
Tyrone Hill,CLE,.524,6.9,70,67,2397,350,694,350,693,0,1,263,397,269,496,765,55,55,41,151,245,963,.504,.505,.000,.662
Kenny Anderson,NJN,.366,6.8,72,70,2689,411,1031,314,737,97,294,348,414,73,177,250,680,103,14,225,184,1267,.399,.426,.330,.841
Dee Brown,BOS,.427,6.8,79,69,2792,437,977,311,650,126,327,236,277,63,186,249,301,110,49,146,181,1236,.447,.478,.385,.852
Dale Davis,IND,.634,6.8,74,70,2346,324,576,324,575,0,1,138,259,259,437,696,58,72,116,124,222,786,.563,.563,.000,.533
Vinny Del Negro,SAS,.756,6.8,75,71,2360,372,766,306,604,66,162,128,162,28,164,192,226,61,14,56,179,938,.486,.507,.407,.790
A.C. Green,PHO,.720,6.7,82,52,2687,311,617,268,490,43,127,251,343,194,475,669,127,55,31,114,146,916,.504,.547,.339,.732
Olden Polynice,SAC,.476,6.7,81,81,2534,376,691,375,690,1,1,124,194,277,448,725,62,48,52,113,238,877,.544,.543,1.000,.639
Armen Gilliam,NJN,.366,6.6,82,30,2472,455,905,455,903,0,2,302,392,192,421,613,99,67,89,152,171,1212,.503,.504,.000,.770
Grant Long,TOT,,6.6,81,79,2641,342,716,331,685,11,31,244,325,191,415,606,131,109,34,155,243,939,.478,.483,.355,.751
Derek Harper,NYK,.671,6.4,80,80,2716,337,756,231,464,106,292,139,192,31,163,194,458,79,10,151,219,919,.446,.498,.363,.724
Nick Van Exel,LAL,.585,6.4,80,80,2944,465,1107,282,596,183,511,235,300,27,196,223,660,97,6,220,157,1348,.420,.473,.358,.783
Jamal Mashburn,DAL,.439,6.3,80,80,2980,683,1566,570,1222,113,344,447,605,116,215,331,298,82,8,235,190,1926,.436,.466,.328,.739
Christian Laettner,MIN,.256,6.2,81,80,2770,450,920,437,880,13,40,409,500,164,449,613,234,101,87,225,302,1322,.489,.497,.325,.818
John Starks,NYK,.671,6.2,80,78,2725,419,1062,202,451,217,611,168,228,34,185,219,411,92,4,160,257,1223,.395,.448,.355,.737
Kenny Smith,HOU,.573,6.1,81,81,2030,287,593,145,262,142,331,126,148,27,128,155,323,71,10,123,109,842,.484,.553,.429,.851
Buck Williams,POR,.537,6.1,82,82,2422,309,604,308,602,1,2,138,205,251,418,669,78,67,69,119,254,757,.512,.512,.500,.673
Steve Kerr,CHI,.573,5.9,82,0,1839,261,495,172,325,89,170,63,81,20,99,119,151,44,3,48,114,674,.527,.529,.524,.778
Vin Baker,MIL,.415,5.8,82,82,3361,594,1229,587,1205,7,24,256,432,289,557,846,296,86,116,221,277,1451,.483,.487,.292,.593
Michael Cage,CLE,.524,5.8,82,21,2040,177,340,177,338,0,2,53,88,203,361,564,56,61,67,56,149,407,.521,.524,.000,.602
Dennis Rodman,SAS,.756,5.8,49,26,1568,137,240,137,238,0,2,75,111,274,549,823,97,31,23,98,159,349,.571,.576,.000,.676
Reggie Williams,DEN,.500,5.8,74,70,2198,388,846,303,580,85,266,132,174,94,235,329,231,114,67,124,264,993,.459,.522,.320,.759
Terrell Brandon,CLE,.524,5.6,67,41,1961,341,762,293,641,48,121,159,186,35,151,186,363,107,14,144,118,889,.448,.457,.397,.855
Scott Burrell,CHH,.610,5.6,65,62,2014,277,593,181,358,96,235,100,144,96,272,368,161,75,40,85,187,750,.467,.506,.409,.694
Bryant Stith,DEN,.500,5.6,81,51,2329,312,661,292,593,20,68,267,324,95,173,268,153,91,18,110,142,911,.472,.492,.294,.824
Otis Thorpe,TOT,,5.6,70,35,2096,385,681,385,674,0,7,167,281,202,356,558,112,41,28,132,224,937,.565,.571,.000,.594
Loy Vaught,LAC,.207,5.5,80,79,2966,609,1185,602,1152,7,33,176,248,261,511,772,139,104,29,166,243,1401,.514,.523,.212,.710
Grant Hill,DET,.341,5.4,70,69,2678,508,1064,504,1037,4,27,374,511,125,320,445,353,124,62,202,203,1394,.477,.486,.148,.732
Chris Mills,CLE,.524,5.4,80,79,2814,359,855,265,615,94,240,174,213,99,267,366,154,59,35,120,242,986,.420,.431,.392,.817
Brian Grant,SAC,.476,5.3,80,59,2289,413,809,412,805,1,4,231,363,207,391,598,99,49,116,163,276,1058,.511,.512,.250,.636
Hot Rod Williams,CLE,.524,5.3,74,73,2641,366,810,365,805,1,5,196,286,173,334,507,192,83,101,149,211,929,.452,.453,.200,.685
Cedric Ceballos,LAL,.585,5.2,58,54,2029,497,977,439,831,58,146,209,292,169,295,464,105,60,19,143,131,1261,.509,.528,.397,.716
Elliot Perry,PHO,.720,5.2,82,51,1977,306,588,281,528,25,60,158,195,51,100,151,394,156,4,163,142,795,.520,.532,.417,.810
Stacey Augmon,ATL,.512,5.1,76,76,2362,397,876,390,850,7,26,252,346,157,211,368,197,100,47,152,163,1053,.453,.459,.269,.728
Derrick Coleman,NJN,.366,5.1,56,54,2103,371,875,343,755,28,120,376,490,167,424,591,187,35,94,172,162,1146,.424,.454,.233,.767
Tim Hardaway,GSW,.317,5.1,62,62,2321,430,1007,262,563,168,444,219,288,46,144,190,578,88,12,214,155,1247,.427,.465,.378,.760
Nate McMillan,SEA,.695,5.1,80,18,2070,166,397,113,242,53,155,34,58,65,237,302,421,165,53,126,275,419,.418,.467,.342,.586
Spud Webb,SAC,.476,5.1,76,76,2458,302,689,254,544,48,145,226,242,29,145,174,468,75,8,185,148,878,.438,.467,.331,.934
Walt Williams,SAC,.476,5.1,77,77,2739,445,998,342,702,103,296,266,364,100,245,345,316,123,63,243,265,1259,.446,.487,.348,.731
Mahmoud Abdul-Rauf,DEN,.500,5.0,73,43,2082,472,1005,389,790,83,215,138,156,32,105,137,263,77,9,119,126,1165,.470,.492,.386,.885
Eddie Jones,LAL,.585,5.0,64,58,1981,342,744,251,498,91,246,122,169,79,170,249,128,131,41,75,175,897,.460,.504,.370,.722
Jim Jackson,DAL,.439,4.9,51,51,1982,484,1026,449,916,35,110,306,380,120,140,260,191,28,12,160,92,1309,.472,.490,.318,.805
Andrew Lang,ATL,.512,4.9,82,63,2340,320,677,318,674,2,3,152,188,154,302,456,72,45,144,108,271,794,.473,.472,.667,.809
Hubert Davis,NYK,.671,4.8,82,4,1697,296,617,165,329,131,288,97,120,30,80,110,150,35,11,87,146,820,.480,.502,.455,.808
Todd Day,MIL,.415,4.8,82,81,2717,445,1049,282,631,163,418,257,341,95,227,322,134,104,63,157,283,1310,.424,.447,.390,.754
Mario Elie,HOU,.573,4.8,81,13,1896,243,487,163,286,80,201,144,171,50,146,196,189,65,12,104,158,710,.499,.570,.398,.842
Kevin Johnson,PHO,.720,4.8,47,35,1352,246,523,242,497,4,26,234,289,32,83,115,360,47,18,105,88,730,.470,.487,.154,.810
Charles Smith,NYK,.671,4.8,76,58,2150,352,747,345,716,7,31,255,322,144,180,324,120,49,95,147,286,966,.471,.482,.226,.792
Sam Cassell,HOU,.573,4.7,82,1,1882,253,593,190,402,63,191,214,254,38,173,211,405,94,14,167,209,783,.427,.473,.330,.843
Will Perdue,CHI,.573,4.7,78,78,1592,254,459,254,458,0,1,113,194,211,311,522,90,26,56,116,220,621,.553,.555,.000,.582
Vincent Askew,SEA,.695,4.6,71,1,1721,248,504,217,410,31,94,176,238,65,116,181,176,49,13,85,191,703,.492,.529,.330,.739
David Benoit,UTA,.732,4.6,71,67,1841,285,587,247,472,38,115,132,157,96,272,368,58,45,47,75,183,740,.486,.523,.330,.841
P.J. Brown,NJN,.366,4.6,80,63,2466,254,570,250,546,4,24,139,207,178,309,487,135,69,135,80,262,651,.446,.458,.167,.671
Kendall Gill,SEA,.695,4.6,73,58,2125,392,858,329,687,63,171,155,209,99,191,290,192,117,28,138,186,1002,.457,.479,.368,.742
Dennis Scott,ORL,.695,4.6,62,10,1499,283,645,133,293,150,352,86,114,25,121,146,131,45,14,57,119,802,.439,.454,.426,.754
Mark Jackson,IND,.634,4.5,82,67,2402,239,566,212,479,27,87,119,153,73,233,306,616,105,16,210,148,624,.422,.443,.310,.778
Charles Oakley,NYK,.671,4.5,50,49,1567,192,393,189,381,3,12,119,150,155,290,445,126,60,7,103,179,506,.489,.496,.250,.793
Dino Radja,BOS,.427,4.5,66,48,2147,450,919,450,918,0,1,233,307,149,424,573,111,60,86,159,232,1133,.490,.490,.000,.759
Scott Skiles,WSB,.256,4.5,62,62,2077,265,583,169,355,96,228,179,202,26,133,159,452,70,6,172,135,805,.455,.476,.421,.886
Antoine Carr,UTA,.732,4.3,78,4,1677,290,546,289,542,1,4,165,201,81,184,265,67,24,68,87,253,746,.531,.533,.250,.821
Eric Murdock,MIL,.415,4.3,75,32,2158,338,814,248,574,90,240,211,267,48,166,214,482,113,12,194,139,977,.415,.432,.375,.790
Sherman Douglas,BOS,.427,4.2,65,43,2048,365,769,345,687,20,82,204,296,48,122,170,446,80,2,162,152,954,.475,.502,.244,.689
