Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Freddie Lewis,INA,,7.5,76,,2921,542,1287,526,1213,16,74,465,583,,,440,183,,,209,217,1565,.421,.434,.216,.798
Bob Netolicky,INA,,7.4,71,,2385,468,928,468,927,0,1,220,369,313,506,819,69,,,143,162,1156,.504,.505,.000,.596
Roger Brown,INA,,7.3,76,,2974,544,1286,530,1232,14,54,390,517,,,647,327,,,265,296,1492,.423,.430,.259,.754
Donnie Freeman,MNM,,7.3,69,,2431,414,1013,414,1007,0,6,296,414,,,326,190,,,187,185,1124,.409,.411,.000,.715
Tony Jackson,NJA,,7.3,74,,2638,449,1171,358,869,91,302,450,543,,,500,140,,,144,184,1439,.383,.412,.301,.829
Cliff Hagan,DLC,,7.1,56,,1737,371,759,371,756,0,3,277,351,,,334,276,,,216,202,1019,.489,.491,.000,.789
Willie Murrell,DNR,,7.0,71,,2495,498,1069,495,1058,3,11,166,236,,,637,64,,,116,200,1165,.466,.468,.273,.703
Stephen Chubin,ANA,,6.9,77,,2441,439,1057,437,1047,2,10,518,639,,,433,364,,,310,292,1398,.415,.417,.200,.811
Paul Silas,STL,.683,6.9,82,,2652,399,871,399,871,,,299,424,,,958,162,,,,243,1097,.458,.458,,.705
Larry Brown,NOB,,6.6,78,,2807,330,901,311,812,19,89,366,450,,,249,506,,,355,220,1045,.366,.383,.213,.813
Happy Hairston,TOT,,6.5,74,,2517,481,987,481,987,,,365,522,,,617,95,,,,199,1327,.487,.487,,.699
Billy Cunningham,PHI,.756,6.4,74,,2076,516,1178,516,1178,,,368,509,,,562,187,,,,260,1400,.438,.438,,.723
Leroy Ellis,BAL,.439,6.4,78,,2719,380,800,380,800,,,207,286,,,862,158,,,,256,967,.475,.475,,.724
Bob Rule,SEA,.280,6.4,82,,2424,568,1162,568,1162,,,348,529,,,776,99,,,,316,1484,.489,.489,,.658
Gail Goodrich,LAL,.634,6.3,79,,2057,395,812,395,812,,,302,392,,,199,205,,,,228,1092,.486,.486,,.770
Ben Warley,ANA,,6.3,71,,2297,435,985,383,819,52,166,313,389,,,608,96,,,161,276,1235,.442,.468,.313,.805
Dave Bing,DET,.488,6.2,79,,3209,835,1893,835,1893,,,472,668,,,373,509,,,,254,2142,.441,.441,,.707
Jim Hadnot,OAK,,6.2,77,,3004,488,1045,488,1043,0,2,368,551,303,633,936,135,,,169,279,1344,.467,.468,.000,.668
Don Nelson,BOS,.659,6.1,82,,1498,312,632,312,632,,,195,268,,,431,103,,,,178,819,.494,.494,,.728
Trooper Washington,PTP,,6.0,63,,1844,312,596,310,594,2,2,106,186,303,369,672,102,,,110,189,732,.523,.522,1.000,.570
Eddie Miles,DET,.488,5.9,76,,2303,561,1180,561,1180,,,282,369,,,264,215,,,,200,1404,.475,.475,,.764
Cazzie Russell,NYK,.524,5.9,82,,2296,551,1192,551,1192,,,282,349,,,374,195,,,,223,1384,.462,.462,,.808
Jesse Branson,NOB,,5.8,78,,1892,376,877,374,868,2,9,332,473,,,541,67,,,115,248,1086,.429,.431,.222,.702
Terry Dischinger,DET,.488,5.8,78,,1936,394,797,394,797,,,237,311,,,483,114,,,,247,1025,.494,.494,,.762
Wayne Hightower,DNR,,5.8,74,,2459,431,1126,431,1120,0,6,420,543,,,536,143,,,165,237,1282,.383,.385,.000,.773
Levern Tart,TOT,,5.8,73,,2853,633,1500,632,1485,1,15,451,566,,,394,249,,,277,212,1718,.422,.426,.067,.797
Byron Beck,DNR,,5.7,71,,1623,275,570,275,568,0,2,119,159,,,559,38,,,72,219,669,.482,.484,.000,.748
Randolph Mahaffey,KEN,,5.7,75,,2325,373,875,373,873,0,2,281,411,259,425,684,129,,,224,278,1027,.426,.427,.000,.684
Jeff Mullins,SFW,.524,5.7,79,,2805,610,1391,610,1391,,,273,344,,,447,351,,,,271,1493,.439,.439,,.794
Ray Scott,BAL,.439,5.5,81,,2924,490,1189,490,1189,,,348,447,,,1111,167,,,,252,1328,.412,.412,,.779
Louie Dampier,KEN,,5.4,72,,2961,620,1473,582,1331,38,142,209,254,,,333,256,,,163,143,1487,.421,.437,.268,.823
Ervin Inniger,MNM,,5.4,75,,1993,345,790,340,755,5,35,99,137,,,325,115,,,94,201,794,.437,.450,.143,.723
Jack Marin,BAL,.439,5.4,82,,2037,429,932,429,932,,,250,314,,,473,110,,,,246,1108,.460,.460,,.796
Walt Hazzard,SEA,.280,5.3,79,,2666,733,1662,733,1662,,,428,553,,,332,493,,,,246,1894,.441,.441,,.774
Gus Johnson,BAL,.439,5.3,60,,2271,482,1033,482,1033,,,180,270,,,782,159,,,,223,1144,.467,.467,,.667
Jackie Moreland,NOB,,5.3,76,,2332,459,1051,457,1047,2,4,192,263,,,619,138,,,124,289,1112,.437,.436,.500,.730
Al Attles,SFW,.524,5.2,67,,1992,252,540,252,540,,,150,216,,,276,390,,,,284,654,.467,.467,,.694
Adrian Smith,CIN,.476,5.2,82,,2783,480,1035,480,1035,,,320,386,,,185,272,,,,259,1280,.464,.464,,.829
Nate Thurmond,SFW,.524,5.2,51,,2222,382,929,382,929,,,282,438,,,1121,215,,,,137,1046,.411,.411,,.644
Julian Hammond,DNR,,5.1,74,,1364,224,458,224,458,0,0,143,209,,,327,62,,,98,112,591,.489,.489,,.684
Fred Hetzel,SFW,.524,5.1,77,,2394,533,1287,533,1287,,,395,474,,,546,131,,,,262,1461,.414,.414,,.833
Luke Jackson,PHI,.756,5.1,82,,2570,401,927,401,927,,,166,231,,,872,139,,,,287,968,.433,.433,,.719
Clyde Lee,SFW,.524,5.1,82,,2699,373,894,373,894,,,229,335,,,1141,135,,,,331,975,.417,.417,,.684
Larry Siegfried,BOS,.659,5.1,62,,1937,261,629,261,629,,,236,272,,,215,289,,,,194,758,.415,.415,,.868
Mel Counts,LAL,.634,5.0,82,,1739,384,808,384,808,,,190,254,,,732,139,,,,309,958,.475,.475,,.748
Dave Gambee,SDR,.183,5.0,80,,1755,375,853,375,853,,,321,379,,,464,93,,,,253,1071,.440,.440,,.847
Don Kojis,SDR,.183,5.0,69,,2548,530,1189,530,1189,,,300,413,,,710,176,,,,259,1360,.446,.446,,.726
Grant Simmons,DNR,,5.0,78,,2264,292,688,291,666,1,22,208,295,,,240,182,,,153,236,793,.424,.437,.045,.705
Darrall Imhoff,LAL,.634,4.9,82,,2271,293,613,293,613,,,177,286,,,893,206,,,,264,763,.478,.478,,.619
Flynn Robinson,TOT,,4.9,75,,2046,444,1010,444,1010,,,288,351,,,272,219,,,,184,1176,.440,.440,,.821
Chico Vaughn,PTP,,4.9,74,,2858,512,1350,375,940,137,410,308,416,,,298,142,,,171,203,1469,.379,.399,.334,.740
Jim Washington,CHI,.354,4.9,82,,2525,418,915,418,915,,,187,274,,,825,113,,,,233,1023,.457,.457,,.682
Tom Meschery,SEA,.280,4.8,82,,2857,473,1008,473,1008,,,244,345,,,840,193,,,,323,1190,.469,.469,,.707
Walter Simon,NJA,,4.8,78,,2518,433,955,432,940,1,15,169,266,,,524,212,,,173,272,1036,.453,.460,.067,.635
Dave DeBusschere,DET,.488,4.7,80,,3125,573,1295,573,1295,,,289,435,,,1081,181,,,,304,1435,.442,.442,,.664
Sam Smith,MNM,,4.6,77,,2175,284,750,282,744,2,6,185,280,,,586,81,,,94,171,755,.379,.379,.333,.661
Tom Hoover,DNR,,4.4,70,,1588,161,357,157,347,4,10,128,206,,,491,64,,,139,268,454,.451,.452,.400,.621
Ron Perry,MNM,,4.4,67,,2125,339,878,277,700,62,178,118,179,,,223,139,,,169,151,858,.386,.396,.348,.659
Skip Thoren,MNM,,4.4,63,,1203,206,475,206,474,0,1,102,164,,,436,59,,,77,124,514,.434,.435,.000,.622
Tom Sanders,BOS,.659,4.3,78,,1981,296,691,296,691,,,200,255,,,454,100,,,,300,792,.428,.428,,.784
Bruce Spraggins,NJA,,4.3,70,,1590,306,686,304,681,2,5,238,336,,,329,66,,,81,173,852,.446,.446,.400,.708
Connie Dierking,CIN,.476,4.2,81,,2637,544,1164,544,1164,,,237,310,,,766,191,,,,315,1325,.467,.467,,.765
Matt Guokas,PHI,.756,4.2,82,,1612,190,393,190,393,,,118,152,,,185,191,,,,172,498,.483,.483,,.776
