Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
P.J. Brown,CHH,.537,8.2,80,80,2563,250,527,250,527,0,0,169,197,273,513,786,107,59,78,85,222,669,.474,.474,,.858
Baron Davis,CHH,.537,8.2,82,82,3318,559,1341,389,863,170,478,196,338,93,256,349,698,172,47,246,241,1484,.417,.451,.356,.580
Kerry Kittles,NJN,.634,7.7,82,82,2601,438,940,340,698,98,242,128,172,68,207,275,216,130,31,109,108,1102,.466,.487,.405,.744
Darrell Armstrong,ORL,.537,7.6,82,79,2730,347,828,208,430,139,398,182,205,83,236,319,453,157,10,175,166,1015,.419,.484,.349,.888
Chauncey Billups,MIN,.610,7.6,82,54,2355,348,823,224,508,124,315,207,234,35,191,226,450,66,17,138,169,1027,.423,.441,.394,.885
Elden Campbell,CHH,.537,7.6,77,74,2156,384,794,384,792,0,2,306,384,133,397,530,102,60,137,138,264,1074,.484,.485,.000,.797
Pau Gasol,MEM,.280,7.6,82,79,3007,551,1064,550,1059,1,5,338,477,238,492,730,223,41,169,224,195,1441,.518,.519,.200,.709
Jon Barry,DET,.610,7.5,82,6,1985,255,522,134,264,121,258,108,116,42,192,234,274,94,20,111,134,739,.489,.508,.469,.931
Alonzo Mourning,MIA,.439,7.4,75,74,2455,447,866,446,863,1,3,283,431,182,450,632,87,27,186,182,258,1178,.516,.517,.333,.657
Vlade Divac,SAC,.744,7.3,80,80,2420,338,716,335,703,3,13,209,340,205,466,671,297,79,94,158,229,888,.472,.477,.231,.615
Andrei Kirilenko,UTA,.537,7.3,82,40,2151,285,633,260,533,25,100,285,371,149,253,402,94,116,159,108,156,880,.450,.488,.250,.768
Shareef Abdur-Rahim,ATL,.402,7.2,77,77,2980,598,1297,577,1227,21,70,419,523,198,498,696,239,98,81,250,214,1636,.461,.470,.300,.801
Stephon Marbury,PHO,.439,7.1,82,80,3187,625,1413,554,1165,71,248,353,452,75,191,266,666,77,13,284,186,1674,.442,.476,.286,.781
Vince Carter,TOR,.512,7.0,60,60,2385,559,1307,438,994,121,313,245,307,138,175,313,239,94,43,154,191,1484,.428,.441,.387,.798
Robert Horry,LAL,.707,6.9,81,23,2140,183,460,107,257,76,203,108,138,130,349,479,232,77,89,88,208,550,.398,.416,.374,.783
Allen Iverson,PHI,.524,6.9,60,59,2622,665,1669,587,1401,78,268,475,585,44,225,269,331,168,13,237,102,1883,.398,.419,.291,.812
Wesley Person,CLE,.354,6.9,78,78,2793,467,944,324,622,143,322,99,124,50,244,294,173,77,37,74,93,1176,.495,.521,.444,.798
Scot Pollard,SAC,.744,6.8,80,29,1881,197,358,197,358,0,0,115,166,188,377,565,53,70,76,68,202,509,.550,.550,,.693
Antoine Walker,BOS,.598,6.7,81,81,3406,666,1689,444,1044,222,645,240,324,150,564,714,407,122,38,251,237,1794,.394,.425,.344,.741
Damon Stoudamire,POR,.598,6.6,75,71,2796,369,918,265,623,104,295,174,196,78,214,292,490,67,7,149,153,1016,.402,.425,.353,.888
Antonio Davis,TOR,.512,6.5,77,77,2978,410,963,410,962,0,1,293,358,254,486,740,155,54,83,159,225,1113,.426,.426,.000,.818
Kurt Thomas,NYK,.366,6.5,82,82,2771,463,938,462,932,1,6,216,265,214,533,747,87,71,79,153,341,1143,.494,.496,.167,.815
Chris Whitney,WAS,.451,6.5,82,81,2171,274,656,143,333,131,323,154,175,11,141,152,314,72,6,85,182,833,.418,.429,.406,.880
Antawn Jamison,GSW,.256,6.4,82,82,3033,614,1375,546,1165,68,210,323,440,211,345,556,161,70,45,161,187,1619,.447,.469,.324,.734
Raef LaFrentz,TOT,,6.4,78,76,2455,421,920,317,652,104,268,105,151,176,403,579,89,55,213,94,281,1051,.458,.486,.388,.695
Anthony Mason,MIL,.500,6.4,82,82,3143,316,626,315,625,1,1,154,221,124,522,646,346,57,22,130,187,787,.505,.504,1.000,.697
Jermaine O'Neal,IND,.512,6.4,72,72,2707,543,1133,542,1119,1,14,284,413,188,569,757,118,45,166,174,269,1371,.479,.484,.071,.688
Steve Smith,SAS,.707,6.4,77,76,2211,310,682,194,436,116,246,159,181,45,148,193,151,54,15,108,158,895,.455,.445,.472,.878
Mike Bibby,SAC,.744,6.3,80,80,2659,446,985,395,847,51,138,155,193,37,185,222,403,87,15,134,133,1098,.453,.466,.370,.803
Michael Finley,DAL,.695,6.3,69,69,2754,569,1228,493,1004,76,224,210,251,90,270,360,230,65,25,117,144,1424,.463,.491,.339,.837
Keith Van Horn,NJN,.634,6.3,81,81,2465,471,1089,370,796,101,293,156,195,137,472,609,164,63,42,146,221,1199,.433,.465,.345,.800
Tony Battie,BOS,.598,6.2,74,73,1819,211,390,211,388,0,2,88,130,184,297,481,35,60,67,51,219,510,.541,.544,.000,.677
Matt Harpring,PHI,.524,6.1,81,81,2541,386,838,365,769,21,69,165,222,203,370,573,107,70,5,127,201,958,.461,.475,.304,.743
Joe Smith,MIN,.610,6.1,72,63,1922,297,581,295,578,2,3,171,206,152,301,453,82,39,59,86,250,767,.511,.510,.667,.830
Mark Jackson,NYK,.366,6.0,82,82,2367,260,592,181,397,79,195,87,110,56,253,309,605,74,1,150,162,686,.439,.456,.405,.791
Bonzi Wells,POR,.598,6.0,74,69,2348,487,1039,421,867,66,172,215,290,121,323,444,204,113,25,191,208,1255,.469,.486,.384,.741
Derrick Coleman,PHI,.524,5.9,58,58,2080,331,735,303,652,28,83,185,227,167,342,509,98,42,51,119,158,875,.450,.465,.337,.815
Antonio Daniels,SAS,.707,5.9,82,13,2175,269,612,212,416,57,196,158,210,23,153,176,228,48,12,70,104,753,.440,.510,.291,.752
Jerry Stackhouse,DET,.610,5.8,76,76,2685,524,1319,438,1019,86,300,495,577,77,238,315,403,77,37,266,163,1629,.397,.430,.287,.858
Jamaal Magloire,CHH,.537,5.7,82,8,1549,228,414,228,413,0,1,243,333,153,308,461,31,27,86,118,201,699,.551,.552,.000,.730
Cuttino Mobley,HOU,.341,5.7,74,74,3116,595,1358,446,981,149,377,267,314,63,237,300,187,109,37,180,189,1606,.438,.455,.395,.850
Jalen Rose,TOT,,5.7,83,83,3153,663,1458,574,1212,89,246,281,335,43,330,373,355,78,45,201,251,1696,.455,.474,.362,.839
Horace Grant,ORL,.537,5.6,76,76,2210,264,515,264,515,0,0,80,111,159,322,481,104,57,49,51,118,608,.513,.513,,.721
Todd MacCulloch,NJN,.634,5.6,62,61,1502,247,465,247,465,0,0,110,164,157,221,378,78,24,89,66,181,604,.531,.531,,.671
Ruben Patterson,POR,.598,5.6,75,13,1765,319,619,310,583,9,36,192,274,155,143,298,107,79,37,114,140,839,.515,.532,.250,.701
Quentin Richardson,LAC,.476,5.6,81,0,2152,400,926,267,577,133,349,143,187,113,221,334,128,78,21,102,142,1076,.432,.463,.381,.765
Derek Fisher,LAL,.707,5.5,70,35,1974,274,666,130,317,144,349,94,111,15,131,146,181,66,9,62,121,786,.411,.410,.413,.847
Eric Snow,PHI,.524,5.5,61,61,2225,276,624,273,597,3,27,183,227,33,182,215,400,95,9,138,167,738,.442,.457,.111,.806
Bobby Jackson,SAC,.744,5.4,81,3,1750,334,754,255,535,79,219,149,184,82,169,251,164,73,11,93,145,896,.443,.477,.361,.810
Rodney Rogers,TOT,,5.4,77,8,1880,356,756,268,521,88,235,117,149,129,219,348,112,66,29,108,226,917,.471,.514,.374,.785
Derek Anderson,POR,.598,5.3,70,27,1860,247,612,162,384,85,228,178,208,47,142,189,216,68,8,87,113,757,.404,.422,.373,.856
Kelvin Cato,HOU,.341,5.3,75,73,1917,190,326,190,325,0,1,113,194,176,349,525,29,40,95,53,208,493,.583,.585,.000,.582
Keon Clark,TOR,.512,5.3,81,31,2185,380,775,380,770,0,5,155,230,182,421,603,88,58,122,140,258,915,.490,.494,.000,.674
Samaki Walker,LAL,.707,5.3,69,63,1655,187,365,187,365,0,0,86,129,129,352,481,64,28,88,53,170,460,.512,.512,,.667
Kenny Anderson,BOS,.598,5.2,76,76,2430,312,716,303,683,9,33,98,132,57,218,275,403,141,10,119,210,731,.436,.444,.273,.742
Hedo Turkoglu,SAC,.744,5.2,80,10,1970,290,687,227,516,63,171,167,230,63,300,363,163,57,31,81,184,810,.422,.440,.368,.726
Alvin Williams,TOR,.512,5.2,82,82,2927,403,971,341,778,62,193,103,140,58,223,281,468,135,26,150,191,971,.415,.438,.321,.736
Chucky Atkins,DET,.610,5.1,79,62,2285,368,790,230,454,138,336,83,120,31,127,158,263,72,11,128,177,957,.466,.507,.411,.692
Pat Garrity,ORL,.537,5.1,80,43,2406,327,767,158,371,169,396,61,73,77,261,338,99,61,28,68,230,884,.426,.426,.427,.836
Lucious Harris,NJN,.634,5.1,74,0,1553,249,537,205,419,44,118,133,158,49,158,207,116,53,6,61,99,675,.464,.489,.373,.842
Jeff McInnis,LAC,.476,5.1,81,80,3030,463,1121,388,887,75,234,183,219,45,168,213,500,63,6,147,202,1184,.413,.437,.321,.836
Corliss Williamson,DET,.610,5.1,78,7,1701,411,806,410,801,1,5,240,298,117,202,319,94,49,26,137,226,1063,.510,.512,.200,.805
Donyell Marshall,UTA,.537,5.0,58,42,1750,343,661,330,619,13,42,160,226,158,285,443,101,50,67,124,150,859,.519,.533,.310,.708
Aaron Williams,NJN,.634,5.0,82,13,1546,231,439,231,437,0,2,130,186,115,224,339,77,29,76,79,212,592,.526,.529,.000,.699
Jerome Williams,TOR,.512,5.0,68,32,1641,190,388,190,388,0,0,138,204,165,221,386,75,78,25,68,153,518,.490,.490,,.676
Juwan Howard,TOT,,4.9,81,72,2635,462,1005,462,1003,0,2,261,343,223,389,612,169,46,47,152,265,1185,.460,.461,.000,.761
Kenyon Martin,NJN,.634,4.9,73,73,2504,445,962,430,895,15,67,181,267,113,275,388,192,90,121,172,261,1086,.463,.480,.224,.678
Morris Peterson,TOR,.512,4.9,63,56,1988,336,768,252,537,84,231,127,169,91,132,223,153,73,11,86,174,883,.438,.469,.364,.751
